"Plot Title: 11_PondF_Deep_0.5m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20578746, SEN S/N: 20578746)","End Of File (LGR S/N: 20578746)"
1249,06/04/20 08:00:00 PM,84.654,
1250,06/04/20 08:30:00 PM,84.474,
1251,06/04/20 09:00:00 PM,84.474,
1252,06/04/20 09:30:00 PM,84.474,
1253,06/04/20 10:00:00 PM,84.474,
1254,06/04/20 10:30:00 PM,84.474,
1255,06/04/20 11:00:00 PM,84.474,
1256,06/04/20 11:30:00 PM,84.474,
1257,06/05/20 12:00:00 AM,84.295,
1258,06/05/20 12:30:00 AM,84.295,
1259,06/05/20 01:00:00 AM,83.935,
1260,06/05/20 01:30:00 AM,83.757,
1261,06/05/20 02:00:00 AM,83.579,
1262,06/05/20 02:30:00 AM,83.399,
1263,06/05/20 03:00:00 AM,83.221,
1264,06/05/20 03:30:00 AM,83.043,
1265,06/05/20 04:00:00 AM,82.864,
1266,06/05/20 04:30:00 AM,82.686,
1267,06/05/20 05:00:00 AM,82.508,
1268,06/05/20 05:30:00 AM,82.152,
1269,06/05/20 06:00:00 AM,81.975,
1270,06/05/20 06:30:00 AM,81.797,
1271,06/05/20 07:00:00 AM,81.797,
1272,06/05/20 07:30:00 AM,81.975,
1273,06/05/20 08:00:00 AM,82.330,
1274,06/05/20 08:30:00 AM,82.686,
1275,06/05/20 09:00:00 AM,82.864,
1276,06/05/20 09:30:00 AM,83.221,
1277,06/05/20 10:00:00 AM,83.935,
1278,06/05/20 10:30:00 AM,84.295,
1279,06/05/20 11:00:00 AM,84.654,
1280,06/05/20 11:30:00 AM,83.579,
1281,06/05/20 12:00:00 PM,84.654,
1282,06/05/20 12:30:00 PM,84.834,
1283,06/05/20 01:00:00 PM,84.834,
1284,06/05/20 01:30:00 PM,85.014,
1285,06/05/20 02:00:00 PM,85.194,
1286,06/05/20 02:30:00 PM,85.014,
1287,06/05/20 03:00:00 PM,86.277,
1288,06/05/20 03:30:00 PM,86.277,
1289,06/05/20 04:00:00 PM,85.915,
1290,06/05/20 04:30:00 PM,86.097,
1291,06/05/20 05:00:00 PM,86.277,
1292,06/05/20 05:30:00 PM,86.459,
1293,06/05/20 06:00:00 PM,86.459,
1294,06/05/20 06:30:00 PM,86.459,
1295,06/05/20 07:00:00 PM,86.459,
1296,06/05/20 07:30:00 PM,86.277,
1297,06/05/20 08:00:00 PM,86.277,
1298,06/05/20 08:30:00 PM,86.097,
1299,06/05/20 09:00:00 PM,86.097,
1300,06/05/20 09:30:00 PM,85.915,
1301,06/05/20 10:00:00 PM,85.915,
1302,06/05/20 10:30:00 PM,85.554,
1303,06/05/20 11:00:00 PM,85.374,
1304,06/05/20 11:30:00 PM,85.194,
1305,06/06/20 12:00:00 AM,84.834,
1306,06/06/20 12:30:00 AM,84.654,
1307,06/06/20 01:00:00 AM,84.295,
1308,06/06/20 01:30:00 AM,84.115,
1309,06/06/20 02:00:00 AM,83.757,
1310,06/06/20 02:30:00 AM,83.579,
1311,06/06/20 03:00:00 AM,83.221,
1312,06/06/20 03:30:00 AM,83.043,
1313,06/06/20 04:00:00 AM,82.686,
1314,06/06/20 04:30:00 AM,82.330,
1315,06/06/20 05:00:00 AM,82.152,
1316,06/06/20 05:30:00 AM,81.975,
1317,06/06/20 06:00:00 AM,81.797,
1318,06/06/20 06:30:00 AM,81.621,
1319,06/06/20 07:00:00 AM,81.442,
1320,06/06/20 07:30:00 AM,81.266,
1321,06/06/20 08:00:00 AM,81.266,
1322,06/06/20 08:30:00 AM,81.266,
1323,06/06/20 09:00:00 AM,81.797,
1324,06/06/20 09:30:00 AM,81.797,
1325,06/06/20 10:00:00 AM,82.152,
1326,06/06/20 10:30:00 AM,82.330,
1327,06/06/20 11:00:00 AM,84.115,
1328,06/06/20 11:30:00 AM,84.474,
1329,06/06/20 12:00:00 PM,84.295,
1330,06/06/20 12:30:00 PM,84.474,
1331,06/06/20 01:00:00 PM,84.834,
1332,06/06/20 01:30:00 PM,84.654,
1333,06/06/20 02:00:00 PM,84.654,
1334,06/06/20 02:30:00 PM,84.834,
1335,06/06/20 03:00:00 PM,84.834,
1336,06/06/20 03:30:00 PM,84.834,
1337,06/06/20 04:00:00 PM,85.014,
1338,06/06/20 04:30:00 PM,85.014,
1339,06/06/20 05:00:00 PM,85.014,
1340,06/06/20 05:30:00 PM,85.014,
1341,06/06/20 06:00:00 PM,85.014,
1342,06/06/20 06:30:00 PM,85.014,
1343,06/06/20 07:00:00 PM,85.014,
1344,06/06/20 07:30:00 PM,85.014,
1345,06/06/20 08:00:00 PM,84.834,
1346,06/06/20 08:30:00 PM,84.834,
1347,06/06/20 09:00:00 PM,84.834,
1348,06/06/20 09:30:00 PM,84.834,
1349,06/06/20 10:00:00 PM,84.654,
1350,06/06/20 10:30:00 PM,84.474,
1351,06/06/20 11:00:00 PM,84.295,
1352,06/06/20 11:30:00 PM,83.935,
1353,06/07/20 12:00:00 AM,83.757,
1354,06/07/20 12:30:00 AM,83.579,
1355,06/07/20 01:00:00 AM,83.221,
1356,06/07/20 01:30:00 AM,83.043,
1357,06/07/20 02:00:00 AM,82.864,
1358,06/07/20 02:30:00 AM,82.508,
1359,06/07/20 03:00:00 AM,82.330,
1360,06/07/20 03:30:00 AM,81.975,
1361,06/07/20 04:00:00 AM,81.797,
1362,06/07/20 04:30:00 AM,81.621,
1363,06/07/20 05:00:00 AM,81.266,
1364,06/07/20 05:30:00 AM,81.090,
1365,06/07/20 06:00:00 AM,80.911,
1366,06/07/20 06:30:00 AM,80.735,
1367,06/07/20 07:00:00 AM,80.559,
1368,06/07/20 07:30:00 AM,80.559,
1369,06/07/20 08:00:00 AM,81.090,
1370,06/07/20 08:30:00 AM,81.090,
1371,06/07/20 09:00:00 AM,81.621,
1372,06/07/20 09:30:00 AM,81.975,
1373,06/07/20 10:00:00 AM,82.330,
1374,06/07/20 10:30:00 AM,82.864,
1375,06/07/20 11:00:00 AM,83.579,
1376,06/07/20 11:30:00 AM,83.935,
1377,06/07/20 12:00:00 PM,84.115,
1378,06/07/20 12:30:00 PM,83.935,
1379,06/07/20 01:00:00 PM,84.474,
1380,06/07/20 01:30:00 PM,83.935,
1381,06/07/20 02:00:00 PM,84.295,
1382,06/07/20 02:30:00 PM,83.935,
1383,06/07/20 03:00:00 PM,83.757,
1384,06/07/20 03:30:00 PM,84.654,
1385,06/07/20 04:00:00 PM,84.295,
1386,06/07/20 04:30:00 PM,84.834,
1387,06/07/20 05:00:00 PM,84.654,
1388,06/07/20 05:30:00 PM,84.834,
1389,06/07/20 06:00:00 PM,84.834,
1390,06/07/20 06:30:00 PM,84.654,
1391,06/07/20 07:00:00 PM,84.654,
1392,06/07/20 07:30:00 PM,84.654,
1393,06/07/20 08:00:00 PM,84.654,
1394,06/07/20 08:30:00 PM,84.474,
1395,06/07/20 09:00:00 PM,84.474,
1396,06/07/20 09:30:00 PM,84.474,
1397,06/07/20 10:00:00 PM,84.474,
1398,06/07/20 10:30:00 PM,84.295,
1399,06/07/20 11:00:00 PM,84.295,
1400,06/07/20 11:30:00 PM,84.115,
1401,06/08/20 12:00:00 AM,83.935,
1402,06/08/20 12:30:00 AM,83.757,
1403,06/08/20 01:00:00 AM,83.579,
1404,06/08/20 01:30:00 AM,83.399,
1405,06/08/20 02:00:00 AM,83.043,
1406,06/08/20 02:30:00 AM,82.864,
1407,06/08/20 03:00:00 AM,82.686,
1408,06/08/20 03:30:00 AM,82.508,
1409,06/08/20 04:00:00 AM,82.330,
1410,06/08/20 04:30:00 AM,82.152,
1411,06/08/20 05:00:00 AM,81.797,
1412,06/08/20 05:30:00 AM,81.621,
1413,06/08/20 06:00:00 AM,81.442,
1414,06/08/20 06:30:00 AM,81.442,
1415,06/08/20 07:00:00 AM,81.266,
1416,06/08/20 07:30:00 AM,81.442,
1417,06/08/20 08:00:00 AM,81.442,
1418,06/08/20 08:30:00 AM,81.621,
1419,06/08/20 09:00:00 AM,82.330,
1420,06/08/20 09:30:00 AM,81.975,
1421,06/08/20 10:00:00 AM,83.043,
1422,06/08/20 10:30:00 AM,83.221,
1423,06/08/20 11:00:00 AM,83.399,
1424,06/08/20 11:30:00 AM,84.115,
1425,06/08/20 12:00:00 PM,85.194,
1426,06/08/20 12:30:00 PM,85.014,
1427,06/08/20 01:00:00 PM,85.374,
1428,06/08/20 01:30:00 PM,85.735,
1429,06/08/20 02:00:00 PM,85.194,
1430,06/08/20 02:30:00 PM,85.194,
1431,06/08/20 03:00:00 PM,85.014,
1432,06/08/20 03:30:00 PM,85.374,
1433,06/08/20 04:00:00 PM,85.374,
1434,06/08/20 04:30:00 PM,85.554,
1435,06/08/20 05:00:00 PM,85.554,
1436,06/08/20 05:30:00 PM,85.735,
1437,06/08/20 06:00:00 PM,85.735,
1438,06/08/20 06:30:00 PM,85.374,
1439,06/08/20 07:00:00 PM,85.374,
1440,06/08/20 07:30:00 PM,85.374,
1441,06/08/20 08:00:00 PM,85.374,
1442,06/08/20 08:30:00 PM,85.374,
1443,06/08/20 09:00:00 PM,85.194,
1444,06/08/20 09:30:00 PM,85.194,
1445,06/08/20 10:00:00 PM,85.194,
1446,06/08/20 10:30:00 PM,85.014,
1447,06/08/20 11:00:00 PM,84.654,
1448,06/08/20 11:30:00 PM,84.474,
1449,06/09/20 12:00:00 AM,84.295,
1450,06/09/20 12:30:00 AM,83.935,
1451,06/09/20 01:00:00 AM,83.757,
1452,06/09/20 01:30:00 AM,83.399,
1453,06/09/20 02:00:00 AM,83.221,
1454,06/09/20 02:30:00 AM,83.043,
1455,06/09/20 03:00:00 AM,82.864,
1456,06/09/20 03:30:00 AM,82.686,
1457,06/09/20 04:00:00 AM,82.508,
1458,06/09/20 04:30:00 AM,82.152,
1459,06/09/20 05:00:00 AM,82.152,
1460,06/09/20 05:30:00 AM,81.797,
1461,06/09/20 06:00:00 AM,81.621,
1462,06/09/20 06:30:00 AM,81.621,
1463,06/09/20 07:00:00 AM,81.442,
1464,06/09/20 07:30:00 AM,81.442,
1465,06/09/20 08:00:00 AM,81.442,
1466,06/09/20 08:30:00 AM,81.442,
1467,06/09/20 09:00:00 AM,81.266,
1468,06/09/20 09:30:00 AM,81.266,
1469,06/09/20 10:00:00 AM,81.090,
1470,06/09/20 10:30:00 AM,81.090,
1471,06/09/20 11:00:00 AM,81.090,
1472,06/09/20 11:30:00 AM,81.090,
1473,06/09/20 12:00:00 PM,80.735,
1474,06/09/20 12:30:00 PM,80.735,
1475,06/09/20 01:00:00 PM,80.735,
1476,06/09/20 01:30:00 PM,80.559,
1477,06/09/20 02:00:00 PM,80.559,
1478,06/09/20 02:30:00 PM,80.382,
1479,06/09/20 03:00:00 PM,80.382,
1480,06/09/20 03:30:00 PM,80.382,
1481,06/09/20 04:00:00 PM,80.559,
1482,06/09/20 04:30:00 PM,80.559,
1483,06/09/20 05:00:00 PM,80.559,
1484,06/09/20 05:30:00 PM,80.382,
1485,06/09/20 06:00:00 PM,80.559,
1486,06/09/20 06:30:00 PM,80.382,
1487,06/09/20 07:00:00 PM,80.559,
1488,06/09/20 07:30:00 PM,80.382,
1489,06/09/20 08:00:00 PM,80.206,
1490,06/09/20 08:30:00 PM,80.029,
1491,06/09/20 09:00:00 PM,80.029,
1492,06/09/20 09:30:00 PM,79.853,
1493,06/09/20 10:00:00 PM,79.678,
1494,06/09/20 10:30:00 PM,79.678,
1495,06/09/20 11:00:00 PM,79.502,
1496,06/09/20 11:30:00 PM,79.326,
1497,06/10/20 12:00:00 AM,78.975,
1498,06/10/20 12:30:00 AM,78.449,
1499,06/10/20 01:00:00 AM,78.274,
1500,06/10/20 01:30:00 AM,78.098,
1501,06/10/20 02:00:00 AM,77.923,
1502,06/10/20 02:30:00 AM,77.574,
1503,06/10/20 03:00:00 AM,77.400,
1504,06/10/20 03:30:00 AM,77.225,
1505,06/10/20 04:00:00 AM,77.050,
1506,06/10/20 04:30:00 AM,76.876,
1507,06/10/20 05:00:00 AM,76.703,
1508,06/10/20 05:30:00 AM,76.528,
1509,06/10/20 06:00:00 AM,76.181,
1510,06/10/20 06:30:00 AM,76.006,
1511,06/10/20 07:00:00 AM,75.659,
1512,06/10/20 07:30:00 AM,75.484,
1513,06/10/20 08:00:00 AM,75.312,
1514,06/10/20 08:30:00 AM,74.964,
1515,06/10/20 09:00:00 AM,74.791,
1516,06/10/20 09:30:00 AM,74.619,
1517,06/10/20 10:00:00 AM,74.446,
1518,06/10/20 10:30:00 AM,74.446,
1519,06/10/20 11:00:00 AM,74.271,
1520,06/10/20 11:30:00 AM,75.139,
1521,06/10/20 12:00:00 PM,75.312,
1522,06/10/20 12:30:00 PM,74.964,
1523,06/10/20 01:00:00 PM,75.139,
1524,06/10/20 01:30:00 PM,75.139,
1525,06/10/20 02:00:00 PM,75.312,
1526,06/10/20 02:30:00 PM,75.832,
1527,06/10/20 03:00:00 PM,76.006,
1528,06/10/20 03:30:00 PM,76.354,
1529,06/10/20 04:00:00 PM,76.703,
1530,06/10/20 04:30:00 PM,76.703,
1531,06/10/20 05:00:00 PM,76.528,
1532,06/10/20 05:30:00 PM,76.528,
1533,06/10/20 06:00:00 PM,76.354,
1534,06/10/20 06:30:00 PM,76.006,
1535,06/10/20 07:00:00 PM,75.832,
1536,06/10/20 07:30:00 PM,75.484,
1537,06/10/20 08:00:00 PM,75.139,
1538,06/10/20 08:30:00 PM,74.791,
1539,06/10/20 09:00:00 PM,74.619,
1540,06/10/20 09:30:00 PM,74.446,
1541,06/10/20 10:00:00 PM,74.271,
1542,06/10/20 10:30:00 PM,74.098,
1543,06/10/20 11:00:00 PM,73.926,
1544,06/10/20 11:30:00 PM,73.753,
1545,06/11/20 12:00:00 AM,73.580,
1546,06/11/20 12:30:00 AM,73.407,
1547,06/11/20 01:00:00 AM,73.234,
1548,06/11/20 01:30:00 AM,73.062,
1549,06/11/20 02:00:00 AM,72.891,
1550,06/11/20 02:30:00 AM,72.718,
1551,06/11/20 03:00:00 AM,72.545,
1552,06/11/20 03:30:00 AM,72.372,
1553,06/11/20 04:00:00 AM,72.199,
1554,06/11/20 04:30:00 AM,72.028,
1555,06/11/20 05:00:00 AM,72.028,
1556,06/11/20 05:30:00 AM,71.856,
1557,06/11/20 06:00:00 AM,71.683,
1558,06/11/20 06:30:00 AM,71.512,
1559,06/11/20 07:00:00 AM,71.339,
1560,06/11/20 07:30:00 AM,72.199,
1561,06/11/20 08:00:00 AM,72.545,
1562,06/11/20 08:30:00 AM,72.891,
1563,06/11/20 09:00:00 AM,73.234,
1564,06/11/20 09:30:00 AM,73.753,
1565,06/11/20 10:00:00 AM,73.753,
1566,06/11/20 10:30:00 AM,73.580,
1567,06/11/20 11:00:00 AM,73.753,
1568,06/11/20 11:30:00 AM,73.580,
1569,06/11/20 12:00:00 PM,73.753,
1570,06/11/20 12:30:00 PM,75.139,
1571,06/11/20 01:00:00 PM,74.271,
1572,06/11/20 01:30:00 PM,73.926,
1573,06/11/20 02:00:00 PM,74.098,
1574,06/11/20 02:30:00 PM,74.619,
1575,06/11/20 03:00:00 PM,75.139,
1576,06/11/20 03:30:00 PM,75.484,
1577,06/11/20 04:00:00 PM,75.659,
1578,06/11/20 04:30:00 PM,75.659,
1579,06/11/20 05:00:00 PM,75.832,
1580,06/11/20 05:30:00 PM,76.006,
1581,06/11/20 06:00:00 PM,76.006,
1582,06/11/20 06:30:00 PM,76.006,
1583,06/11/20 07:00:00 PM,75.832,
1584,06/11/20 07:30:00 PM,75.832,
1585,06/11/20 08:00:00 PM,75.832,
1586,06/11/20 08:30:00 PM,75.659,
1587,06/11/20 09:00:00 PM,75.659,
1588,06/11/20 09:30:00 PM,75.659,
1589,06/11/20 10:00:00 PM,75.659,
1590,06/11/20 10:30:00 PM,75.659,
1591,06/11/20 11:00:00 PM,75.659,
1592,06/11/20 11:30:00 PM,75.484,
1593,06/12/20 12:00:00 AM,75.312,
1594,06/12/20 12:30:00 AM,75.139,
1595,06/12/20 01:00:00 AM,74.791,
1596,06/12/20 01:30:00 AM,74.619,
1597,06/12/20 02:00:00 AM,74.271,
1598,06/12/20 02:30:00 AM,74.098,
1599,06/12/20 03:00:00 AM,73.926,
1600,06/12/20 03:30:00 AM,73.753,
1601,06/12/20 04:00:00 AM,73.407,
1602,06/12/20 04:30:00 AM,73.234,
1603,06/12/20 05:00:00 AM,73.062,
1604,06/12/20 05:30:00 AM,72.891,
1605,06/12/20 06:00:00 AM,72.545,
1606,06/12/20 06:30:00 AM,72.372,
1607,06/12/20 07:00:00 AM,72.372,
1608,06/12/20 07:30:00 AM,73.062,
1609,06/12/20 08:00:00 AM,73.580,
1610,06/12/20 08:30:00 AM,74.098,
1611,06/12/20 09:00:00 AM,74.446,
1612,06/12/20 09:30:00 AM,74.791,
1613,06/12/20 10:00:00 AM,75.312,
1614,06/12/20 10:30:00 AM,74.964,
1615,06/12/20 11:00:00 AM,74.964,
1616,06/12/20 11:30:00 AM,74.964,
1617,06/12/20 12:00:00 PM,75.139,
1618,06/12/20 12:30:00 PM,75.139,
1619,06/12/20 01:00:00 PM,75.484,
1620,06/12/20 01:30:00 PM,75.312,
1621,06/12/20 02:00:00 PM,75.312,
1622,06/12/20 02:30:00 PM,75.484,
1623,06/12/20 03:00:00 PM,75.832,
1624,06/12/20 03:30:00 PM,76.181,
1625,06/12/20 04:00:00 PM,76.354,
1626,06/12/20 04:30:00 PM,76.528,
1627,06/12/20 05:00:00 PM,76.528,
1628,06/12/20 05:30:00 PM,76.703,
1629,06/12/20 06:00:00 PM,76.703,
1630,06/12/20 06:30:00 PM,76.703,
1631,06/12/20 07:00:00 PM,76.703,
1632,06/12/20 07:30:00 PM,76.528,
1633,06/12/20 08:00:00 PM,76.528,
1634,06/12/20 08:30:00 PM,76.528,
1635,06/12/20 09:00:00 PM,76.528,
1636,06/12/20 09:30:00 PM,76.528,
1637,06/12/20 10:00:00 PM,76.528,
1638,06/12/20 10:30:00 PM,76.528,
1639,06/12/20 11:00:00 PM,76.528,
1640,06/12/20 11:30:00 PM,76.528,
1641,06/13/20 12:00:00 AM,76.528,
1642,06/13/20 12:30:00 AM,76.528,
1643,06/13/20 01:00:00 AM,76.528,
1644,06/13/20 01:30:00 AM,76.528,
1645,06/13/20 02:00:00 AM,76.528,
1646,06/13/20 02:30:00 AM,76.528,
1647,06/13/20 03:00:00 AM,76.528,
1648,06/13/20 03:30:00 AM,76.354,
1649,06/13/20 04:00:00 AM,76.181,
1650,06/13/20 04:30:00 AM,76.006,
1651,06/13/20 05:00:00 AM,75.832,
1652,06/13/20 05:30:00 AM,75.659,
1653,06/13/20 06:00:00 AM,75.312,
1654,06/13/20 06:30:00 AM,75.139,
1655,06/13/20 07:00:00 AM,74.964,
1656,06/13/20 07:30:00 AM,75.139,
1657,06/13/20 08:00:00 AM,75.139,
1658,06/13/20 08:30:00 AM,75.659,
1659,06/13/20 09:00:00 AM,76.006,
1660,06/13/20 09:30:00 AM,76.181,
1661,06/13/20 10:00:00 AM,75.659,
1662,06/13/20 10:30:00 AM,76.181,
1663,06/13/20 11:00:00 AM,76.181,
1664,06/13/20 11:30:00 AM,76.703,
1665,06/13/20 12:00:00 PM,77.225,
1666,06/13/20 12:30:00 PM,77.574,
1667,06/13/20 01:00:00 PM,77.749,
1668,06/13/20 01:30:00 PM,77.050,
1669,06/13/20 02:00:00 PM,77.400,
1670,06/13/20 02:30:00 PM,77.400,
1671,06/13/20 03:00:00 PM,77.749,
1672,06/13/20 03:30:00 PM,78.098,
1673,06/13/20 04:00:00 PM,78.098,
1674,06/13/20 04:30:00 PM,78.098,
1675,06/13/20 05:00:00 PM,78.449,
1676,06/13/20 05:30:00 PM,78.098,
1677,06/13/20 06:00:00 PM,78.449,
1678,06/13/20 06:30:00 PM,78.449,
1679,06/13/20 07:00:00 PM,78.274,
1680,06/13/20 07:30:00 PM,78.274,
1681,06/13/20 08:00:00 PM,78.274,
1682,06/13/20 08:30:00 PM,78.274,
1683,06/13/20 09:00:00 PM,78.274,
1684,06/13/20 09:30:00 PM,78.098,
1685,06/13/20 10:00:00 PM,78.098,
1686,06/13/20 10:30:00 PM,78.098,
1687,06/13/20 11:00:00 PM,77.923,
1688,06/13/20 11:30:00 PM,77.749,
1689,06/14/20 12:00:00 AM,77.574,
1690,06/14/20 12:30:00 AM,77.225,
1691,06/14/20 01:00:00 AM,76.876,
1692,06/14/20 01:30:00 AM,76.528,
1693,06/14/20 02:00:00 AM,76.354,
1694,06/14/20 02:30:00 AM,76.006,
1695,06/14/20 03:00:00 AM,75.832,
1696,06/14/20 03:30:00 AM,75.484,
1697,06/14/20 04:00:00 AM,75.312,
1698,06/14/20 04:30:00 AM,74.964,
1699,06/14/20 05:00:00 AM,74.791,
1700,06/14/20 05:30:00 AM,74.619,
1701,06/14/20 06:00:00 AM,74.271,
1702,06/14/20 06:30:00 AM,74.098,
1703,06/14/20 07:00:00 AM,73.926,
1704,06/14/20 07:30:00 AM,74.098,
1705,06/14/20 08:00:00 AM,74.446,
1706,06/14/20 08:30:00 AM,74.098,
1707,06/14/20 09:00:00 AM,74.446,
1708,06/14/20 09:30:00 AM,74.791,
1709,06/14/20 10:00:00 AM,75.312,
1710,06/14/20 10:30:00 AM,75.312,
1711,06/14/20 11:00:00 AM,75.139,
1712,06/14/20 11:30:00 AM,75.484,
1713,06/14/20 12:00:00 PM,75.312,
1714,06/14/20 12:30:00 PM,76.006,
1715,06/14/20 01:00:00 PM,76.528,
1716,06/14/20 01:30:00 PM,76.876,
1717,06/14/20 02:00:00 PM,77.574,
1718,06/14/20 02:30:00 PM,78.098,
1719,06/14/20 03:00:00 PM,78.274,
1720,06/14/20 03:30:00 PM,77.749,
1721,06/14/20 04:00:00 PM,77.923,
1722,06/14/20 04:30:00 PM,78.098,
1723,06/14/20 05:00:00 PM,78.098,
1724,06/14/20 05:30:00 PM,78.975,
1725,06/14/20 06:00:00 PM,78.800,
1726,06/14/20 06:30:00 PM,78.449,
1727,06/14/20 07:00:00 PM,77.574,
1728,06/14/20 07:30:00 PM,77.574,
1729,06/14/20 08:00:00 PM,77.574,
1730,06/14/20 08:30:00 PM,77.574,
1731,06/14/20 09:00:00 PM,77.574,
1732,06/14/20 09:30:00 PM,77.574,
1733,06/14/20 10:00:00 PM,77.574,
1734,06/14/20 10:30:00 PM,77.574,
1735,06/14/20 11:00:00 PM,77.400,
1736,06/14/20 11:30:00 PM,77.400,
1737,06/15/20 12:00:00 AM,77.225,
1738,06/15/20 12:30:00 AM,76.876,
1739,06/15/20 01:00:00 AM,76.703,
1740,06/15/20 01:30:00 AM,76.528,
1741,06/15/20 02:00:00 AM,76.181,
1742,06/15/20 02:30:00 AM,76.006,
1743,06/15/20 03:00:00 AM,75.659,
1744,06/15/20 03:30:00 AM,75.484,
1745,06/15/20 04:00:00 AM,75.139,
1746,06/15/20 04:30:00 AM,74.964,
1747,06/15/20 05:00:00 AM,74.791,
1748,06/15/20 05:30:00 AM,74.619,
1749,06/15/20 06:00:00 AM,74.271,
1750,06/15/20 06:30:00 AM,74.271,
1751,06/15/20 07:00:00 AM,74.098,
1752,06/15/20 07:30:00 AM,74.098,
1753,06/15/20 08:00:00 AM,73.926,
1754,06/15/20 08:30:00 AM,73.926,
1755,06/15/20 09:00:00 AM,74.098,
1756,06/15/20 09:30:00 AM,74.271,
1757,06/15/20 10:00:00 AM,74.619,
1758,06/15/20 10:30:00 AM,74.791,
1759,06/15/20 11:00:00 AM,74.964,
1760,06/15/20 11:30:00 AM,75.139,
1761,06/15/20 12:00:00 PM,75.139,
1762,06/15/20 12:30:00 PM,75.659,
1763,06/15/20 01:00:00 PM,75.484,
1764,06/15/20 01:30:00 PM,75.659,
1765,06/15/20 02:00:00 PM,76.181,
1766,06/15/20 02:30:00 PM,76.876,
1767,06/15/20 03:00:00 PM,77.923,
1768,06/15/20 03:30:00 PM,78.274,
1769,06/15/20 04:00:00 PM,78.800,
1770,06/15/20 04:30:00 PM,78.800,
1771,06/15/20 05:00:00 PM,78.800,
1772,06/15/20 05:30:00 PM,78.624,
1773,06/15/20 06:00:00 PM,78.274,
1774,06/15/20 06:30:00 PM,77.923,
1775,06/15/20 07:00:00 PM,77.574,
1776,06/15/20 07:30:00 PM,77.400,
1777,06/15/20 08:00:00 PM,77.225,
1778,06/15/20 08:30:00 PM,77.225,
1779,06/15/20 09:00:00 PM,77.225,
1780,06/15/20 09:30:00 PM,77.225,
1781,06/15/20 10:00:00 PM,77.225,
1782,06/15/20 10:30:00 PM,77.225,
1783,06/15/20 11:00:00 PM,77.225,
1784,06/15/20 11:30:00 PM,77.225,
1785,06/16/20 12:00:00 AM,77.225,
1786,06/16/20 12:30:00 AM,77.225,
1787,06/16/20 01:00:00 AM,77.225,
1788,06/16/20 01:30:00 AM,77.050,
1789,06/16/20 02:00:00 AM,77.050,
1790,06/16/20 02:30:00 AM,76.876,
1791,06/16/20 03:00:00 AM,76.703,
1792,06/16/20 03:30:00 AM,76.528,
1793,06/16/20 04:00:00 AM,76.354,
1794,06/16/20 04:30:00 AM,76.006,
1795,06/16/20 05:00:00 AM,75.832,
1796,06/16/20 05:30:00 AM,75.659,
1797,06/16/20 06:00:00 AM,75.484,
1798,06/16/20 06:30:00 AM,75.312,
1799,06/16/20 07:00:00 AM,75.139,
1800,06/16/20 07:30:00 AM,75.139,
1801,06/16/20 08:00:00 AM,75.139,
1802,06/16/20 08:30:00 AM,75.139,
1803,06/16/20 09:00:00 AM,75.312,
1804,06/16/20 09:30:00 AM,75.484,
1805,06/16/20 10:00:00 AM,75.659,
1806,06/16/20 10:30:00 AM,75.832,
1807,06/16/20 11:00:00 AM,76.006,
1808,06/16/20 11:30:00 AM,76.354,
1809,06/16/20 12:00:00 PM,76.528,
1810,06/16/20 12:30:00 PM,76.703,
1811,06/16/20 01:00:00 PM,77.050,
1812,06/16/20 01:30:00 PM,77.400,
1813,06/16/20 02:00:00 PM,77.749,
1814,06/16/20 02:30:00 PM,78.098,
1815,06/16/20 03:00:00 PM,78.975,
1816,06/16/20 03:30:00 PM,79.853,
1817,06/16/20 04:00:00 PM,80.029,
1818,06/16/20 04:30:00 PM,80.206,
1819,06/16/20 05:00:00 PM,80.206,
1820,06/16/20 05:30:00 PM,80.206,
1821,06/16/20 06:00:00 PM,79.853,
1822,06/16/20 06:30:00 PM,79.502,
1823,06/16/20 07:00:00 PM,79.151,
1824,06/16/20 07:30:00 PM,78.975,
1825,06/16/20 08:00:00 PM,78.800,
1826,06/16/20 08:30:00 PM,78.800,
1827,06/16/20 09:00:00 PM,78.800,
1828,06/16/20 09:30:00 PM,78.800,
1829,06/16/20 10:00:00 PM,78.800,
1830,06/16/20 10:30:00 PM,78.800,
1831,06/16/20 11:00:00 PM,78.800,
1832,06/16/20 11:30:00 PM,78.624,
1833,06/17/20 12:00:00 AM,78.624,
1834,06/17/20 12:30:00 AM,78.449,
1835,06/17/20 01:00:00 AM,78.274,
1836,06/17/20 01:30:00 AM,78.098,
1837,06/17/20 02:00:00 AM,77.749,
1838,06/17/20 02:30:00 AM,77.574,
1839,06/17/20 03:00:00 AM,77.225,
1840,06/17/20 03:30:00 AM,77.050,
1841,06/17/20 04:00:00 AM,76.703,
1842,06/17/20 04:30:00 AM,76.528,
1843,06/17/20 05:00:00 AM,76.354,
1844,06/17/20 05:30:00 AM,76.181,
1845,06/17/20 06:00:00 AM,76.006,
1846,06/17/20 06:30:00 AM,75.832,
1847,06/17/20 07:00:00 AM,75.659,
1848,06/17/20 07:30:00 AM,75.484,
1849,06/17/20 08:00:00 AM,75.659,
1850,06/17/20 08:30:00 AM,75.659,
1851,06/17/20 09:00:00 AM,75.832,
1852,06/17/20 09:30:00 AM,76.006,
