"Plot Title: 40_PondB_Deep_0.75m"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20181770, SEN S/N: 20181770)","Host Connected (LGR S/N: 20181770)","Coupler Attached (LGR S/N: 20181770)","Stopped (LGR S/N: 20181770)","End Of File (LGR S/N: 20181770)"
2935,07/09/20 11:00:00 PM,81.797,,,,
2936,07/09/20 11:30:00 PM,81.621,,,,
2937,07/10/20 12:00:00 AM,81.442,,,,
2938,07/10/20 12:30:00 AM,81.266,,,,
2939,07/10/20 01:00:00 AM,81.090,,,,
2940,07/10/20 01:30:00 AM,80.911,,,,
2941,07/10/20 02:00:00 AM,80.559,,,,
2942,07/10/20 02:30:00 AM,80.382,,,,
2943,07/10/20 03:00:00 AM,80.206,,,,
2944,07/10/20 03:30:00 AM,80.029,,,,
2945,07/10/20 04:00:00 AM,79.853,,,,
2946,07/10/20 04:30:00 AM,79.678,,,,
2947,07/10/20 05:00:00 AM,79.502,,,,
2948,07/10/20 05:30:00 AM,79.326,,,,
2949,07/10/20 06:00:00 AM,79.151,,,,
2950,07/10/20 06:30:00 AM,78.975,,,,
2951,07/10/20 07:00:00 AM,78.800,,,,
2952,07/10/20 07:30:00 AM,78.800,,,,
2953,07/10/20 08:00:00 AM,78.800,,,,
2954,07/10/20 08:30:00 AM,78.800,,,,
2955,07/10/20 09:00:00 AM,78.800,,,,
2956,07/10/20 09:30:00 AM,78.800,,,,
2957,07/10/20 10:00:00 AM,78.975,,,,
2958,07/10/20 10:30:00 AM,78.975,,,,
2959,07/10/20 11:00:00 AM,79.151,,,,
2960,07/10/20 11:30:00 AM,79.502,,,,
2961,07/10/20 12:00:00 PM,79.678,,,,
2962,07/10/20 12:30:00 PM,79.853,,,,
2963,07/10/20 01:00:00 PM,79.678,,,,
2964,07/10/20 01:30:00 PM,79.678,,,,
2965,07/10/20 02:00:00 PM,80.206,,,,
2966,07/10/20 02:30:00 PM,80.029,,,,
2967,07/10/20 03:00:00 PM,80.382,,,,
2968,07/10/20 03:30:00 PM,80.382,,,,
2969,07/10/20 04:00:00 PM,80.559,,,,
2970,07/10/20 04:30:00 PM,80.559,,,,
2971,07/10/20 05:00:00 PM,80.735,,,,
2972,07/10/20 05:30:00 PM,80.559,,,,
2973,07/10/20 06:00:00 PM,80.559,,,,
2974,07/10/20 06:30:00 PM,80.382,,,,
2975,07/10/20 07:00:00 PM,80.559,,,,
2976,07/10/20 07:30:00 PM,80.382,,,,
2977,07/10/20 08:00:00 PM,80.382,,,,
2978,07/10/20 08:30:00 PM,80.382,,,,
2979,07/10/20 09:00:00 PM,80.382,,,,
2980,07/10/20 09:30:00 PM,80.382,,,,
2981,07/10/20 10:00:00 PM,80.382,,,,
2982,07/10/20 10:30:00 PM,80.382,,,,
2983,07/10/20 11:00:00 PM,80.382,,,,
2984,07/10/20 11:30:00 PM,80.382,,,,
2985,07/11/20 12:00:00 AM,80.382,,,,
2986,07/11/20 12:30:00 AM,80.382,,,,
2987,07/11/20 01:00:00 AM,80.206,,,,
2988,07/11/20 01:30:00 AM,80.206,,,,
2989,07/11/20 02:00:00 AM,80.206,,,,
2990,07/11/20 02:30:00 AM,80.206,,,,
2991,07/11/20 03:00:00 AM,80.206,,,,
2992,07/11/20 03:30:00 AM,80.206,,,,
2993,07/11/20 04:00:00 AM,80.206,,,,
2994,07/11/20 04:30:00 AM,80.206,,,,
2995,07/11/20 05:00:00 AM,80.206,,,,
2996,07/11/20 05:30:00 AM,80.206,,,,
2997,07/11/20 06:00:00 AM,80.206,,,,
2998,07/11/20 06:30:00 AM,80.206,,,,
2999,07/11/20 07:00:00 AM,80.206,,,,
3000,07/11/20 07:30:00 AM,80.206,,,,
3001,07/11/20 08:00:00 AM,80.206,,,,
3002,07/11/20 08:30:00 AM,80.382,,,,
3003,07/11/20 09:00:00 AM,80.382,,,,
3004,07/11/20 09:30:00 AM,80.382,,,,
3005,07/11/20 10:00:00 AM,80.382,,,,
3006,07/11/20 10:30:00 AM,80.559,,,,
3007,07/11/20 11:00:00 AM,80.735,,,,
3008,07/11/20 11:30:00 AM,81.090,,,,
3009,07/11/20 12:00:00 PM,81.090,,,,
3010,07/11/20 12:30:00 PM,81.266,,,,
3011,07/11/20 01:00:00 PM,81.266,,,,
3012,07/11/20 01:30:00 PM,81.266,,,,
3013,07/11/20 02:00:00 PM,81.442,,,,
3014,07/11/20 02:30:00 PM,81.797,,,,
3015,07/11/20 03:00:00 PM,81.975,,,,
3016,07/11/20 03:30:00 PM,81.621,,,,
3017,07/11/20 04:00:00 PM,81.621,,,,
3018,07/11/20 04:30:00 PM,81.621,,,,
3019,07/11/20 05:00:00 PM,81.621,,,,
3020,07/11/20 05:30:00 PM,81.442,,,,
3021,07/11/20 06:00:00 PM,81.621,,,,
3022,07/11/20 06:30:00 PM,81.797,,,,
3023,07/11/20 07:00:00 PM,81.797,,,,
3024,07/11/20 07:30:00 PM,81.621,,,,
3025,07/11/20 08:00:00 PM,81.621,,,,
3026,07/11/20 08:30:00 PM,81.621,,,,
3027,07/11/20 09:00:00 PM,81.442,,,,
3028,07/11/20 09:30:00 PM,81.442,,,,
3029,07/11/20 10:00:00 PM,81.442,,,,
3030,07/11/20 10:30:00 PM,81.442,,,,
3031,07/11/20 11:00:00 PM,81.442,,,,
3032,07/11/20 11:30:00 PM,81.442,,,,
3033,07/12/20 12:00:00 AM,81.442,,,,
3034,07/12/20 12:30:00 AM,81.266,,,,
3035,07/12/20 01:00:00 AM,81.266,,,,
3036,07/12/20 01:30:00 AM,81.090,,,,
3037,07/12/20 02:00:00 AM,80.911,,,,
3038,07/12/20 02:30:00 AM,80.735,,,,
3039,07/12/20 03:00:00 AM,80.559,,,,
3040,07/12/20 03:30:00 AM,80.206,,,,
3041,07/12/20 04:00:00 AM,80.029,,,,
3042,07/12/20 04:30:00 AM,79.853,,,,
3043,07/12/20 05:00:00 AM,79.678,,,,
3044,07/12/20 05:30:00 AM,79.502,,,,
3045,07/12/20 06:00:00 AM,79.326,,,,
3046,07/12/20 06:30:00 AM,79.151,,,,
3047,07/12/20 07:00:00 AM,79.151,,,,
3048,07/12/20 07:30:00 AM,78.975,,,,
3049,07/12/20 08:00:00 AM,79.151,,,,
3050,07/12/20 08:30:00 AM,79.151,,,,
3051,07/12/20 09:00:00 AM,79.151,,,,
3052,07/12/20 09:30:00 AM,79.326,,,,
3053,07/12/20 10:00:00 AM,79.326,,,,
3054,07/12/20 10:30:00 AM,79.326,,,,
3055,07/12/20 11:00:00 AM,79.326,,,,
3056,07/12/20 11:30:00 AM,79.502,,,,
3057,07/12/20 12:00:00 PM,79.678,,,,
3058,07/12/20 12:30:00 PM,79.853,,,,
3059,07/12/20 01:00:00 PM,80.029,,,,
3060,07/12/20 01:30:00 PM,79.853,,,,
3061,07/12/20 02:00:00 PM,80.029,,,,
3062,07/12/20 02:30:00 PM,80.206,,,,
3063,07/12/20 03:00:00 PM,80.382,,,,
3064,07/12/20 03:30:00 PM,80.559,,,,
3065,07/12/20 04:00:00 PM,80.559,,,,
3066,07/12/20 04:30:00 PM,80.559,,,,
3067,07/12/20 05:00:00 PM,81.090,,,,
3068,07/12/20 05:30:00 PM,80.559,,,,
3069,07/12/20 06:00:00 PM,80.559,,,,
3070,07/12/20 06:30:00 PM,80.911,,,,
3071,07/12/20 07:00:00 PM,80.735,,,,
3072,07/12/20 07:30:00 PM,80.735,,,,
3073,07/12/20 08:00:00 PM,80.559,,,,
3074,07/12/20 08:30:00 PM,80.559,,,,
3075,07/12/20 09:00:00 PM,80.559,,,,
3076,07/12/20 09:30:00 PM,80.559,,,,
3077,07/12/20 10:00:00 PM,80.559,,,,
3078,07/12/20 10:30:00 PM,80.559,,,,
3079,07/12/20 11:00:00 PM,80.559,,,,
3080,07/12/20 11:30:00 PM,80.559,,,,
3081,07/13/20 12:00:00 AM,80.559,,,,
3082,07/13/20 12:30:00 AM,80.559,,,,
3083,07/13/20 01:00:00 AM,80.559,,,,
3084,07/13/20 01:30:00 AM,80.559,,,,
3085,07/13/20 02:00:00 AM,80.559,,,,
3086,07/13/20 02:30:00 AM,80.559,,,,
3087,07/13/20 03:00:00 AM,80.382,,,,
3088,07/13/20 03:30:00 AM,80.206,,,,
3089,07/13/20 04:00:00 AM,79.853,,,,
3090,07/13/20 04:30:00 AM,79.678,,,,
3091,07/13/20 05:00:00 AM,79.502,,,,
3092,07/13/20 05:30:00 AM,79.326,,,,
3093,07/13/20 06:00:00 AM,79.151,,,,
3094,07/13/20 06:30:00 AM,78.975,,,,
3095,07/13/20 07:00:00 AM,78.800,,,,
3096,07/13/20 07:30:00 AM,78.800,,,,
3097,07/13/20 08:00:00 AM,78.800,,,,
3098,07/13/20 08:30:00 AM,78.800,,,,
3099,07/13/20 09:00:00 AM,78.800,,,,
3100,07/13/20 09:30:00 AM,78.800,,,,
3101,07/13/20 10:00:00 AM,78.975,,,,
3102,07/13/20 10:30:00 AM,78.975,,,,
3103,07/13/20 11:00:00 AM,79.151,,,,
3104,07/13/20 11:30:00 AM,79.502,,,,
3105,07/13/20 12:00:00 PM,79.678,,,,
3106,07/13/20 12:30:00 PM,79.678,,,,
3107,07/13/20 01:00:00 PM,80.029,,,,
3108,07/13/20 01:30:00 PM,80.029,,,,
3109,07/13/20 02:00:00 PM,80.029,,,,
3110,07/13/20 02:30:00 PM,80.029,,,,
3111,07/13/20 03:00:00 PM,80.029,,,,
3112,07/13/20 03:30:00 PM,80.382,,,,
3113,07/13/20 04:00:00 PM,80.382,,,,
3114,07/13/20 04:30:00 PM,80.382,,,,
3115,07/13/20 05:00:00 PM,80.559,,,,
3116,07/13/20 05:30:00 PM,80.559,,,,
3117,07/13/20 06:00:00 PM,80.559,,,,
3118,07/13/20 06:30:00 PM,80.559,,,,
3119,07/13/20 07:00:00 PM,80.559,,,,
3120,07/13/20 07:30:00 PM,80.559,,,,
3121,07/13/20 08:00:00 PM,80.382,,,,
3122,07/13/20 08:30:00 PM,80.382,,,,
3123,07/13/20 09:00:00 PM,80.382,,,,
3124,07/13/20 09:30:00 PM,80.382,,,,
3125,07/13/20 10:00:00 PM,80.382,,,,
3126,07/13/20 10:30:00 PM,80.382,,,,
3127,07/13/20 11:00:00 PM,80.382,,,,
3128,07/13/20 11:30:00 PM,80.382,,,,
3129,07/14/20 12:00:00 AM,80.382,,,,
3130,07/14/20 12:30:00 AM,80.382,,,,
3131,07/14/20 01:00:00 AM,80.382,,,,
3132,07/14/20 01:30:00 AM,80.382,,,,
3133,07/14/20 02:00:00 AM,80.382,,,,
3134,07/14/20 02:30:00 AM,80.206,,,,
3135,07/14/20 03:00:00 AM,80.206,,,,
3136,07/14/20 03:30:00 AM,80.029,,,,
3137,07/14/20 04:00:00 AM,79.853,,,,
3138,07/14/20 04:30:00 AM,79.678,,,,
3139,07/14/20 05:00:00 AM,79.502,,,,
3140,07/14/20 05:30:00 AM,79.326,,,,
3141,07/14/20 06:00:00 AM,79.326,,,,
3142,07/14/20 06:30:00 AM,79.151,,,,
3143,07/14/20 07:00:00 AM,78.975,,,,
3144,07/14/20 07:30:00 AM,78.975,,,,
3145,07/14/20 08:00:00 AM,78.975,,,,
3146,07/14/20 08:30:00 AM,78.975,,,,
3147,07/14/20 09:00:00 AM,78.975,,,,
3148,07/14/20 09:30:00 AM,78.975,,,,
3149,07/14/20 10:00:00 AM,78.975,,,,
3150,07/14/20 10:30:00 AM,79.151,,,,
3151,07/14/20 11:00:00 AM,79.151,,,,
3152,07/14/20 11:30:00 AM,79.151,,,,
3153,07/14/20 12:00:00 PM,79.502,,,,
3154,07/14/20 12:30:00 PM,79.678,,,,
3155,07/14/20 01:00:00 PM,79.853,,,,
3156,07/14/20 01:30:00 PM,79.502,,,,
3157,07/14/20 02:00:00 PM,79.678,,,,
3158,07/14/20 02:30:00 PM,79.678,,,,
3159,07/14/20 03:00:00 PM,79.678,,,,
3160,07/14/20 03:30:00 PM,80.029,,,,
3161,07/14/20 04:00:00 PM,80.382,,,,
3162,07/14/20 04:30:00 PM,80.206,,,,
3163,07/14/20 05:00:00 PM,80.029,,,,
3164,07/14/20 05:30:00 PM,80.206,,,,
3165,07/14/20 06:00:00 PM,80.029,,,,
3166,07/14/20 06:30:00 PM,80.029,,,,
3167,07/14/20 07:00:00 PM,81.266,,,,
3168,07/14/20 07:30:00 PM,80.206,,,,
3169,07/14/20 08:00:00 PM,80.206,,,,
3170,07/14/20 08:30:00 PM,80.206,,,,
3171,07/14/20 09:00:00 PM,80.206,,,,
3172,07/14/20 09:30:00 PM,80.029,,,,
3173,07/14/20 10:00:00 PM,80.206,,,,
3174,07/14/20 10:30:00 PM,80.029,,,,
3175,07/14/20 11:00:00 PM,80.029,,,,
3176,07/14/20 11:30:00 PM,80.029,,,,
3177,07/15/20 12:00:00 AM,80.029,,,,
3178,07/15/20 12:30:00 AM,79.853,,,,
3179,07/15/20 01:00:00 AM,79.678,,,,
3180,07/15/20 01:30:00 AM,79.502,,,,
3181,07/15/20 02:00:00 AM,79.326,,,,
3182,07/15/20 02:30:00 AM,79.151,,,,
3183,07/15/20 03:00:00 AM,78.975,,,,
3184,07/15/20 03:30:00 AM,78.800,,,,
3185,07/15/20 04:00:00 AM,78.800,,,,
3186,07/15/20 04:30:00 AM,78.624,,,,
3187,07/15/20 05:00:00 AM,78.449,,,,
3188,07/15/20 05:30:00 AM,78.274,,,,
3189,07/15/20 06:00:00 AM,78.098,,,,
3190,07/15/20 06:30:00 AM,77.749,,,,
3191,07/15/20 07:00:00 AM,77.749,,,,
3192,07/15/20 07:30:00 AM,77.574,,,,
3193,07/15/20 08:00:00 AM,77.400,,,,
3194,07/15/20 08:30:00 AM,77.400,,,,
3195,07/15/20 09:00:00 AM,77.225,,,,
3196,07/15/20 09:30:00 AM,77.225,,,,
3197,07/15/20 10:00:00 AM,77.050,,,,
3198,07/15/20 10:30:00 AM,77.050,,,,
3199,07/15/20 11:00:00 AM,77.050,,,,
3200,07/15/20 11:30:00 AM,77.225,,,,
3201,07/15/20 12:00:00 PM,77.225,,,,
3202,07/15/20 12:30:00 PM,77.050,,,,
3203,07/15/20 01:00:00 PM,77.225,,,,
3204,07/15/20 01:30:00 PM,77.225,,,,
3205,07/15/20 02:00:00 PM,77.225,,,,
3206,07/15/20 02:30:00 PM,77.225,,,,
3207,07/15/20 03:00:00 PM,77.400,,,,
3208,07/15/20 03:30:00 PM,77.225,,,,
3209,07/15/20 04:00:00 PM,77.574,,,,
3210,07/15/20 04:30:00 PM,77.749,,,,
3211,07/15/20 05:00:00 PM,77.400,,,,
3212,07/15/20 05:30:00 PM,77.574,,,,
3213,07/15/20 06:00:00 PM,77.749,,,,
3214,07/15/20 06:30:00 PM,77.749,,,,
3215,07/15/20 07:00:00 PM,77.574,,,,
3216,07/15/20 07:30:00 PM,77.574,,,,
3217,07/15/20 08:00:00 PM,77.574,,,,
3218,07/15/20 08:30:00 PM,77.574,,,,
3219,07/15/20 09:00:00 PM,77.574,,,,
3220,07/15/20 09:30:00 PM,77.574,,,,
3221,07/15/20 10:00:00 PM,77.574,,,,
3222,07/15/20 10:30:00 PM,77.574,,,,
3223,07/15/20 11:00:00 PM,77.400,,,,
3224,07/15/20 11:30:00 PM,77.574,,,,
3225,07/16/20 12:00:00 AM,77.400,,,,
3226,07/16/20 12:30:00 AM,77.400,,,,
3227,07/16/20 01:00:00 AM,77.225,,,,
3228,07/16/20 01:30:00 AM,76.876,,,,
3229,07/16/20 02:00:00 AM,76.876,,,,
3230,07/16/20 02:30:00 AM,76.703,,,,
3231,07/16/20 03:00:00 AM,76.528,,,,
3232,07/16/20 03:30:00 AM,76.354,,,,
3233,07/16/20 04:00:00 AM,76.181,,,,
3234,07/16/20 04:30:00 AM,75.832,,,,
3235,07/16/20 05:00:00 AM,75.659,,,,
3236,07/16/20 05:30:00 AM,75.484,,,,
3237,07/16/20 06:00:00 AM,75.484,,,,
3238,07/16/20 06:30:00 AM,75.312,,,,
3239,07/16/20 07:00:00 AM,75.139,,,,
3240,07/16/20 07:30:00 AM,74.964,,,,
3241,07/16/20 08:00:00 AM,74.964,,,,
3242,07/16/20 08:30:00 AM,75.139,,,,
3243,07/16/20 09:00:00 AM,75.139,,,,
3244,07/16/20 09:30:00 AM,75.139,,,,
3245,07/16/20 10:00:00 AM,75.139,,,,
3246,07/16/20 10:30:00 AM,75.139,,,,
3247,07/16/20 11:00:00 AM,75.312,,,,
3248,07/16/20 11:30:00 AM,75.484,,,,
3249,07/16/20 12:00:00 PM,75.659,,,,
3250,07/16/20 12:30:00 PM,75.832,,,,
3251,07/16/20 01:00:00 PM,76.006,,,,
3252,07/16/20 01:30:00 PM,76.006,,,,
3253,07/16/20 02:00:00 PM,76.181,,,,
3254,07/16/20 02:30:00 PM,76.354,,,,
3255,07/16/20 03:00:00 PM,76.354,,,,
3256,07/16/20 03:30:00 PM,76.528,,,,
3257,07/16/20 04:00:00 PM,76.528,,,,
3258,07/16/20 04:30:00 PM,76.703,,,,
3259,07/16/20 05:00:00 PM,76.703,,,,
3260,07/16/20 05:30:00 PM,76.703,,,,
3261,07/16/20 06:00:00 PM,76.703,,,,
3262,07/16/20 06:30:00 PM,76.703,,,,
3263,07/16/20 07:00:00 PM,76.703,,,,
3264,07/16/20 07:30:00 PM,76.703,,,,
3265,07/16/20 08:00:00 PM,76.703,,,,
3266,07/16/20 08:30:00 PM,76.703,,,,
3267,07/16/20 09:00:00 PM,76.703,,,,
3268,07/16/20 09:30:00 PM,76.528,,,,
3269,07/16/20 10:00:00 PM,76.528,,,,
3270,07/16/20 10:30:00 PM,76.528,,,,
3271,07/16/20 11:00:00 PM,76.528,,,,
3272,07/16/20 11:30:00 PM,76.528,,,,
3273,07/17/20 12:00:00 AM,76.528,,,,
3274,07/17/20 12:30:00 AM,76.528,,,,
3275,07/17/20 01:00:00 AM,76.703,,,,
3276,07/17/20 01:30:00 AM,76.703,,,,
3277,07/17/20 02:00:00 AM,76.703,,,,
3278,07/17/20 02:30:00 AM,76.703,,,,
3279,07/17/20 03:00:00 AM,76.528,,,,
3280,07/17/20 03:30:00 AM,76.703,,,,
3281,07/17/20 04:00:00 AM,76.703,,,,
3282,07/17/20 04:30:00 AM,76.703,,,,
3283,07/17/20 05:00:00 AM,76.703,,,,
3284,07/17/20 05:30:00 AM,76.703,,,,
3285,07/17/20 06:00:00 AM,76.703,,,,
3286,07/17/20 06:30:00 AM,76.703,,,,
3287,07/17/20 07:00:00 AM,76.703,,,,
3288,07/17/20 07:30:00 AM,76.703,,,,
3289,07/17/20 08:00:00 AM,76.703,,,,
3290,07/17/20 08:30:00 AM,76.703,,,,
3291,07/17/20 09:00:00 AM,76.876,,,,
3292,07/17/20 09:30:00 AM,76.876,,,,
3293,07/17/20 10:00:00 AM,76.876,,,,
3294,07/17/20 10:30:00 AM,76.876,,,,
3295,07/17/20 11:00:00 AM,77.225,,,,
3296,07/17/20 11:30:00 AM,77.225,,,,
3297,07/17/20 12:00:00 PM,77.400,,,,
3298,07/17/20 12:30:00 PM,77.574,,,,
3299,07/17/20 01:00:00 PM,77.923,,,,
3300,07/17/20 01:30:00 PM,78.098,,,,
3301,07/17/20 02:00:00 PM,78.098,,,,
3302,07/17/20 02:30:00 PM,78.098,,,,
3303,07/17/20 03:00:00 PM,78.274,,,,
3304,07/17/20 03:30:00 PM,78.274,,,,
3305,07/17/20 04:00:00 PM,78.449,,,,
3306,07/17/20 04:30:00 PM,78.449,,,,
3307,07/17/20 05:00:00 PM,78.449,,,,
3308,07/17/20 05:30:00 PM,78.449,,,,
3309,07/17/20 06:00:00 PM,78.449,,,,
3310,07/17/20 06:30:00 PM,78.624,,,,
3311,07/17/20 07:00:00 PM,78.274,,,,
3312,07/17/20 07:30:00 PM,78.449,,,,
3313,07/17/20 08:00:00 PM,78.449,,,,
3314,07/17/20 08:30:00 PM,78.274,,,,
3315,07/17/20 09:00:00 PM,78.274,,,,
3316,07/17/20 09:30:00 PM,78.274,,,,
3317,07/17/20 10:00:00 PM,78.274,,,,
3318,07/17/20 10:30:00 PM,78.274,,,,
3319,07/17/20 11:00:00 PM,78.274,,,,
3320,07/17/20 11:30:00 PM,78.274,,,,
3321,07/18/20 12:00:00 AM,78.274,,,,
3322,07/18/20 12:30:00 AM,78.274,,,,
3323,07/18/20 01:00:00 AM,78.274,,,,
3324,07/18/20 01:30:00 AM,78.274,,,,
3325,07/18/20 02:00:00 AM,78.274,,,,
3326,07/18/20 02:30:00 AM,78.274,,,,
3327,07/18/20 03:00:00 AM,78.274,,,,
3328,07/18/20 03:30:00 AM,78.274,,,,
3329,07/18/20 04:00:00 AM,78.274,,,,
3330,07/18/20 04:30:00 AM,78.274,,,,
3331,07/18/20 05:00:00 AM,78.274,,,,
3332,07/18/20 05:30:00 AM,78.274,,,,
3333,07/18/20 06:00:00 AM,78.274,,,,
3334,07/18/20 06:30:00 AM,78.274,,,,
3335,07/18/20 07:00:00 AM,78.274,,,,
3336,07/18/20 07:30:00 AM,78.274,,,,
3337,07/18/20 08:00:00 AM,78.274,,,,
3338,07/18/20 08:30:00 AM,78.274,,,,
3339,07/18/20 09:00:00 AM,78.274,,,,
3340,07/18/20 09:30:00 AM,78.449,,,,
3341,07/18/20 10:00:00 AM,78.624,,,,
3342,07/18/20 10:30:00 AM,78.624,,,,
3343,07/18/20 11:00:00 AM,78.800,,,,
3344,07/18/20 11:30:00 AM,79.326,,,,
3345,07/18/20 12:00:00 PM,79.678,,,,
3346,07/18/20 12:30:00 PM,79.678,,,,
3347,07/18/20 01:00:00 PM,79.678,,,,
3348,07/18/20 01:30:00 PM,79.853,,,,
3349,07/18/20 02:00:00 PM,80.029,,,,
3350,07/18/20 02:30:00 PM,80.559,,,,
3351,07/18/20 03:00:00 PM,80.206,,,,
3352,07/18/20 03:30:00 PM,80.382,,,,
3353,07/18/20 04:00:00 PM,80.382,,,,
3354,07/18/20 04:30:00 PM,80.382,,,,
3355,07/18/20 05:00:00 PM,80.559,,,,
3356,07/18/20 05:30:00 PM,80.559,,,,
3357,07/18/20 06:00:00 PM,80.559,,,,
3358,07/18/20 06:30:00 PM,80.559,,,,
3359,07/18/20 07:00:00 PM,80.559,,,,
3360,07/18/20 07:30:00 PM,80.559,,,,
3361,07/18/20 08:00:00 PM,80.382,,,,
3362,07/18/20 08:30:00 PM,80.382,,,,
3363,07/18/20 09:00:00 PM,80.382,,,,
3364,07/18/20 09:30:00 PM,80.382,,,,
3365,07/18/20 10:00:00 PM,80.382,,,,
3366,07/18/20 10:30:00 PM,80.382,,,,
3367,07/18/20 11:00:00 PM,80.382,,,,
3368,07/18/20 11:30:00 PM,80.382,,,,
3369,07/19/20 12:00:00 AM,80.382,,,,
3370,07/19/20 12:30:00 AM,80.382,,,,
3371,07/19/20 01:00:00 AM,80.382,,,,
3372,07/19/20 01:30:00 AM,80.382,,,,
3373,07/19/20 02:00:00 AM,80.206,,,,
3374,07/19/20 02:30:00 AM,80.382,,,,
3375,07/19/20 03:00:00 AM,80.382,,,,
3376,07/19/20 03:30:00 AM,80.206,,,,
3377,07/19/20 04:00:00 AM,80.206,,,,
3378,07/19/20 04:30:00 AM,80.206,,,,
3379,07/19/20 05:00:00 AM,80.206,,,,
3380,07/19/20 05:30:00 AM,80.206,,,,
3381,07/19/20 06:00:00 AM,80.206,,,,
3382,07/19/20 06:30:00 AM,80.206,,,,
3383,07/19/20 07:00:00 AM,80.206,,,,
3384,07/19/20 07:30:00 AM,80.382,,,,
3385,07/19/20 08:00:00 AM,80.382,,,,
3386,07/19/20 08:30:00 AM,80.382,,,,
3387,07/19/20 09:00:00 AM,80.559,,,,
3388,07/19/20 09:30:00 AM,80.382,,,,
3389,07/19/20 10:00:00 AM,80.735,,,,
3390,07/19/20 10:30:00 AM,80.735,,,,
3391,07/19/20 11:00:00 AM,80.911,,,,
3392,07/19/20 11:30:00 AM,81.090,,,,
3393,07/19/20 12:00:00 PM,81.621,,,,
3394,07/19/20 12:30:00 PM,81.442,,,,
3395,07/19/20 01:00:00 PM,81.621,,,,
3396,07/19/20 01:30:00 PM,82.152,,,,
3397,07/19/20 02:00:00 PM,81.797,,,,
3398,07/19/20 02:30:00 PM,81.797,,,,
3399,07/19/20 03:00:00 PM,82.152,,,,
3400,07/19/20 03:30:00 PM,82.152,,,,
3401,07/19/20 04:00:00 PM,82.864,,,,
3402,07/19/20 04:30:00 PM,82.864,,,,
3403,07/19/20 05:00:00 PM,82.330,,,,
3404,07/19/20 05:30:00 PM,82.864,,,,
3405,07/19/20 06:00:00 PM,82.686,,,,
3406,07/19/20 06:30:00 PM,82.508,,,,
3407,07/19/20 07:00:00 PM,82.508,,,,
3408,07/19/20 07:30:00 PM,82.330,,,,
3409,07/19/20 08:00:00 PM,82.152,,,,
3410,07/19/20 08:30:00 PM,82.152,,,,
3411,07/19/20 09:00:00 PM,82.152,,,,
3412,07/19/20 09:30:00 PM,82.152,,,,
3413,07/19/20 10:00:00 PM,82.152,,,,
3414,07/19/20 10:30:00 PM,82.152,,,,
3415,07/19/20 11:00:00 PM,82.152,,,,
3416,07/19/20 11:30:00 PM,82.152,,,,
3417,07/20/20 12:00:00 AM,82.152,,,,
3418,07/20/20 12:30:00 AM,82.152,,,,
3419,07/20/20 01:00:00 AM,82.152,,,,
3420,07/20/20 01:30:00 AM,82.152,,,,
3421,07/20/20 02:00:00 AM,81.975,,,,
3422,07/20/20 02:30:00 AM,81.975,,,,
3423,07/20/20 03:00:00 AM,81.975,,,,
3424,07/20/20 03:30:00 AM,81.797,,,,
3425,07/20/20 04:00:00 AM,81.621,,,,
3426,07/20/20 04:30:00 AM,81.266,,,,
3427,07/20/20 05:00:00 AM,81.090,,,,
3428,07/20/20 05:30:00 AM,80.911,,,,
3429,07/20/20 06:00:00 AM,80.911,,,,
3430,07/20/20 06:30:00 AM,80.735,,,,
3431,07/20/20 07:00:00 AM,80.559,,,,
3432,07/20/20 07:30:00 AM,80.559,,,,
3433,07/20/20 08:00:00 AM,80.382,,,,
3434,07/20/20 08:30:00 AM,80.382,,,,
3435,07/20/20 09:00:00 AM,80.206,,,,
3436,07/20/20 09:30:00 AM,80.206,,,,
3437,07/20/20 10:00:00 AM,80.206,,,,
3438,07/20/20 10:30:00 AM,80.206,,,,
3439,07/20/20 11:00:00 AM,80.206,,,,
3440,07/20/20 11:30:00 AM,80.206,,,,
3441,07/20/20 12:00:00 PM,80.029,,,,
3442,07/20/20 12:30:00 PM,80.029,,,,
3443,07/20/20 01:00:00 PM,80.206,,,,
3444,07/20/20 01:30:00 PM,80.206,,,,
3445,07/20/20 02:00:00 PM,80.382,,,,
3446,07/20/20 02:30:00 PM,80.382,,,,
3447,07/20/20 03:00:00 PM,80.559,,,,
3448,07/20/20 03:30:00 PM,80.735,,,,
3449,07/20/20 04:00:00 PM,80.911,,,,
3450,07/20/20 04:30:00 PM,80.735,,,,
3451,07/20/20 05:00:00 PM,80.911,,,,
3452,07/20/20 05:30:00 PM,80.735,,,,
3453,07/20/20 06:00:00 PM,80.911,,,,
3454,07/20/20 06:30:00 PM,80.911,,,,
3455,07/20/20 07:00:00 PM,80.911,,,,
3456,07/20/20 07:30:00 PM,80.735,,,,
3457,07/20/20 08:00:00 PM,80.735,,,,
3458,07/20/20 08:30:00 PM,80.735,,,,
3459,07/20/20 09:00:00 PM,80.735,,,,
3460,07/20/20 09:30:00 PM,80.735,,,,
3461,07/20/20 10:00:00 PM,80.735,,,,
3462,07/20/20 10:30:00 PM,80.735,,,,
3463,07/20/20 11:00:00 PM,80.559,,,,
3464,07/20/20 11:30:00 PM,80.559,,,,
3465,07/21/20 12:00:00 AM,80.382,,,,
3466,07/21/20 12:30:00 AM,80.382,,,,
