DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/21/2020,12:54:59 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.9,383.7,0.18,388.9,249,61.8,-1,-1,4.4,15.83,0.2,0.35,126.8,12.35,8.41,-122.8,0.405,0.285,0.867
5/21/2020,12:54:59 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.9,383.7,0.18,388.9,249,61.8,-1,-1,4.4,15.83,0.2,0.35,126.8,12.35,8.41,-122.8,0.415,0.292,0.868
5/21/2020,12:54:59 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.8,383.7,0.18,388.9,249,61.8,-1,-1,4.42,15.92,0.21,0.35,126.8,12.35,8.41,-122.8,0.435,0.306,0.88
5/21/2020,12:55:00 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.7,383.7,0.18,388.9,249,61.8,-1,-1,4.43,15.95,0.21,0.36,126.8,12.35,8.41,-122.8,0.445,0.313,0.888
5/21/2020,12:55:00 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.6,383.7,0.18,388.9,249,61.8,-1,-1,4.44,15.98,0.22,0.36,126.7,12.35,8.41,-122.8,0.455,0.32,0.892
5/21/2020,12:55:00 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.6,383.7,0.18,388.9,249,61.7,-1,-1,4.44,16,0.22,0.36,126.7,12.35,8.41,-122.8,0.473,0.333,0.894
5/21/2020,12:55:00 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.5,383.7,0.18,388.9,249,61.7,-1,-1,4.46,16.05,0.22,0.36,126.7,12.35,8.41,-122.8,0.483,0.34,0.896
5/21/2020,12:55:01 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.4,383.7,0.18,388.9,249,61.7,-1,-1,4.46,16.06,0.22,0.36,126.7,12.35,8.41,-122.8,0.491,0.346,0.902
5/21/2020,12:55:01 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.3,383.6,0.18,388.9,249,61.7,-1,-1,4.46,16.08,0.22,0.36,126.6,12.35,8.41,-122.8,0.5,0.352,0.911
5/21/2020,12:55:01 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.2,383.6,0.18,388.9,249,61.7,-1,-1,4.47,16.1,0.22,0.36,126.6,12.35,8.41,-122.8,0.518,0.364,0.931
5/21/2020,12:55:01 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.2,383.6,0.18,388.9,249,61.7,-1,-1,4.47,16.11,0.22,0.36,126.6,12.35,8.41,-122.8,0.527,0.371,0.941
5/21/2020,12:55:02 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.1,383.6,0.18,388.8,249,61.6,-1,-1,4.47,16.09,0.23,0.37,126.5,12.35,8.41,-122.8,0.535,0.377,0.951
5/21/2020,12:55:02 PM,Pond D,,89.99999 °,179.99998 °,734.9,321,383.6,0.18,388.8,249,61.6,-1,-1,4.46,16.08,0.23,0.37,126.5,12.35,8.41,-122.8,0.553,0.389,0.976
5/21/2020,12:55:02 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.9,383.6,0.18,388.8,249,61.6,-1,-1,4.47,16.09,0.24,0.37,126.4,12.34,8.41,-122.8,0.562,0.395,0.988
5/21/2020,12:55:02 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.9,383.6,0.18,388.8,249,61.6,-1,-1,4.47,16.09,0.23,0.37,126.4,12.34,8.41,-122.8,0.57,0.401,1.004
5/21/2020,12:55:03 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.8,383.6,0.18,388.8,249,61.6,-1,-1,4.46,16.06,0.24,0.37,126.4,12.34,8.41,-122.8,0.588,0.414,1.036
5/21/2020,12:55:03 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.8,383.6,0.18,388.8,249,61.6,-1,-1,4.46,16.06,0.24,0.37,126.3,12.34,8.41,-122.8,0.597,0.42,1.054
5/21/2020,12:55:03 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,383.6,0.18,388.9,249,61.5,-1,-1,4.05,14.57,0.24,0.37,126.3,12.34,8.41,-122.8,0.606,0.427,1.073
5/21/2020,12:55:03 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,383.7,0.18,388.9,249,61.5,-1,-1,2.83,10.17,0.25,0.38,126.3,12.34,8.41,-122.7,1.67,1.175,1.116
5/21/2020,12:55:04 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,383.7,0.18,388.9,249,61.5,-1,-1,3.7,13.32,0.25,0.38,126.2,12.34,8.41,-122.7,1.706,1.2,1.139
5/21/2020,12:55:04 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,383.8,0.18,389.1,249,61.5,-1,-1,3.88,13.97,0.25,0.38,126.2,12.34,8.41,-122.7,1.727,1.216,1.161
5/21/2020,12:55:04 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,383.9,0.18,389.1,250,61.5,-1,-1,3.89,14.02,0.25,0.38,126.2,12.34,8.41,-122.6,1.794,1.263,1.205
5/21/2020,12:55:04 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,383.9,0.18,389.1,250,61.5,-1,-1,2.75,9.9,0.25,0.38,126.1,12.34,8.41,-122.6,1.817,1.278,1.225
5/21/2020,12:55:05 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.6,384,0.18,389.2,250,61.4,-1,-1,2.29,8.24,0.26,0.38,126.1,12.34,8.41,-122.5,1.825,1.284,1.241
5/21/2020,12:55:05 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.7,384.1,0.18,389.3,250,61.4,-1,-1,2.29,8.25,0.25,0.38,126.1,12.33,8.41,-122.5,1.834,1.291,1.255
5/21/2020,12:55:05 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.7,384.3,0.19,389.6,250,61.4,-1,-1,2.79,10.03,0.25,0.38,126,12.33,8.28,-115.2,1.844,1.298,1.275
5/21/2020,12:55:05 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.7,384.4,0.19,389.7,250,61.4,-1,-1,2.41,8.66,0.25,0.38,126,12.33,8.27,-114.8,1.858,1.308,1.284
5/21/2020,12:55:06 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.7,384.4,0.19,389.7,250,61.4,-1,-1,2.46,8.83,0.25,0.38,126,12.33,8.26,-114.4,1.868,1.315,1.292
5/21/2020,12:55:06 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.7,384.5,0.19,389.8,250,61.4,-1,-1,2.22,7.96,0.25,0.38,125.9,12.33,8.26,-114.1,1.892,1.331,1.309
5/21/2020,12:55:06 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.8,384.6,0.19,390,250,61.3,-1,-0.9,2.55,9.17,0.24,0.38,125.9,12.32,8.25,-113.7,1.914,1.347,1.319
5/21/2020,12:55:06 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.8,384.8,0.19,390.1,250,61.3,-1,-0.9,2.55,9.17,0.24,0.37,125.8,12.32,8.25,-113.6,1.932,1.36,1.331
5/21/2020,12:55:07 PM,Pond D,,89.99999 °,179.99998 °,734.9,320.8,384.8,0.19,390.1,250,61.3,-1,-0.9,2.55,9.17,0.24,0.38,125.8,12.32,8.25,-113.5,1.932,1.36,1.358
5/21/2020,12:55:07 PM,Pond D,,89.99999 °,179.99998 °,734.9,321,385,0.19,390.4,250,61.3,-1,-0.9,2.55,9.17,0.24,0.37,125.7,12.32,8.25,-113.3,1.939,1.365,1.37
5/21/2020,12:55:07 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.3,385.6,0.19,391,251,61.3,-1,-0.9,2.55,9.17,0.24,0.37,125.7,12.32,8.23,-112.4,1.949,1.372,1.381
5/21/2020,12:55:07 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.5,385.9,0.19,391.3,251,61.3,-1,-0.9,2.54,9.13,0.24,0.37,125.6,12.31,8.22,-111.7,1.959,1.379,1.392
5/21/2020,12:55:08 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.8,386.3,0.19,391.7,251,61.3,-0.9,-0.9,2.53,9.1,0.24,0.37,125.5,12.31,8.21,-111.1,1.979,1.393,1.418
5/21/2020,12:55:08 PM,Pond D,,89.99999 °,179.99998 °,734.9,321.8,386.3,0.19,391.7,251,61.3,-0.9,-0.9,2.52,9.05,0.24,0.37,125.5,12.3,8.19,-110.5,1.989,1.4,1.432
5/21/2020,12:55:08 PM,Pond D,,89.99999 °,179.99998 °,734.9,322.3,387,0.19,392.4,252,61.2,-0.9,-0.9,2.48,8.91,0.23,0.37,125.4,12.29,8.18,-109.8,2,1.408,1.447
5/21/2020,12:55:08 PM,Pond D,,89.99999 °,179.99998 °,734.9,322.7,387.5,0.19,392.9,252,61.2,-0.9,-0.9,1.93,6.93,0.23,0.37,125.3,12.29,8.18,-109.8,2.024,1.424,1.479
5/21/2020,12:55:09 PM,Pond D,,89.99999 °,179.99998 °,734.9,323.1,388.1,0.19,393.5,252,61.2,-0.9,-0.9,1.4,5.03,0.23,0.37,125.2,12.28,8.18,-109.7,2.036,1.433,1.496
5/21/2020,12:55:09 PM,Pond D,,89.99999 °,179.99998 °,734.9,323.5,388.7,0.19,394.1,253,61.2,-0.9,-0.9,1.01,3.59,0.22,0.36,121,11.87,8.18,-109.5,2.049,1.442,1.511
5/21/2020,12:55:09 PM,Pond D,,89.99999 °,179.99998 °,734.9,323.9,389.2,0.19,394.7,253,61.2,-0.9,-0.9,1.01,3.59,0.22,0.36,119.9,11.77,8.17,-109.1,2.075,1.46,1.536
5/21/2020,12:55:09 PM,Pond D,,89.99999 °,179.99998 °,734.9,324.3,389.8,0.19,395.3,253,61.2,-0.9,-0.9,0.89,3.17,0.21,0.36,119.2,11.7,8.17,-108.9,2.087,1.468,1.548
5/21/2020,12:55:10 PM,Pond D,,89.99999 °,179.99998 °,734.9,324.7,390.4,0.19,395.9,254,61.1,-0.9,-0.9,1.64,5.87,0.21,0.36,118.5,11.63,8.16,-108.7,2.098,1.476,1.558
5/21/2020,12:55:10 PM,Pond D,,89.99999 °,179.99998 °,734.9,324.7,390.4,0.19,395.9,254,61.1,-0.9,-0.9,0.86,3.05,0.21,0.35,117.9,11.58,8.16,-108.5,2.109,1.484,1.568
5/21/2020,12:55:10 PM,Pond D,,89.99999 °,179.99998 °,734.9,325.3,391.3,0.19,396.8,254,61.1,-0.9,-0.9,1.87,6.73,0.2,0.35,117,11.48,8.15,-108.1,2.128,1.498,1.583
5/21/2020,12:55:10 PM,Pond D,,89.99999 °,179.99998 °,734.9,325.7,391.9,0.19,397.4,255,61.1,-0.9,-0.9,1.26,4.5,0.19,0.35,116.8,11.48,8.15,-108,2.137,1.504,1.589
5/21/2020,12:55:11 PM,Pond D,,89.99999 °,179.99998 °,734.9,326.1,392.4,0.19,397.9,255,61.1,-0.9,-0.9,1.53,5.49,0.19,0.34,116.2,11.41,8.15,-107.8,2.146,1.51,1.596
5/21/2020,12:55:11 PM,Pond D,,89.99999 °,179.99998 °,734.9,326.5,393,0.19,398.5,255,61,-0.9,-0.9,1.21,4.31,0.18,0.34,115.2,11.31,8.15,-107.7,2.161,1.521,1.61
5/21/2020,12:55:11 PM,Pond D,,89.99999 °,179.99998 °,734.9,326.8,393.5,0.19,399,256,61,-0.9,-0.9,1.31,4.71,0.18,0.34,114.4,11.24,8.14,-107.5,2.168,1.526,1.614
5/21/2020,12:55:11 PM,Pond D,,89.99999 °,179.99998 °,734.9,327.1,394,0.19,399.5,256,61,-0.9,-0.9,1.53,5.5,0.17,0.33,113.5,11.16,8.14,-107.4,2.175,1.53,1.618
5/21/2020,12:55:12 PM,Pond D,,89.99999 °,179.99998 °,734.9,327.4,394.4,0.19,400,256,61,-0.9,-0.9,1.53,5.5,0.17,0.33,112.5,11.06,8.14,-107.3,2.186,1.539,1.623
5/21/2020,1:03:11 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.8,0.15,317.9,204,62.4,-1.1,-1.1,0.38,1.33,-0.04,0.21,118.3,11.45,8.88,-149,-0.034,-0.024,0.007
5/21/2020,1:03:11 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.8,0.15,317.9,204,62.4,-1.1,-1.1,0.38,1.33,-0.04,0.21,118.3,11.45,8.88,-149,-0.034,-0.024,0.007
5/21/2020,1:03:11 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.6,0.15,317.7,204,62.5,-1.1,-1.1,0.4,1.39,-0.04,0.21,118.6,11.48,8.88,-149.1,-0.033,-0.024,0.006
5/21/2020,1:03:11 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.6,0.15,317.7,204,62.5,-1.1,-1.1,0.4,1.4,-0.04,0.21,122.4,11.84,8.88,-149.1,-0.033,-0.023,0.008
5/21/2020,1:03:12 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.5,0.15,317.6,204,62.5,-1.1,-1.1,0.4,1.41,-0.04,0.21,122.7,11.87,8.88,-149.2,-0.033,-0.023,0.006
5/21/2020,1:03:12 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.5,0.15,317.6,204,62.5,-1.1,-1.1,0.4,1.41,-0.04,0.21,123,11.9,8.88,-149.2,-0.032,-0.023,0.007
5/21/2020,1:03:12 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.4,0.15,317.5,204,62.5,-1.1,-1.1,0.4,1.42,-0.05,0.21,123.2,11.92,8.88,-149.2,-0.032,-0.022,0.006
5/21/2020,1:03:12 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313.3,0.15,317.4,204,62.5,-1.1,-1.1,0.41,1.45,-0.06,0.2,123.3,11.93,8.88,-149.3,-0.032,-0.022,0.006
5/21/2020,1:03:13 PM,Pond C,,89.99999 °,179.99998 °,734.8,265.2,313.3,0.15,317.3,204,62.5,-1.1,-1.1,0.41,1.45,-0.08,0.19,124,11.98,8.88,-149.4,-0.031,-0.022,0.006
5/21/2020,1:03:13 PM,Pond C,,89.99999 °,179.99998 °,734.8,265.2,313.2,0.15,317.3,204,62.6,-1.1,-1.1,0.41,1.45,-0.09,0.19,123.6,11.95,8.88,-149.4,-0.031,-0.022,0.013
5/21/2020,1:03:13 PM,Pond C,,89.99999 °,179.99998 °,734.8,265.2,313.1,0.15,317.2,204,62.6,-1.1,-1.1,0.41,1.44,-0.1,0.18,124.1,11.99,8.89,-149.4,-0.03,-0.021,0.019
5/21/2020,1:03:13 PM,Pond C,,89.99999 °,179.99998 °,734.8,265.2,313,0.15,317.1,203,62.6,-1.1,-1.1,0.41,1.44,-0.11,0.17,124.6,12.03,8.89,-149.5,-0.03,-0.021,0.024
5/21/2020,1:03:14 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.41,1.43,-0.11,0.17,124.4,12.02,8.89,-149.6,-0.029,-0.02,0.042
5/21/2020,1:03:14 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.41,1.43,-0.13,0.16,124.6,12.03,8.89,-149.6,-0.028,-0.02,0.054
5/21/2020,1:03:14 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.4,1.42,-0.13,0.16,124.9,12.05,8.89,-149.6,-0.028,-0.02,0.063
5/21/2020,1:03:14 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.41,1.43,-0.14,0.16,124.9,12.05,8.89,-149.7,-0.027,-0.019,0.07
5/21/2020,1:03:15 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,316.9,203,62.6,-1.1,-1.1,0.41,1.43,-0.14,0.15,124.9,12.06,8.89,-149.8,-0.025,-0.018,0.082
5/21/2020,1:03:15 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,316.9,203,62.6,-1.1,-1.1,0.41,1.45,-0.15,0.15,125.1,12.07,8.89,-149.8,-0.024,-0.017,0.086
5/21/2020,1:03:15 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,316.9,203,62.6,-1.1,-1.1,0.42,1.46,-0.16,0.14,125.1,12.08,8.89,-149.9,-0.023,-0.016,0.093
5/21/2020,1:03:15 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.42,1.48,-0.16,0.14,125.3,12.1,8.89,-149.9,-0.021,-0.015,0.112
5/21/2020,1:03:16 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.43,1.5,-0.16,0.14,125.5,12.11,8.89,-150,-0.02,-0.014,0.12
5/21/2020,1:03:16 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.43,1.51,-0.17,0.14,125.6,12.12,8.9,-150,-0.019,-0.013,0.128
5/21/2020,1:03:16 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.43,1.51,-0.18,0.13,125.7,12.13,8.9,-150.1,-0.017,-0.012,0.15
5/21/2020,1:03:16 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,312.9,0.15,317,203,62.6,-1.1,-1.1,0.43,1.52,-0.18,0.13,125.8,12.15,8.9,-150.2,-0.015,-0.011,0.162
5/21/2020,1:03:17 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313,0.15,317,203,62.6,-1.1,-1.1,0.44,1.54,-0.19,0.13,125.8,12.15,8.9,-150.2,-0.014,-0.01,0.175
5/21/2020,1:03:17 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313,0.15,317.1,203,62.6,-1.1,-1.1,0.44,1.55,-0.19,0.13,125.9,12.16,8.9,-150.3,-0.01,-0.007,0.206
5/21/2020,1:03:17 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.2,313,0.15,317.1,203,62.6,-1.1,-1.1,0.44,1.55,-0.19,0.12,126,12.17,8.9,-150.4,-0.008,-0.006,0.22
5/21/2020,1:03:17 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.3,313.1,0.15,317.1,203,62.6,-1.1,-1.1,0.45,1.59,-0.2,0.12,126.1,12.18,8.9,-150.4,-0.006,-0.004,0.23
5/21/2020,1:03:18 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.3,313.1,0.15,317.2,204,62.6,-1.1,-1.1,0.46,1.61,-0.2,0.12,126.2,12.18,8.9,-150.5,-0.004,-0.003,0.242
5/21/2020,1:03:18 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.3,313.2,0.15,317.2,204,62.6,-1.1,-1.1,0.47,1.64,-0.21,0.12,126.3,12.19,8.9,-150.5,0,0,0.265
5/21/2020,1:03:18 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.3,313.2,0.15,317.3,204,62.6,-1.1,-1.1,0.46,1.63,-0.22,0.11,126.4,12.2,8.91,-150.6,0.002,0.002,0.278
5/21/2020,1:03:18 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.4,313.3,0.15,317.4,204,62.6,-1.1,-1.1,0.47,1.66,-0.22,0.11,126.4,12.21,8.91,-150.6,0.005,0.003,0.294
5/21/2020,1:03:19 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.4,313.4,0.15,317.5,204,62.6,-1.1,-1.1,0.47,1.67,-0.23,0.1,126.5,12.21,8.91,-150.7,0.01,0.007,0.324
5/21/2020,1:03:19 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.5,313.6,0.15,317.7,204,62.5,-1.1,-1.1,0.47,1.66,-0.24,0.1,126.5,12.22,8.91,-150.7,0.013,0.009,0.343
5/21/2020,1:03:19 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.6,313.7,0.15,317.8,204,62.5,-1.1,-1.1,0.48,1.68,-0.24,0.1,126.6,12.23,8.91,-150.8,0.015,0.011,0.362
5/21/2020,1:03:19 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.7,313.9,0.15,318,204,62.5,-1.1,-1.1,0.48,1.71,-0.24,0.1,126.7,12.24,8.91,-150.9,0.022,0.015,0.39
5/21/2020,1:03:20 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.8,314.1,0.15,318.2,204,62.5,-1.1,-1.1,0.48,1.7,-0.25,0.09,126.8,12.25,8.91,-150.9,0.025,0.017,0.396
5/21/2020,1:03:20 PM,Pond C,,89.99999 °,179.99998 °,734.9,265.9,314.3,0.15,318.4,204,62.5,-1.1,-1.1,0.48,1.7,-0.25,0.09,126.9,12.26,8.91,-151,0.028,0.02,0.397
5/21/2020,1:03:20 PM,Pond C,,89.99999 °,179.99998 °,734.9,266,314.4,0.15,318.5,204,62.5,-1.1,-1.1,0.48,1.71,-0.25,0.09,127,12.27,8.91,-151,0.031,0.022,0.398
5/21/2020,1:03:20 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.1,314.5,0.15,318.7,204,62.5,-1.1,-1.1,0.5,1.75,-0.25,0.09,127.1,12.28,8.91,-151.1,0.037,0.026,0.394
5/21/2020,1:03:21 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.2,314.7,0.15,318.8,205,62.5,-1.1,-1.1,0.5,1.76,-0.25,0.09,127.1,12.29,8.91,-151.1,0.04,0.028,0.39
5/21/2020,1:03:21 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.4,314.9,0.15,319,205,62.5,-1.1,-1.1,0.5,1.78,-0.26,0.09,127.2,12.3,8.92,-151.2,0.043,0.03,0.395
5/21/2020,1:03:21 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.5,315.1,0.15,319.2,205,62.5,-1.1,-1.1,0.51,1.79,-0.26,0.09,127.3,12.31,8.92,-151.2,0.05,0.035,0.421
5/21/2020,1:03:21 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.6,315.3,0.15,319.4,205,62.5,-1.1,-1.1,0.51,1.81,-0.25,0.09,127.4,12.32,8.92,-151.2,0.053,0.037,0.438
5/21/2020,1:03:22 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.8,315.5,0.15,319.7,205,62.4,-1.1,-1.1,0.51,1.8,-0.25,0.09,127.5,12.33,8.92,-151.3,0.057,0.04,0.456
5/21/2020,1:03:22 PM,Pond C,,89.99999 °,179.99998 °,734.9,266.9,315.7,0.15,319.9,205,62.4,-1.1,-1.1,0.51,1.82,-0.25,0.09,127.6,12.34,8.92,-151.4,0.064,0.045,0.488
5/21/2020,1:03:22 PM,Pond C,,89.99999 °,179.99998 °,734.9,267,315.9,0.15,320,205,62.4,-1.1,-1.1,0.51,1.82,-0.25,0.09,127.7,12.35,8.92,-151.4,0.068,0.048,0.508
5/21/2020,1:03:22 PM,Pond C,,89.99999 °,179.99998 °,734.9,267.1,316.1,0.15,320.3,205,62.4,-1.1,-1.1,0.52,1.86,-0.26,0.09,127.8,12.36,8.92,-151.4,0.072,0.051,0.533
5/21/2020,1:03:23 PM,Pond C,,89.99999 °,179.99998 °,734.9,267.3,316.3,0.15,320.5,206,62.4,-1.1,-1.1,0.53,1.88,-0.26,0.09,127.8,12.37,8.92,-151.5,0.081,0.057,0.584
5/21/2020,1:03:23 PM,Pond C,,89.99999 °,179.99998 °,734.9,267.5,316.6,0.15,320.8,206,62.4,-1.1,-1.1,0.54,1.9,-0.25,0.09,127.9,12.38,8.92,-151.5,0.086,0.06,0.611
5/21/2020,1:03:23 PM,Pond C,,89.99999 °,179.99998 °,734.9,267.6,316.9,0.15,321.1,206,62.3,-1.1,-1.1,0.55,1.93,-0.25,0.09,128,12.39,8.92,-151.5,0.091,0.064,0.634
5/21/2020,1:03:23 PM,Pond C,,89.99999 °,179.99998 °,734.9,267.8,317.2,0.15,321.3,206,62.3,-1.1,-1.1,0.55,1.94,-0.26,0.09,128.1,12.4,8.92,-151.5,0.096,0.068,0.657
5/21/2020,1:03:24 PM,Pond C,,89.99999 °,179.99998 °,734.9,268,317.4,0.15,321.6,206,62.3,-1.1,-1.1,0.56,1.98,-0.25,0.09,128.1,12.41,8.92,-151.5,0.107,0.075,0.691
5/21/2020,1:03:24 PM,Pond C,,89.99999 °,179.99998 °,734.9,268.2,317.7,0.15,321.9,207,62.3,-1.1,-1.1,0.57,2.01,-0.25,0.09,128.2,12.42,8.92,-151.4,0.112,0.079,0.699
5/21/2020,1:03:24 PM,Pond C,,89.99999 °,179.99998 °,734.9,268.4,318,0.15,322.3,207,62.3,-1.1,-1.1,0.58,2.04,-0.25,0.09,128.3,12.43,8.92,-151.4,0.118,0.083,0.706
5/21/2020,1:03:24 PM,Pond C,,89.99999 °,179.99998 °,734.9,268.5,318.2,0.15,322.4,207,62.3,-1.1,-1.1,0.57,2.01,-0.25,0.09,128.3,12.44,8.92,-151.3,0.129,0.09,0.723
5/21/2020,1:03:25 PM,Pond C,,89.99999 °,179.99998 °,734.8,268.7,318.5,0.15,322.7,207,62.2,-1.1,-1.1,0.58,2.04,-0.25,0.09,128.4,12.45,8.92,-151.3,0.134,0.094,0.733
5/21/2020,1:03:25 PM,Pond C,,89.99999 °,179.99998 °,734.8,268.9,318.8,0.15,323.1,207,62.2,-1.1,-1.1,0.58,2.05,-0.25,0.09,128.5,12.46,8.92,-151.2,0.14,0.098,0.743
5/21/2020,1:03:25 PM,Pond C,,89.99999 °,179.99998 °,734.8,269.1,319.2,0.15,323.4,207,62.2,-1.1,-1.1,0.58,2.07,-0.25,0.09,128.6,12.47,8.92,-151.2,0.151,0.106,0.765
5/21/2020,1:03:25 PM,Pond C,,89.99999 °,179.99998 °,734.8,269.4,319.5,0.15,323.8,208,62.2,-1.1,-1.1,0.59,2.09,-0.25,0.09,128.6,12.48,8.92,-151.1,0.157,0.111,0.776
5/21/2020,1:03:26 PM,Pond C,,89.99999 °,179.99998 °,734.9,269.6,319.9,0.15,324.1,208,62.2,-1.1,-1.1,0.6,2.12,-0.25,0.09,128.7,12.49,8.92,-151.1,0.163,0.115,0.783
5/21/2020,1:03:26 PM,Pond C,,89.99999 °,179.99998 °,734.9,269.8,320.2,0.15,324.5,208,62.2,-1.1,-1.1,0.6,2.14,-0.24,0.1,128.8,12.49,8.91,-151,0.175,0.123,0.794
5/21/2020,1:03:26 PM,Pond C,,89.99999 °,179.99998 °,734.9,270,320.5,0.15,324.8,208,62.1,-1.1,-1.1,0.61,2.16,-0.24,0.1,128.9,12.5,8.91,-150.9,0.181,0.128,0.805
5/21/2020,1:03:26 PM,Pond C,,89.99999 °,179.99998 °,734.9,270.1,320.7,0.15,325,208,62.1,-1.1,-1.1,0.61,2.17,-0.24,0.1,128.9,12.51,8.91,-150.9,1.203,0.847,0.817
5/21/2020,1:03:27 PM,Pond C,,89.99999 °,179.99998 °,734.9,270.4,321.1,0.15,325.3,209,62.1,-1.1,-1.1,0.62,2.2,-0.24,0.1,129,12.52,8.91,-150.8,1.226,0.863,0.83
5/21/2020,1:03:27 PM,Pond C,,89.99999 °,179.99998 °,734.9,270.6,321.4,0.15,325.7,209,62.1,-1.1,-1.1,0.63,2.22,-0.24,0.1,129,12.53,8.91,-150.8,1.251,0.88,0.853
