pond_id,treatment,date,doy,period,period2,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,DEA,methanogenesis,alkalinity,doc_ppb,np_ratio,doc_ppm
C,pulsed,2020-08-11,224,PULSE2,PULSE2,12,2.7017339020403757,21.123152168225673,-8.072923070631987e-4,5.072213528782821,0.005106101995394392,58.76230209823844,16.365816253306058,-14.268991845383749,2.096824407922309,0.34159,52.95,0.124405,0,22.95267489537037,65.7925925925926,5.643148148148148,16.33,6.531851851851852,357.82037037037037,372.3666666666667,0.03685185185185185,0.18,22.627976191428573,64.50964285714286,5.566857142857143,16.34,4.213,355.8642857142857,372.7546428571428,-0.214,0.18,0.2725,0.3106097465854701,NA,NA,NA,27793.14285714286,14.269913271404667,27.793142857142858
C,pulsed,2020-08-11,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.56,27793.14285714286,NA,27.793142857142858
C,pulsed,2020-08-12,225,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,3.7101222997836,-3.658179084943656,0.051943214839943685,NA,NA,NA,NA,23.93842034686747,88.5012048192771,7.450602409638554,16.29566265060241,5.124578313253012,364.4698795180723,371.98192771084337,-0.20144578313253012,0.18,23.600168351818184,87.05719696969697,7.375984848484849,16.30833333333333,3.367613636363636,362.994696969697,372.95303030303035,-0.25363636363636366,0.18,0.471875,0.5378677951193347,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-13,226,PULSE2,PULSE2,12,0.6106687920863667,5.990384856482103,-9.216676918623863e-4,1.048277335705634,0.004720739167182134,23.921882183415505,12.155721615958047,-11.555077651219475,0.6006439647385715,0.57929,41.8,0.24848,0,25.298821548181817,93.4121212121212,7.668484848484849,16.253030303030304,7.761818181818182,377.32272727272726,375.1727272727273,-9.090909090909091e-4,0.18,24.53981481561111,90.1211111111111,7.499777777777778,16.276,5.466944444444444,374.3888888888889,377.6777777777778,-0.04088888888888889,0.18,0.6083333333333334,0.693410137637288,NA,NA,NA,22593.14285714286,30.655040873703825,22.59314285714286
C,pulsed,2020-08-13,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.84,22593.14285714286,NA,22.59314285714286
C,pulsed,2020-08-14,227,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.000932387444593,-7.7136757682057695,0.28725661923882306,NA,NA,NA,NA,25.54040404363636,95.10363636363637,7.773090909090909,16.24909090909091,7.651818181818181,377.2090909090909,373.34909090909093,-0.022545454545454546,0.18,25.0853174625,92.58928571428572,7.630357142857143,16.26,5.0321428571428575,379.86785714285713,379.23928571428576,-0.18857142857142858,0.18,0.5345833333333333,0.6093460319100277,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-15,228,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,9.78139685046688,-11.522220622320201,-1.7408237718533215,NA,NA,NA,NA,25.578282830454544,92.88181818181819,7.587272727272727,16.241818181818182,4.042727272727273,381.3090909090909,377.15,-0.21,0.18,25.18907828340909,91.46647727272727,7.522329545454546,16.257272727272728,3.9291477272727273,379.3056818181818,377.90568181818185,-0.21267045454545452,0.18,0.64,0.7295054598704619,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-16,229,PULSE2,PULSE2,13,4.518696648055444,4.719205037792996,-0.0014649022928031501,8.332014240074251,0.0037218582818880296,26.53939890610797,6.962982992168813,-6.559980617328478,0.4030023748403355,0.394175,33.4,0.1347555,0,24.90864197266667,71.1511111111111,5.881333333333333,16.265555555555554,7.349111111111111,379.55111111111114,380.20222222222225,-0.07466666666666667,0.18,24.461469532903227,69.3909429280397,5.7852977667493795,16.28,42.603089330024815,385.37754342431765,389.36923076923074,0.9481017369727047,0.18467741935483872,0.03125,0.035620383782737394,4.203854938962372e-4,0.0013672758536772656,NA,26793.14285714286,26.10506381708407,26.793142857142858
C,pulsed,2020-08-16,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.41,26793.14285714286,NA,26.793142857142858
C,pulsed,2020-08-17,230,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,7.187517055053678,-7.230398033236891,-0.0428809781832129,NA,NA,NA,NA,24.55555556,64.57499999999999,5.3730769230769235,16.28,4.594807692307692,379.76730769230767,382.86923076923074,-0.2225,0.18,24.420940168846155,64.36923076923077,5.37,16.28,5.496433566433566,378.0272727272727,382.25734265734263,-0.2326923076923077,0.18,0.94375,1.0757355902386692,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-18,231,PULSE2,PULSE2,13,4.308271228286961,26.089164302046807,-0.0018850168697345626,7.657555382368013,0.003057072476968315,59.78535735423057,10.995291510607396,-12.965462646622981,-1.9701711360155851,0.5188,32.25,0.2852,0,24.92819706735849,77.74127358490566,6.416066763425254,16.266037735849057,7.36636611030479,383.37138969521044,383.80159651669084,-0.11172169811320755,0.18,24.168803417173077,76.76211538461538,6.436,16.28825,5.799716783216783,378.51113636363635,384.6061713286713,-0.19859615384615387,0.18,0.3145833333333333,0.3585785300795564,NA,NA,NA,17093.14285714286,35.583806029358925,17.09314285714286
C,pulsed,2020-08-18,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.43,17093.14285714286,NA,17.09314285714286
C,pulsed,2020-08-19,232,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,10.289787931685204,-10.727816195127186,-0.4380282634419821,NA,NA,NA,NA,25.30083857471698,90.90754716981132,7.459056603773585,16.252075471698113,10.137924528301888,386.9754716981132,384.73396226415093,-9.433962264150945e-4,0.18,23.9166666655,89.155,7.502,16.2965,6.103,378.995,386.955,-0.1645,0.18,0.36770833333333336,0.41913318251021003,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-20,233,PULSE2,PULSE2,13,2.7175638379877185,20.92486082468427,-5.111409418803085e-4,4.7440684038881,0.005643802898021999,51.7420720169837,6.75266641644437,-7.874125097146273,-1.1214586807019025,0.484655,35.95,0.149115,0,23.80272108755102,82.26938775510204,6.943673469387755,16.3,7.411632653061225,378.8265306122449,387.7265306122449,-0.0736734693877551,0.18632653061224488,23.47222222,80.70892857142857,6.853571428571429,16.31,11.009642857142858,376.0357142857143,387.2321428571429,-0.1969642857142857,0.18,0.5452083333333333,0.6214569623961584,NA,NA,NA,22693.14285714286,29.820570833456266,22.69314285714286
C,pulsed,2020-08-20,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.32,22693.14285714286,NA,22.69314285714286
C,pulsed,2020-08-21,234,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,10.525584820024495,-9.858938366151884,0.6666464538726107,NA,NA,NA,NA,24.149831651818182,78.39090909090909,6.573333333333333,16.29,3.286969696969697,383.3787878787879,389.6636363636364,-0.296969696969697,0.19,23.793518518666666,77.51249999999999,6.543333333333333,16.3,4.175750000000001,381.415,390.40999999999997,-0.24666666666666667,0.19,0.46166666666666667,0.5262318030836405,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-22,235,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,4.470443088775572,-7.038725989234557,-2.5682829004589847,NA,NA,NA,NA,24.854797978636363,75.45,6.240909090909091,16.266590909090908,9.868863636363637,389.2181818181818,390.28636363636366,0.1240909090909091,0.19,24.251984126785715,75.06363636363636,6.28,16.2875,27.70201298701299,384.36396103896107,389.9314935064935,-0.03824675324675325,0.19,0.5447916666666667,0.6209820239457219,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-23,236,PULSE2,PULSE2,14,1.9473881114760743,5.968390959658213,-0.0011380391177611242,3.6499461340877786,0.0041778810143619375,30.601934238241903,8.870910956574274,-6.7796682612384185,2.091242695335856,0.51813,32.75,0.138695,0,24.28924162126984,58.3063492063492,4.877142857142857,16.284126984126985,4.540634920634921,387.0571428571429,392.39682539682536,-0.11253968253968254,0.19,24.05555556,56.832495164410055,4.774787234042553,16.29,37.59755319148936,386.93210831721467,394.0290135396518,2.064110251450677,0.19,0.020833333333333332,0.02374692252182493,2.363427790919585e-4,0.0016952960562309838,NA,28693.14285714286,34.995288995169915,28.69314285714286
C,pulsed,2020-08-23,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.33,28693.14285714286,NA,28.69314285714286
C,pulsed,2020-08-24,237,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,8.982477835482971,-10.505179188776726,-1.5227013532937548,NA,NA,NA,NA,25.368253967714285,84.55285714285715,6.931857142857143,16.25,5.666714285714286,395.93285714285713,393.14,-0.22371428571428573,0.19,25.12083333425,82.08250000000001,6.76025,16.26,6.71275,397.6525,396.73,-0.29125,0.19,0.19895833333333335,0.22678311008342808,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-25,238,PULSE2,PULSE2,14,1.6093088066579697,17.71014451404514,-0.001807350903807527,2.6921218581060233,0.0031470067313438222,49.33986780864659,7.434193174893097,-8.64946183481594,-1.2152686599228426,0.457905,30,0.070969,0,25.83597883285714,87.65396825396826,7.125079365079365,16.24,3.4063492063492062,404.53333333333336,398.1206349206349,-0.24936507936507937,0.19,25.699074074166667,84.64469696969698,6.8965151515151515,16.24,2.450909090909091,403.20833333333337,397.8840909090909,-0.2958333333333333,0.19,0.5977083333333333,0.6812992071511572,NA,NA,NA,15993.142857142857,33.76263088350832,15.993142857142857
C,pulsed,2020-08-25,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.97,15993.142857142857,NA,15.993142857142857
C,pulsed,2020-08-26,239,PULSE2,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.322264898045847,-8.082443234933582,-1.7601783368877344,NA,NA,NA,NA,25.94444444,85.1875,6.910833333333334,16.23,2.314583333333333,407.6625,400.3354166666667,-0.3047916666666667,0.19,25.844444441999997,82.39291666666668,6.696875,16.24,2.2601666666666667,407.28166666666664,400.74458333333337,-0.30241666666666667,0.19,0.7127083333333333,0.8123822194716308,NA,NA,NA,NA,NA,NA
C,pulsed,2020-08-27,240,PULSE2,PULSE2,14,2.0039584205464944,33.953156739634565,-0.0019369904979030707,3.262524257840248,0.002931277330556391,74.12174860421216,5.550617768177016,-8.130977483211673,-2.580359715034657,0.74221,30.85,0.06807,0,26.27521367723077,84.5276923076923,6.816769230769231,16.22,2.6244615384615386,416.2353846153846,406.32307692307694,-0.24353846153846154,0.19,26.16666667,80.86666666666667,6.536833333333334,16.23,2.6426666666666665,414.00666666666666,405.12,-0.2455,0.19,0.7135416666666666,0.8133320963725039,NA,NA,NA,16393.14285714286,53.21741593590733,16.39314285714286
C,pulsed,2020-08-27,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.35,16393.14285714286,NA,16.39314285714286
C,pulsed,2020-08-28,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.70450885768116,92.03188405797101,7.233333333333333,16.180289855072463,5.833623188405797,428.6101449275362,407.53623188405794,-0.14768115942028986,0.19,27.02777778,87.39141414141415,6.9505050505050505,16.2,3.0593434343434343,425.26969696969695,409.4156565656566,-0.24707070707070705,0.19,0.629375,0.7173945293843311,NA,NA,NA,NA,NA,NA
D,reference,2020-05-21,142,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.77272727227273,127.32727272727273,12.35,8.412727272727272,14.10909090909091,323.21363636363634,383.46363636363634,0.325,0.18,16.149305555625,116.10625,11.40375,8.151875,4.751875,325.86249999999995,392.11875,0.344375,0.19,NA,NA,NA,NA,NA,NA,NA,NA
D,reference,2020-05-22,143,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38093,47.8,0.28401,0,16.580065361470588,117.07941176470588,11.401470588235295,8.703823529411764,11.84470588235294,320.75588235294117,382.18529411764706,0.31588235294117645,0.18,16.199074074166667,108.48333333333333,10.64875,8.381666666666668,5.5825,329.35,395.87916666666666,0.37333333333333335,0.19,NA,NA,NA,NA,NA,6039.35,17.627853390029824,6.039350000000001
D,reference,2020-05-23,144,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.854575163235292,124.05,11.76529411764706,9.24,12.575588235294118,323.56176470588235,374.6941176470588,0.38,0.18,16.50341651812834,109.03288770053476,10.632860962566845,8.772299465240643,3.938529411764706,336.9524064171123,402.24786096256685,0.2929946524064171,0.193475935828877,0.3358333333333333,0.3828003910518179,NA,NA,NA,NA,NA,NA
D,reference,2020-05-24,145,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.967707655749185,-1.5163733395495922,1.4513343161995929,NA,NA,NA,NA,18.61111111,129.8975,12.1305,8.76,15.4495,323.8025,368.72,0.463,0.18,17.001388888875,122.3875,11.803625,8.415125,5.622,334.88625,395.2475,0.298,0.19,0.5549999999999999,0.6326180159814161,NA,NA,NA,NA,NA,NA
D,reference,2020-05-25,146,BASE,BASE,1,0.4232452605237371,-2.3606059041637177,0.002391166303432672,0.8319095890142805,0.011130072734607846,11.37186216271292,2.6123974381366315,-3.623606856123751,-1.0112094179871196,0.520765,39.75,0,0,20.949074073333332,125.64722222222223,11.181944444444444,8.47638888888889,17.448611111111113,336.27777777777777,364.25,0.0019444444444444444,0.17222222222222222,16.802777777499998,108.71928571428572,10.534928571428573,7.978857142857143,17.583857142857145,341.13357142857143,404.37142857142857,0.14300000000000002,0.1955,0.29354166666666665,0.3345941383325133,6.748347558920945e-4,0.002973590471102782,NA,6929.35,28.979227539452484,6.92935
D,reference,2020-05-25,146,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.81,6929.35,NA,6.92935
D,reference,2020-05-26,147,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.513693189732505,-1.2011582082156302,1.312534981516875,NA,NA,NA,NA,21.67845117848485,106.11818181818182,9.323939393939394,8.461515151515153,15.091818181818182,312.3666666666667,333.5060606060606,-0.03909090909090909,0.16,17.710262346458332,133.09166666666667,12.654722222222222,8.306597222222223,3.046597222222222,336.67291666666665,391.13541666666663,-0.08347222222222223,0.18888888888888888,0.51375,0.5855991093882028,NA,NA,NA,NA,NA,NA
D,reference,2020-05-27,148,BASE,BASE,1,0.5721138998363136,-1.817056487150085,0.0017886945551837553,1.1157562004695134,0.010920289331569856,12.37213107345167,1.276089052695794,-0.11739920200425953,1.1586898506915344,0.3497,53.3,0,0,21.975308640972223,111.45555555555556,9.740694444444445,8.244583333333333,13.464166666666667,314.96527777777777,334.26666666666665,-0.05444444444444445,0.16,17.637037038333332,134.88333333333333,12.83975,7.896833333333333,3.19875,333.1,387.59916666666663,-0.10916666666666666,0.18791666666666668,0.17729166666666668,0.20208631066073016,NA,NA,NA,6149.35,14.512778703960171,6.14935
D,reference,2020-05-27,148,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.55,6149.35,NA,6.14935
D,reference,2020-05-28,149,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,2.8717190663537773,-1.6105939941343888,1.2611250722193885,NA,NA,NA,NA,22.55555556,113.6635294117647,9.824941176470588,8.193764705882352,5.049058823529411,307.5858823529412,322.60823529411766,-0.1871764705882353,0.15,19.24589947092857,141.41214285714284,13.019857142857143,8.094190476190477,1.8372619047619048,330.6328571428571,371.41261904761905,-0.18061904761904762,0.17785714285714285,1.0485416666666667,1.1951826105234487,NA,NA,NA,NA,NA,NA
D,reference,2020-05-29,150,BASE,BASE,1,1.7255306117887201,-5.882022688814052,0.0015045725572642673,2.926146316170528,0.010309106413902997,5.806282080509799,NA,NA,NA,0.19081,19.75,0.065634,0,21.11111111,125.82352941176471,11.185,8.251176470588236,1.8979411764705882,301,325.2323529411765,-0.22529411764705884,0.16,18.521367521923075,131.72820512820513,12.322307692307692,7.828461538461538,1.8642307692307694,324.4589743589744,370.32948717948716,-0.08384615384615385,0.17807692307692308,0.954375,1.0878465207248,NA,NA,NA,7179.35,21.370573711281022,7.17935
D,reference,2020-05-29,150,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.46,7179.35,NA,7.17935
D,reference,2020-05-30,151,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,3.2641838710507844,-0.1435672442119124,3.120616626838872,NA,NA,NA,NA,21.66586151405797,142.3608695652174,12.51695652173913,8.241304347826087,1.4073913043478261,303.4159420289855,324.0623188405797,-0.17376811594202898,0.15,19.533224400882354,140.69019607843137,12.89264705882353,7.889509803921569,2.3562745098039217,329.5823529411765,367.9666666666667,-0.09294117647058825,0.17676470588235293,0.4510416666666667,0.5141208725975097,NA,NA,NA,NA,NA,NA
D,reference,2020-05-31,152,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,4.880407374267223,-3.389008822831609,1.4913985514356143,NA,NA,NA,NA,21.55555556,146.4311475409836,12.9,8.35,1.1629508196721312,292.70983606557377,313.2262295081967,-0.2440983606557377,0.15,19.902243588846154,148.90384615384616,13.493173076923078,7.78923076923077,1.3685576923076923,315,349.0403846153846,-0.24221153846153845,0.16653846153846155,0.6295833333333334,0.7176319986095494,NA,NA,NA,NA,NA,NA
D,reference,2020-06-01,153,BASE,BASE,2,1.9969740172787311,-9.331406299780394,8.088029723240193e-4,2.949351088945249,0.008322584257516403,2.1534050265132203,4.782374491279229,-0.48961367751668916,4.2927608137625395,0.1866,32.4,0.0392365,0,21.22048611125,142.678125,12.654375,8.635625000000001,1.35125,290.4875,313.09375,-0.209375,0.15,20.619907408,137.57916666666665,12.337083333333332,8.143,1.4294166666666666,299.2875,326.5825,-0.17925,0.15625,1.5616666666666668,1.7800693122359967,0.0011239339294188602,0.007688459710476595,NA,5783.142857142857,12.739394276070229,5.783142857142857
D,reference,2020-06-01,153,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.54,5783.142857142857,NA,5.783142857142857
D,reference,2020-06-02,154,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.911728393333334,153.60777777777778,13.186777777777777,8.19,1.0036666666666667,294.34222222222223,306.53444444444443,-0.24877777777777776,0.15,21.567340068636362,155.12575757575758,13.661060606060605,7.951515151515151,1.7254545454545456,294.1621212121212,314.8030303030303,-0.19636363636363635,0.15,1.4364583333333334,1.6373503078798288,NA,NA,NA,NA,NA,NA
D,reference,2020-06-03,155,BASE,BASE,2,1.0236297900267468,-7.347353731790929,8.921730623787667e-4,1.686623302348799,0.0076475069273938935,0.9546026981451897,3.1835082064272706,-2.6392887560423084,0.5442194503849622,0.11208,26.1,NA,0,25.224561404210526,149.1536842105263,12.263894736842106,8.848736842105263,1.1312631578947367,298.9915789473684,297.6978947368421,-0.23978947368421052,0.14,22.32330247,172.55277777777778,14.960694444444446,8.640138888888888,1.4056944444444444,292.1388888888889,307.95694444444445,-0.23583333333333334,0.1461111111111111,0.5972916666666667,0.6808242687007207,NA,NA,NA,6293.142857142857,9.498822333708512,6.293142857142857
D,reference,2020-06-03,155,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.92,6293.142857142857,NA,6.293142857142857
D,reference,2020-06-04,156,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.97458628851064,158.33297872340427,12.842872340425531,8.582553191489362,1.212872340425532,295.2414893617021,289.85744680851064,-0.2917021276595745,0.14,23.52549019629412,190.96627450980392,16.18558823529412,8.469411764705882,1.5586470588235293,290.77588235294115,299.16705882352943,-0.22658823529411765,0.14,0.3770833333333333,0.42981929764503124,NA,NA,NA,NA,NA,NA
D,reference,2020-06-05,157,BASE,BASE,2,1.0725282067293826,-7.973014934184749,0.0012956818242814436,1.7243426866165632,0.007834125866106746,0.6812464288499209,NA,NA,NA,0.336475,26.75,0.1036385,0,27.10288066074074,161.74074074074073,12.852962962962962,9.02,1.3644444444444446,295.0851851851852,283.6925925925926,-0.28814814814814815,0.13,22.459435627301588,130.73650793650793,11.260952380952382,8.468968253968253,1.6444444444444444,310.05079365079365,326.0626984126984,-0.28134920634920635,0.15595238095238095,0.5764583333333333,0.6570773461788958,NA,NA,NA,6973.142857142857,27.82346187555362,6.973142857142857
D,reference,2020-06-05,157,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.68,6973.142857142857,NA,6.973142857142857
D,reference,2020-06-06,158,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.44444444,153.97692307692307,12.381730769230769,8.835961538461538,1.7778846153846153,284.58653846153845,276.8615384615385,-0.31384615384615383,0.13,23.282291666749998,138.5575,11.796624999999999,8.1373125,2.52175,299.115625,309.27,-0.2493125,0.14600000000000002,0.839375,0.9567635084043264,NA,NA,NA,NA,NA,NA
D,reference,2020-06-07,159,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,4.365506146895991,-0.8743424077609232,3.491163739135068,NA,NA,NA,NA,26.016949153898306,157.01016949152543,12.726271186440679,9.006610169491525,1.2645762711864408,280.4830508474576,275.1322033898305,-0.2711864406779661,0.13,23.35736476694079,121.35279605263158,10.301447368421051,8.23578947368421,1.9342598684210526,337.0723684210526,348.2289473684211,-0.2584046052631579,0.16723684210526318,1.4260416666666667,1.6254768466189164,NA,NA,NA,NA,NA,NA
D,reference,2020-06-08,160,BASE,BASE,3,1.1997523464568234,-8.34997886474645,5.34129454616495e-5,1.8298209757485733,0.005704287166349691,0.5756980954249148,4.011206850289499,-0.9309768046175616,3.080230045671937,0.222515,33.25,0.22512,0,26.615740740833335,156.94166666666666,12.583518518518519,9.945833333333333,1.337037037037037,285.31944444444446,276.77962962962965,-0.25722222222222224,0.13,24.406746032619047,90.94761904761904,7.5825,9.34297619047619,4.419047619047619,315.39642857142854,319.0083333333333,-0.18821428571428572,0.1513095238095238,1.0583333333333333,1.2063436641087064,7.906267757438209e-4,0.0021093335328329415,NA,15993.142857142857,14.803001826400155,15.993142857142857
D,reference,2020-06-08,160,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.09,15993.142857142857,NA,15.993142857142857
D,reference,2020-06-09,161,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,5.948932779418232,-7.522891942121199,-1.573959162702967,NA,NA,NA,NA,26.10210210189189,144.15675675675675,11.66963963963964,8.98,2.0065765765765766,279.74234234234234,274.02612612612614,-0.24792792792792792,0.13,24.247222221863638,68.19863636363635,5.699454545454545,8.111545454545453,9.129022727272728,328.6409090909091,333.49454545454546,-0.20777272727272728,0.15856818181818183,0.24083333333333334,0.27451442435229617,NA,NA,NA,NA,NA,NA
D,reference,2020-06-10,162,BASE,BASE,3,2.0334787070752687,-11.625879354857346,-0.0015058953383474377,2.4876680156669653,0.0042561864704069525,0.5892994093371196,8.58382910694168,-7.462977831801475,1.1208512751402049,0.4356,35.15,0.19645,4.75,22.83333333,84.725,7.283636363636363,8.649431818181819,2.3245454545454547,264,275.3193181818182,-0.28363636363636363,0.13,22.64856712045249,62.17794117647059,5.364705882352942,8.550871040723983,2.9235067873303167,266.9139140271493,279.4588235294118,-0.23006787330316741,0.13,2.12875,2.426460543280071,NA,NA,NA,45893.142857142855,27.41225047631733,45.893142857142855
D,reference,2020-06-10,162,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.08,45893.142857142855,NA,45.893142857142855
D,reference,2020-06-11,163,BASE,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.730088496371682,89.81946902654867,7.888849557522124,8.78,1.416991150442478,265.85752212389383,283.5575221238938,-0.24849557522123894,0.13061946902654867,21.318518519,81.86333333333333,7.245875,8.757583333333333,2.4762916666666666,262.06666666666666,281.83875,-0.19116666666666665,0.13,0.954375,1.0878465207248,NA,NA,NA,NA,NA,NA
D,reference,2020-06-12,164,BASE,BASE,3,0.619589919378148,-8.58545711524115,-4.2541440071764146e-4,1.2046979700779057,0.0064283199714080365,0.42243343590757537,4.963871867921421,-4.0700803965446575,0.8937914713767636,0.498165,34.5,0.1807,6.05,22.464947089285715,134.40238095238095,11.6375,10.164880952380953,1.4061904761904762,264.7404761904762,278.2083333333333,-0.19976190476190475,0.13,21.730921856675828,73.24038461538461,6.42989010989011,9.72673076923077,21.073214285714286,265.8181318681319,283.48928571428576,-0.1248901098901099,0.13214285714285715,0.08333333333333333,0.09498769008729972,NA,NA,NA,8383.142857142857,31.940099620213463,8.383142857142857
D,reference,2020-06-12,164,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.12,8383.142857142857,NA,8.383142857142857
