pond_id,treatment,doy,period,week,ch4_flux,co2_flux,n2o_flux,ch4_lake,n2o_lake,co2_lake,GPP,R,NEP,tp,srp,tn,nox,nhx,bottom_do,bottom_do_sat,temp,chla,wind_speed,wind_U10,DEA,methanogenesis,buoy_freq
D,reference,147,BASE,NA,NA,NA,NA,NA,NA,NA,4.036313598051512,-2.161963360425452,1.8743502376260603,NA,NA,NA,NA,NA,13.193148148148149,139.01444444444445,21.60206718346253,16.08046511627907,0.51375,0.5855991093882028,NA,NA,0.043288790925788474
D,reference,148,BASE,1,0.5723800083971422,-1.8171943992610062,0.0017888521748713176,1.1156303129027465,0.010912744023808707,12.363030017063743,2.851868670836606,-2.011512980513986,0.8403556903226197,53.3,0,0.3497,0,0.0011,13.130785714285715,139.3174603174603,21.953703703703702,13.425357142857143,0.17729166666666668,0.20208631066073016,NA,NA,0.049274477006941285
D,reference,149,BASE,NA,NA,NA,NA,NA,NA,NA,3.6648434286023996,-2.4492271351757653,1.2156162934266344,NA,NA,NA,NA,NA,11.966571428571429,132.2747619047619,22.555555555555554,5.011470588235294,1.0485416666666667,1.1951826105234487,NA,NA,0.057225415400695256
D,reference,150,BASE,1,1.725530611825504,-5.882022688822239,0.001504572557267163,2.9261463161559056,0.010309106413569842,5.806282080265123,NA,NA,NA,19.75,0,0.19081,0.065634,NA,11.93020512820513,129.60547008547007,21.106172839506172,1.8837777777777778,0.954375,1.0878465207248,NA,NA,0.05959913792925677
D,reference,151,BASE,NA,NA,NA,NA,NA,NA,NA,3.4465633841536407,-0.9859111396147102,2.4606522445389305,NA,NA,NA,NA,NA,12.741764705882353,141.0088486676722,21.64097222222222,1.436125,0.4510416666666667,0.5141208725975097,NA,NA,0.06252334151782354
D,reference,152,BASE,NA,NA,NA,NA,NA,NA,NA,0.8086787709634027,-1.2639065753406031,-0.45522780437720045,NA,NA,NA,NA,NA,13.239152421652422,147.43589743589743,21.555555555555554,1.1786842105263158,0.6295833333333334,0.7176319986095494,NA,NA,0.061847982820749464
D,reference,153,BASE,2,1.9978902867050397,-9.330559124715675,8.086926717922245e-4,2.949033606137677,0.00831650759758111,2.1516614685683773,11.733899915782885,-2.1302066500825747,9.603693265700311,32.4,0,0.1866,0.0392365,NA,12.406944444444445,138.94166666666666,21.206944444444446,1.37025,1.5616666666666668,1.7800693122359967,0.0011239339294188602,0.007688459710476595,0.060731271526451025
D,reference,154,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.472165404040403,154.34425505050504,22.8953373015873,1.0239285714285715,1.4364583333333334,1.6373503078798288,NA,NA,0.05836896396817372
D,reference,155,BASE,2,1.0243223625460622,-7.345310206030089,8.920432083617888e-4,1.6863454913526454,0.0076391259367681414,0.9547246655766843,5.491363027184008,-6.295587381082765,-0.804224353898757,26.1,0,0.11208,NA,0.05375,14.023796296296297,164.35518518518518,25.2010101010101,1.1523636363636365,0.5972916666666667,0.6808242687007207,NA,NA,0.06910276179057014
D,reference,156,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.044095860566449,179.8775163398693,25.954415954415953,1.2701709401709402,0.3770833333333333,0.42981929764503124,NA,NA,0.09242465777913207
D,reference,157,BASE,2,1.07302253694353,-7.971573027374891,0.001295685734820063,1.7241506061393463,0.00782849254201236,0.6815070790000959,NA,NA,NA,26.75,0,0.336475,0.1036385,NA,11.800634920634922,141.2910052910053,27.076797385620914,1.3873529411764707,0.5764583333333333,0.6570773461788958,NA,NA,0.10889811224204551
D,reference,158,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.931083333333333,142.95388888888888,26.44444444444444,1.7396666666666667,0.839375,0.9567635084043264,NA,NA,0.1113623539603447
D,reference,159,BASE,NA,NA,NA,NA,NA,NA,NA,7.04658298360709,-5.236803832666197,1.8097791509408925,NA,NA,NA,NA,NA,11.087076023391813,133.00741959064328,25.95880149812734,1.3414606741573034,1.4260416666666667,1.6254768466189164,NA,NA,0.10619045658185491
D,reference,160,BASE,3,1.200157359622395,-8.348891973101079,5.32005752428811e-5,1.8296705435314686,0.005700887985580505,0.5758875707275498,5.208202328758942,-2.3269102004581708,2.881292128300771,33.25,0,0.222515,0.22512,NA,8.085714285714285,97.44365079365079,26.578405017921146,1.366290322580645,1.0583333333333333,1.2063436641087064,7.906267757438209e-4,0.0021093335328329415,0.10284520242503141
D,reference,161,BASE,NA,NA,NA,NA,NA,NA,NA,8.125424120422784,-11.007337466807892,-2.881913346385108,NA,NA,NA,NA,NA,7.66630303030303,93.22131313131314,26.103916866506793,1.982661870503597,0.24083333333333334,0.27451442435229617,NA,NA,0.0984500251027702
D,reference,162,BASE,3,2.033478707201753,-11.625879354597327,-0.0015058953384374245,2.4876680156300726,0.004256186469863883,0.5892994093666342,10.1554422213905,-7.753774870256864,2.4016673511336357,35.15,4.75,0.4356,0.19645,0.04905,6.017803921568627,69.83529411764707,22.83333333333333,2.2219469026548673,2.12875,2.426460543280071,NA,NA,0.04382571713477436
D,reference,163,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.466340909090909,84.60888888888888,21.709104938271604,1.4854166666666666,0.954375,1.0878465207248,NA,NA,0.024606492632312453
D,reference,164,BASE,3,0.6200625827428108,-8.583291274240977,-4.2597729903148194e-4,1.2044744455303145,0.006419383742242859,0.42282299607208623,NA,NA,NA,34.5,6.05,0.498165,0.1807,NA,8.1765934065934065,93.92692307692309,22.438717067583045,1.488659793814433,0.08333333333333333,0.09498769008729972,NA,NA,0.02883274479358946
D,reference,165,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.866444444444444,66.87763285024155,23.562587904360058,1.7930379746835443,1.00625,1.146976357804144,NA,NA,0.045611281559312544
D,reference,166,BASE,NA,NA,NA,NA,NA,NA,NA,14.966703168384422,-17.508834773453955,-2.5421316050695335,NA,NA,NA,NA,NA,7.874444444444444,90.76444444444445,22.669005847953215,1.7166315789473685,2.0247916666666668,2.307963399896165,NA,NA,0.04512461273042921
D,reference,167,BASE,4,0.9543242441961138,-10.493342735642084,-0.0021554305365423464,1.4480439390856223,0.003952772603652945,-7.263364317151063e-4,9.001748599805317,-10.891853524791564,-1.8901049249862467,38.45,8.65,0.31178,0.0832,NA,7.267791666666667,83.67249999999999,22.401559454191034,1.862719298245614,1.5829166666666665,1.804291173208258,NA,NA,0.041539084618192966
D,reference,168,BASE,NA,NA,NA,NA,NA,NA,NA,5.311423482454533,-3.2970321660567428,2.01439131639779,NA,NA,NA,NA,NA,8.087053795877326,93.63190045248868,22.999634502923975,2.027434210526316,1.153125,1.3143921615830099,9.627005504089382e-4,0.0044841817758074455,0.05015956251422652
D,reference,169,BASE,4,0.9625668442944687,-9.027131092944598,-0.0015472203208816721,1.5446584338251046,0.004327613518263815,-7.550539939360889e-4,8.649035717611403,-8.276258710318062,0.3727770072933403,NA,6.2,0.615215,0.12176,0.0027,9.309377976190476,108.69830357142858,23.467432950191572,1.918448275862069,1.0472916666666665,1.1937577951721392,NA,NA,0.05458522017369442
D,reference,170,BASE,NA,NA,NA,NA,NA,NA,NA,12.34640987507241,-16.63448363422093,-4.288073759148521,NA,NA,NA,NA,NA,6.774978835978836,78.68957671957672,23.972670250896055,3.413467741935484,0.826875,0.9425153548912314,NA,NA,0.058940938703750737
D,reference,171,BASE,4,0.8419700641933694,-8.104248959710999,-0.0010479854514900582,1.508201898991813,0.004859353094212507,-7.964140939501081e-4,NA,NA,NA,43.45,4.45,0.25529,0.020601,NA,9.225555555555555,108.6787037037037,24.6031746031746,4.784571428571429,0.36625,0.41747089793368225,NA,NA,0.061374724783525375
D,reference,172,BASE,NA,NA,NA,NA,NA,NA,NA,5.528137498296687,-9.916120430626878,-4.387982932330191,NA,NA,NA,NA,NA,6.569393939393939,77.12348484848485,24.371141975308642,7.134444444444444,0.25145833333333334,0.2866253548384269,NA,NA,0.0674849806163774
D,reference,173,BASE,5,1.1195053263492587,-7.665523050810445,-7.525812870792608e-4,1.9780722763453267,0.0053549668336744785,0.36366298721821266,NA,NA,NA,NA,NA,NA,NA,NA,4.918377192982456,58.294674185463656,24.83994708994709,5.820714285714286,0.3770833333333333,0.42981929764503124,7.07255591529404e-4,7.818486053055578e-4,0.0706141607997485
D,reference,174,BASE,5,1.6454306462495136,-8.937009560333756,-9.126104986896424e-4,2.9083079036271062,0.005358130835866348,-8.948290285512105e-4,5.3775699247414686,-8.850657326785123,-3.473087402043655,54,10.75,0.24595,0.109315,NA,4.816593137254902,56.639379084967324,24.055555555555554,4.979404761904762,0.41874999999999996,0.4773131426886811,NA,NA,0.06951948378202223
D,reference,175,BASE,5,5.235208532735058,-7.9230371187592015,-0.0011832435317415309,9.563393352041757,0.005024215041031838,0.33987559731083117,15.166418740826392,-16.483516593844787,-1.317097853018394,53.3,12.2,0.29905,0.004355,NA,4.036071428571429,46.73214285714286,22.926523297491038,3.6106451612903228,0.45166666666666666,0.5148332802731646,NA,NA,0.05682643729815718
D,reference,176,PULSE1,5,6.057384403265708,-8.194050402697965,-0.0015505726137033764,11.505718145481065,0.004644697320998819,0.31665651291481006,12.668715919248314,-16.53293865570358,-3.8642227364552646,52.45,11.75,0.454735,0.138795,0,6.268428571428571,72.28555555555556,22.518858307849133,4.879174311926605,0.24041666666666667,0.27403948590185967,NA,NA,0.04864932634016682
D,reference,177,PULSE1,5,2.1501644455977647,-7.937867022259045,-6.986241452810849e-4,4.000875331729309,0.005676520454839141,-7.803811291308688e-4,6.110730023529976,-5.241276610629166,0.8694534129008105,45.9,5.5,0.439745,0.0818,NA,5.929513888888889,68.95208333333333,23.20116487455197,6.670483870967742,0.28291666666666665,0.32248320784638257,NA,NA,0.0526775504951484
D,reference,178,PULSE1,5,1.1074046216951725,-7.766601000285366,-6.77377923023201e-4,2.0211364909347154,0.005602894584336459,-8.513821614290785e-4,4.600498749756064,-7.888501195749402,-3.288002445993338,56.25,5.95,0.553345,0.00832535,NA,7.33179292929293,85.61224747474748,25.146031746031746,5.822,0.10416666666666667,0.11873461260912464,NA,NA,0.05406345138629713
D,reference,179,PULSE1,5,0.788378815481824,-7.513959594814379,-2.4298168120437944e-4,1.4241598722271258,0.006050946053125142,-9.783848921505168e-4,3.744796892237467,-4.453844899022762,-0.7090480067852951,NA,NA,NA,NA,NA,4.099509157509157,47.80014652014652,25.32516339869281,5.967205882352941,0.10416666666666667,0.11873461260912464,NA,NA,0.06674964039175335
D,reference,180,PULSE1,6,1.8055992274840902,-7.883982492597991,-0.0013551552554722148,3.0282289529615807,0.004392055731008699,-9.610944829394283e-4,6.4848871448300915,-3.3880182116076716,3.09686893322242,NA,NA,NA,NA,NA,4.585253456221198,54.2763440860215,25.650877192982456,5.489368421052632,0.5343749999999999,0.6091085626848094,5.284891795107412e-4,8.009206770114333e-4,0.08168176079485859
D,reference,181,PULSE1,6,1.2629393042381243,-7.526595144152671,-0.0012136721867133874,2.1628992803106315,0.004019676503022708,-9.681000205839036e-4,9.638526446616364,-15.806057406200377,-6.167530959584013,45.55,4.7,0.286835,0.198005,NA,3.564280303030303,41.40090909090909,26.125185185185185,4.7816,0.3875,0.4416927589059437,NA,NA,0.09456419546350173
D,reference,182,PULSE1,6,1.3047792723617795,-8.499753571131903,-0.0010626109787604562,2.106865333501678,0.004255679947038713,-0.00103573698183914,2.3842168916919286,-0.9430499178313381,1.4411669738605906,NA,NA,NA,NA,NA,5.33984126984127,65.21587301587302,26.880787037037038,6.206354166666666,0.701875,0.8000338197602819,NA,NA,0.10128465332380704
D,reference,183,PULSE1,6,2.4248546681096896,-7.495169502632726,-0.00181000537616284,4.257596051845021,0.0030843924910751545,0.430590373498554,11.43463069520186,-16.83102895412666,-5.396398258924798,53.85,10.15,0.564345,0.036323,0,4.667113095238095,55.11220238095238,26.117094017094015,6.119076923076923,0.23020833333333335,0.26240349386616546,NA,NA,0.10563729063928733
D,reference,184,PULSE1,6,3.27252340049576,-7.618529254798382,-0.0018222023634048984,5.776186883171268,0.0031298977849779364,0.5589231542825941,7.1450764931155035,-10.24916834582169,-3.104091852706187,NA,NA,NA,NA,NA,4.306168831168831,51.88701298701299,26.16435185185185,7.053958333333333,0.17729166666666668,0.20208631066073016,NA,NA,0.11023032551749731
D,reference,185,PULSE1,6,2.072950347859405,-7.76683082713553,-0.0010993455780223687,3.571249282397333,0.0043765695946551796,0.3123828567056289,4.7016050677810535,-7.163013450920667,-2.461408383139614,42,6.05,0.556035,0.17312,NA,4.672138888888889,56.696851851851854,27.061369509043928,5.7501162790697675,0.17791666666666667,0.2027987183363849,NA,NA,0.11923629308593171
D,reference,186,PULSE1,6,2.525492883059756,-7.484855412256858,-0.0010516629815134565,4.409927307972701,0.00437289503082638,0.31929839220264916,7.012413239171229,-12.211469360157572,-5.199056120986343,NA,NA,NA,NA,NA,4.0659816849816846,49.396410256410256,26.977124183006534,6.404705882352941,0.14583333333333334,0.1662284576527745,NA,NA,0.12402956042800317
D,reference,187,PULSE1,7,1.969551677926268,-6.857931482242324,-0.0010082910537994412,3.405895572587478,0.004310744003052096,-0.0010126158559068466,11.664543710127482,-15.49784620368128,-3.8333024935537985,NA,NA,NA,NA,NA,5.396944444444444,65.41944444444445,27.485903814262024,43.66014925373134,0.13541666666666666,0.15435499639186204,NA,NA,0.13304184667957492
D,reference,188,PULSE1,7,1.7103956110922052,-7.256526926907221,-0.0014071008032126879,2.9260234241665786,0.0024049964890498847,0.7602440049227942,12.174514099802845,-15.851704782087886,-3.6771906822850404,40.85,5.9,0.19281,0.17918,NA,4.465277777777778,54.301504629629626,27.43730886850153,12.042110091743119,0.178125,0.20303618756160316,NA,NA,0.13777908212469156
D,reference,189,PULSE1,7,1.5441929708939952,-7.994431768888912,-0.001711664955592035,2.6168564265056706,0.002369811869024166,0.5890553423886641,6.506800875216302,-8.898722323448718,-2.3919214482324156,NA,NA,NA,NA,NA,4.507632275132275,54.9994708994709,28.005401234567902,19.585833333333333,0.12583333333333332,0.14343141203182258,4.3160944681197637e-4,0.00721623730684013,0.14256257194319708
D,reference,190,PULSE1,7,2.3765209099002287,-8.074256714074384,-0.0019673544901406066,3.9506064892959847,0.0016469110977638437,0.6693556498772644,9.718953903987556,-11.377863309771818,-1.6589094057842626,44,6.4,0.658815,0.0624,0.0013,4.6618571428571425,56.541428571428575,27.901234567901234,29.71174603174603,0.3358333333333333,0.3828003910518179,NA,NA,0.14256257194319708
D,reference,191,PULSE1,7,1.5555012594394775,-8.544591121938266,-0.0021564435258885377,2.574273888713342,0.0013474322849200025,0.6181050326301589,11.594068425354083,-16.689016485861508,-5.094948060507425,NA,NA,NA,NA,NA,4.118883040935673,48.79091617933723,28.019157088122604,7.889080459770115,0.314375,0.3583410608543382,NA,NA,0.1383829977434214
D,reference,192,PULSE1,7,14.863617165940544,-7.696622537582095,-0.002704844038109317,26.57829352797328,0.0020386484155041793,0.8840119561107191,7.4427120608423465,-11.24417819703446,-3.801466136192113,93.4,13.1,0.1219305,0.0332,NA,3.4079444444444444,40.782698412698416,25.38888888888889,4.512794117647059,0.19854166666666667,0.22630817163299158,NA,NA,0.107248006389089
D,reference,193,PULSE1,NA,NA,NA,NA,NA,NA,NA,2.591581852874389,-4.888466711392493,-2.2968848585181036,NA,NA,NA,NA,NA,5.53952380952381,67.04761904761904,27.03359173126615,1.7969767441860465,0.25104166666666666,0.2861504163879904,NA,NA,0.107248006389089
D,reference,194,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.020647752955752,-7.779309718996693,-3.7586619660409406,NA,NA,NA,NA,NA,3.6136954054717214,42.22613789719053,25.51912568306011,2.23,0.25083333333333335,0.28591294716277216,NA,NA,0.10170314818050011
D,reference,195,PULSE1,8,5.342955426133631,-8.07855545310966,-0.002269695552649739,8.9189601542497,0.0027801094556489186,0.7775978593024039,5.177034883411639,-4.474281620432278,0.7027532629793605,51.1,6.7,0.398345,0.227935,NA,6.393545751633987,77.86462418300653,25.481029810298104,2.040487804878049,0.6083333333333333,0.693410137637288,NA,NA,0.0982122936384467
D,reference,196,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.509789258184292,-6.630286102935615,-3.1204968447513224,NA,NA,NA,NA,NA,5.894091880341881,71.60694444444445,25.38888888888889,15.430588235294117,0.48104166666666665,0.5483164410289376,4.390828747481137e-4,0.0066021011484604175,0.09797564716499688
D,reference,197,PULSE1,8,7.224284811187216,-7.460289495637566,-0.0015693295122348513,13.40927004125314,0.0040066752044766426,0.8558800045010305,4.357704929959175,-9.630005733248664,-5.27230080328949,49.7,5.2,0.2638,0.11429,0.00605,5.061244939271255,60.23421052631579,24.048048048048045,1.6018918918918919,0.17729166666666668,0.20208631066073016,NA,NA,0.09396828835518481
D,reference,198,PULSE1,NA,NA,NA,NA,NA,NA,NA,3.332740641882504,-4.673235400581716,-1.3404947586992124,NA,NA,NA,NA,NA,5.327804232804233,62.11190476190476,24.30238095238095,6.655,0.052083333333333336,0.05936730630456232,NA,NA,0.08142206352472678
D,reference,199,PULSE1,8,0.4646983720655101,-6.674685211109573,-0.001432924368056031,0.8260165166851159,0.004185468073057961,0.9574332982871148,3.7935805989392892,-1.1222149953243066,2.6713656036149827,42.2,3.05,0.24845,0.0446,NA,7.18460606060606,87.03818181818183,25.638321995464853,1.0146938775510204,0.31375,0.3576286531786834,NA,NA,0.07710490709289952
D,reference,200,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.652910035248826,-5.248450625026936,-0.5955405897781096,NA,NA,NA,NA,NA,5.077566137566137,59.604497354497354,26.331989247311828,3.999032258064516,0.80625,0.9190059015946247,NA,NA,0.07710490709289952
D,reference,201,PULSE1,NA,NA,NA,NA,NA,NA,NA,6.8224031708314286,-7.4513814695477105,-0.628978298716282,NA,NA,NA,NA,NA,7.570555555555556,91.85833333333333,27.376876876876874,3.614054054054054,0.31395833333333334,0.3578661224039017,NA,NA,0.09765603471051174
D,reference,202,PULSE1,9,1.1589199698852604,-10.571010223632145,-0.0021541792610569512,2.0986957745925543,0.0027605892719312396,0.5268341133577373,6.521943179875002,-9.748028872736459,-3.2260856928614565,40.65,2.6,0.397185,0.142505,NA,6.0993650793650795,71.7490860990861,25.835600907029477,1.573061224489796,0.052083333333333336,0.05936730630456232,NA,NA,0.1023564491292439
D,reference,203,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.628599089702289,-7.013692150505527,-2.3850930608032384,NA,NA,NA,NA,NA,6.041247086247086,70.96783216783217,24.90462962962963,1.5636666666666668,0.178125,0.20303618756160316,NA,NA,0.0982122936384467
D,reference,204,PULSE1,9,5.65733736905431,-13.63023647943897,-0.002528216681651747,9.947119185472552,0.0021030856189358156,0.39340112641157327,6.926167221548404,-7.557560001780715,-0.6313927802323107,52.45,5.95,0.4664,0.167565,0.0177,6.108968253968254,72.4384126984127,25.751402918069584,6.696767676767677,0.21916666666666668,0.24981762492959825,3.450958087769262e-4,0.001287134473045151,0.08955897463836657
D,reference,205,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.916161181589464,-4.162753085517483,0.7534080960719809,NA,NA,NA,NA,NA,5.503723544973545,64.81739417989418,24.470521541950113,1.2275510204081632,0.4085416666666667,0.46567715065298687,NA,NA,0.09173589251797692
D,reference,206,PULSE1,9,3.426216984967718,-6.931301126451984,-0.0021072591616442113,5.907405854501806,0.0029710567454730662,1.4235177699713737,6.807438387825974,-8.42697636606827,-1.6195379782422963,58,5.1,0.28673,0.15321,NA,5.230756302521009,62.42913165266106,24.91269841269841,1.8241904761904761,0.5666666666666667,0.6459162925936381,NA,NA,0.0899895017389905
D,reference,207,PULSE1,NA,NA,NA,NA,NA,NA,NA,2.466277413592347,-5.116009086739333,-2.649731673146986,NA,NA,NA,NA,NA,5.029134615384615,59.84410141941392,26.245495495495494,5.601891891891892,0.4825,0.5499787256054653,NA,NA,0.09210458742672478
D,reference,208,PULSE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.037379432624113,60.10432624113475,26.438492063492063,5.623392857142857,0.1775,0.2023237798859484,NA,NA,0.09882710397175867
D,reference,209,PULSE1,10,4.1037355511282865,-6.927471836269804,-0.002104169784644983,7.356962458220377,0.002783707511737536,3.751176136921391,6.525463791898472,-9.734300166067372,-3.2088363741689,276.55,1.8,0.56365,0.260605,NA,5.427996031746032,64.16944444444445,25.411877394636015,1.543448275862069,0.20875,0.2379441636686858,NA,NA,0.09939712194983166
D,reference,210,PULSE1,NA,NA,NA,NA,NA,NA,NA,4.773972415496836,-9.169030975718227,-4.395058560221392,47.25,2.75,0.8181,0.22345,NA,5.693666666666667,66.6762962962963,24.911111111111108,1.23325,0.5345833333333333,0.6093460319100277,4.6002083255161256e-4,0.00480522097158794,0.09949191490568461
D,reference,211,PULSE2,10,2.362530010629538,-5.575024624297125,-0.0018122267757485807,4.256512086260043,0.0032161866194981583,4.217780367162853,1.620907562761918,-8.171059283861027,-6.550151721099109,38.15,0.15,0.50279,0.243275,0.0103,6.508444444444444,77.98555555555556,25.833333333333332,1.0886206896551724,0.05229166666666667,0.05960477552978057,NA,NA,0.09936785091288484
D,reference,212,PULSE2,NA,NA,NA,NA,NA,NA,NA,0.6071273124472156,-2.55148882224825,-1.9443615098010343,35.3,0,0.27738,0.1022965,NA,5.527453703703704,65.66828703703703,25.11111111111111,4.325666666666667,1.0170833333333333,1.159324757515493,NA,NA,0.09572018892703484
D,reference,213,PULSE2,10,2.971458711966574,-1.6580502944238678,-0.0022059990818726403,5.310406061872031,0.002656904261180158,10.7508895391843,5.629821891794634,-14.068981715164767,-8.439159823370133,38.05,0.005,0.25767,0.218225,NA,6.0024999999999995,72.38666666666667,24.85813492063492,1.3357142857142856,0.28270833333333334,0.3222457386211643,NA,NA,0.09188284108958435
D,reference,214,PULSE2,NA,NA,NA,NA,NA,NA,NA,2.3981278658340672,-8.01878552419935,-5.620657658365283,NA,NA,NA,NA,NA,4.754251424501424,55.968554131054134,24.667562724014335,1.7169354838709678,0.052083333333333336,0.05936730630456232,NA,NA,0.0834787776062626
D,reference,215,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.403601503759399,63.207167919799495,24.59988776655443,1.863939393939394,0.8179166666666666,0.9323041782068467,NA,NA,0.07298306591138139
D,reference,216,PULSE2,11,11.076143762847018,25.74923016945191,-0.003824324651757063,19.051599882711294,1.0340287216845128e-4,58.36365868981899,3.3708034140831957,-9.225129924283726,-5.85432651020053,45.7,2.4,0.555405,0.14487,NA,6.9107870370370375,80.3136574074074,22.90674603174603,1.0207142857142857,0.691875,0.7886352969498058,4.791804398967825e-4,0.0024159277531443316,0.049724472698038535
D,reference,217,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.105798941798942,79.82761904761905,21.136574074074073,1.05375,0.14604166666666668,0.16646592687799275,NA,NA,0.020369117552189182
D,reference,218,PULSE2,11,7.773692308778176,62.684406953393456,-0.003894581992934384,15.18221349663923,-3.406808747990392e-4,145.29621483472545,NA,NA,NA,60.75,3.2,0.38679,0.171515,0.01545,5.784545454545455,64.5939393939394,20.774928774928778,0.9035897435897435,0.3254166666666667,0.3709269297909054,NA,NA,0.016237742417243375
D,reference,219,PULSE2,NA,NA,NA,NA,NA,NA,NA,0.7185630278102162,-3.8833751847035574,-3.1648121568933414,NA,NA,NA,NA,NA,6.716541666666667,75.465,21.12280701754386,0.9626315789473684,0.65,0.7409039826809378,NA,NA,0.02021580310922958
D,reference,220,PULSE2,11,2.861816205094651,87.77722060279338,-0.003712763604300159,5.038775900094204,5.599468913312311e-4,169.59922080764147,NA,NA,NA,45.6,0,0.25812,0.148175,NA,7.042198912198913,79.40633255633256,21.324074074074073,1.0152380952380953,0.859375,0.9795605540252783,NA,NA,0.02430500580297437
D,reference,221,PULSE2,NA,NA,NA,NA,NA,NA,NA,0.5646343856043269,-4.547517589665469,-3.9828832040611424,NA,NA,NA,NA,NA,5.919608058608059,67.4286446886447,23.600694444444443,1.6225,0.7541666666666667,0.8596385952900625,NA,NA,0.0328285331033878
D,reference,222,PULSE2,12,1.37515541071046,31.527601888415315,-0.0019211971791544638,2.4039932214126147,0.0031108102564963067,70.47117665545471,0.40108123567818954,-3.007809060259901,-2.6067278245817116,NA,NA,NA,NA,NA,5.39529761904762,61.09543650793651,24.459302325581394,2.02,0.5135416666666667,0.5853616401629845,4.7307099225902855e-4,0.0016430553501127012,0.04931337590206262
D,reference,223,PULSE2,NA,NA,NA,NA,NA,NA,NA,1.8479798462579538,-4.5398764768821565,-2.6918966306242025,47.8,1.5,0.78664,0.147741,NA,6.66982905982906,78.78119658119658,25.344594594594593,1.3478378378378377,0.8497916666666667,0.9686369696652389,NA,NA,0.05383098430691868
D,reference,224,PULSE2,12,9.574908984804148,79.82172767812125,-0.001680738024689068,18.39086654945972,0.003646251671339094,172.31199258444408,8.363379638867581,-8.69913076328595,-0.3357511244183691,NA,NA,NA,NA,NA,5.464190476190477,62.19571428571428,21.838441890166028,2.504712643678161,0.2725,0.3106097465854701,NA,NA,0.02874573502667235
D,reference,225,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.781906133208529,-8.328975334808273,-1.5470692015997445,70.65,0,0.542485,0.077733,0.0104,7.023412698412699,81.83142857142857,23.16089466089466,3.1102597402597403,0.471875,0.5378677951193347,NA,NA,0.03706658949345806
D,reference,226,PULSE2,12,0.6804365675943813,18.150469509284207,-0.0015833989848362457,1.1793406023862953,0.0036999186978350002,45.00187665448842,7.448740259786575,-7.283113276885787,0.16562698290078792,NA,NA,NA,NA,NA,7.428888888888888,87.43666666666667,24.707407407407405,2.8717333333333332,0.6083333333333334,0.693410137637288,NA,NA,0.04555773166939965
D,reference,227,PULSE2,NA,NA,NA,NA,NA,NA,NA,9.20276001899352,-10.435486778684858,-1.2327267596913387,46.2,0,0.57321,0.20152,NA,7.481794871794872,88.41025641025641,25.187739463601535,3.269655172413793,0.5345833333333333,0.6093460319100277,NA,NA,0.06037461453682425
D,reference,228,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.911371850232568,-9.53961836954048,-2.628246519307913,NA,NA,NA,NA,NA,7.558571428571429,91.9,25.314814814814813,2.8158333333333334,0.64,0.7295054598704619,NA,NA,0.07137082984680275
D,reference,229,PULSE2,13,20.498107514349485,13.622578455743103,-0.001786514271562097,38.14361353557975,0.003200479359055368,43.34097346388501,9.13803323219614,-11.887615640472113,-2.7495824082759732,NA,NA,NA,NA,NA,5.621307189542484,66.51261437908497,24.403225806451612,4.4958064516129035,0.03125,0.035620383782737394,2.8842701422223765e-4,0.001244865013142215,0.06319688848739356
D,reference,230,PULSE2,NA,NA,NA,NA,NA,NA,NA,6.702188909847597,-9.485233826759682,-2.783044916912085,44.35,0.01,0.49222,0.0220525,NA,5.086324786324786,60.38917378917379,23.996392496392495,2.281168831168831,0.94375,1.0757355902386692,NA,NA,0.050645201890544576
D,reference,231,PULSE2,13,29.73732545873823,81.10486964620783,-0.002484296864487521,55.06092352150292,0.002175112247472432,163.76167338083968,3.0809016332454444,-3.074331482499365,0.006570150746079584,NA,NA,NA,NA,NA,5.9187314814814815,69.06092592592593,23.069230769230767,2.3510769230769233,0.3145833333333333,0.3585785300795564,NA,NA,0.0209236859560942
D,reference,232,PULSE2,NA,NA,NA,NA,NA,NA,NA,7.412661422398085,-9.582254232582953,-2.1695928101848674,42.85,0.95,0.4009,0.2794,0,6.894120370370371,82.38125000000001,24.798076923076923,4.0217307692307696,0.36770833333333336,0.41913318251021003,NA,NA,0.020853222095823683
