pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,tn,tp,temp,do_sat,do,bottom_temp,bottom_do_sat,bottom_do,wind_speed,wind_U10,methanogenesis,ch4_ebu_flux
B,pulsed,2020-08-07,220,11,PULSE2,3.15788175620439,21.9492840748105,-0.00163313368885839,5.43449023100586,53.3814694146318,0.00398725430764742,5.208612931,-2.505025377,2.703587555,0.29574,52.15,22.33641975277778,81.04444444444445,7.030555555555556,21.715277776249998,79.64166666666667,6.995,0.859375,0.9795605540252783,NA,NA
B,pulsed,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,4.308911632,-5.683904874,-1.374993242,NA,NA,24.167848699148937,79.34042553191489,6.647446808510638,22.33034647547312,78.94516129032257,6.851268817204302,0.7541666666666667,0.8596385952900625,NA,NA
B,pulsed,2020-08-09,222,12,PULSE2,1.24148337978985,4.33975035511137,-8.8773339863244e-4,2.17341375435088,23.3757688658771,0.00484119894003402,3.372475889,-5.633349848,-2.260873959,0.884725,80.95,24.722222222857145,75.13571428571429,6.233214285714286,22.76818014070598,73.6532392026578,6.336519933554817,0.5135416666666667,0.5853616401629845,7.6196528844383e-4,0
B,pulsed,2020-08-10,223,12,PULSE2,NA,NA,NA,NA,NA,NA,2.680301145,-6.142529693,-3.462228548,NA,NA,25.262626263636363,88.93636363636364,7.30469696969697,23.741582491969698,86.775,7.326363636363636,0.8497916666666667,0.9686369696652389,NA,NA
B,pulsed,2020-08-11,224,12,PULSE2,2.01354865309135,15.5608926804226,-7.8137461919389e-4,3.84429508835606,49.2241388427732,0.00526306155687557,8.148978198,-5.437904825,2.711073373,0.58458,53.95,22.25828460122807,67.17543859649123,5.838070175438596,21.9548611075,65.69553571428571,5.740982142857143,0.2725,0.3106097465854701,NA,NA
B,pulsed,2020-08-12,225,12,PULSE2,NA,NA,NA,NA,NA,NA,5.520577845,-7.73044373,-2.209865885,NA,NA,22.9691358,86.31481481481481,7.401111111111111,22.606481483333333,83.61666666666667,7.218,0.471875,0.5378677951193347,NA,NA
B,pulsed,2020-08-13,226,12,PULSE2,1.32296101213893,26.0799795356236,-8.7467484556908e-4,2.3022647538903,59.0871963498306,0.00492332373519001,7.250501773,-7.924303583,-0.67380181,0.469405,40.9,24.437908495490195,87.33529411764705,7.283137254901961,23.052083334000002,81.83625,7.00225,0.6083333333333334,0.693410137637288,NA,NA
B,pulsed,2020-08-14,227,12,PULSE2,NA,NA,NA,NA,NA,NA,5.811508663,-8.327975734,-2.516467071,NA,NA,24.631720432580646,90.52741935483871,7.524193548387097,23.578703705833334,84.625,7.17,0.5345833333333333,0.6093460319100277,NA,NA
B,pulsed,2020-08-15,228,12,PULSE2,NA,NA,NA,NA,NA,NA,8.56173123,-12.25686273,-3.695131503,NA,NA,24.678104575,91.98823529411764,7.6376470588235295,24.142857142857142,88.85952380952381,7.449761904761905,0.64,0.7295054598704619,NA,NA
B,pulsed,2020-08-16,229,13,PULSE2,5.05520153367295,30.229370136111,-0.00156674477234125,9.49994748809202,74.7926893944856,0.00363811256930797,3.771885714,-4.494741067,-0.722855353,0.469455,36,24.063829788297873,72.1063829787234,6.0587234042553195,23.524853803157896,66.00328947368422,5.598914473684211,0.03125,0.035620383782737394,8.5275604924182e-4,0
B,pulsed,2020-08-17,230,13,PULSE2,NA,NA,NA,NA,NA,NA,7.144521014,-10.30611288,-3.161591869,NA,NA,23.748971193333333,63.70740740740741,5.383518518518518,23.55555556,61.01166666666667,5.176,0.94375,1.0757355902386692,NA,NA
B,pulsed,2020-08-18,231,13,PULSE2,2.95234597748732,65.9296342727453,-0.00186167765816176,5.49747211185747,136.33303617014,0.00330559466494476,6.614844575,-9.923665074,-3.308820499,0.4367,31,22.91319444234375,77.0875,6.6167187499999995,22.72222222,72.57,6.2535,0.3145833333333333,0.3585785300795564,NA,NA
B,pulsed,2020-08-19,232,13,PULSE2,NA,NA,NA,NA,NA,NA,8.677567528,-10.58703059,-1.909463062,NA,NA,24.0625,85.96428571428571,7.218214285714286,22.61752136692308,81.08076923076923,6.996538461538462,0.36770833333333336,0.41913318251021003,NA,NA
B,pulsed,2020-08-20,233,13,PULSE2,1.06382383497602,74.8383869110862,-0.00183455454475498,1.90665908808576,148.597656743426,0.00353664144772436,4.294462041,-3.495701637,0.798760404,0.42865,32.4,22.801851851333332,79.14333333333333,6.807333333333333,22.428104572352943,74.82990196078431,6.481299019607843,0.5452083333333333,0.6214569623961584,NA,NA
B,pulsed,2020-08-21,234,13,PULSE2,NA,NA,NA,NA,NA,NA,5.781051408,-3.773993593,2.007057815,NA,NA,23.172576831914892,73.70212765957447,6.292127659574468,22.55555556,70.82,6.119625,0.46166666666666667,0.5262318030836405,NA,NA
B,pulsed,2020-08-22,235,13,PULSE2,NA,NA,NA,NA,NA,NA,2.874581856,-6.671701026,-3.797119171,NA,NA,23.672413793793105,75.41724137931034,6.381379310344827,23.10449735619048,72.81071428571428,6.226071428571428,0.5447916666666667,0.6209820239457219,NA,NA
B,pulsed,2020-08-23,236,14,PULSE2,1.34625951597037,48.9429806875734,-0.00130068199023885,2.58541855474155,113.198537243391,0.0040104449353894,7.960430626,-7.07941259,0.881018035,0.504275,36.1,23.2777777775,56.676785714285714,4.830178571428571,22.83885640026316,52.57836257309942,4.518421052631579,0.020833333333333332,0.02374692252182493,6.6183855051533e-4,1.764465622
B,pulsed,2020-08-24,237,14,PULSE2,NA,NA,NA,NA,NA,NA,6.7796628,-8.72117995,-1.94151715,NA,NA,24.29774305453125,80.6265625,6.7428125,23.490287490174826,75.36503496503497,6.395314685314686,0.19895833333333335,0.22678311008342808,NA,NA
B,pulsed,2020-08-25,238,14,PULSE2,0.820438764026663,55.4532918712409,-0.00171307343892019,1.41284764005602,114.961128355923,0.00341724279667341,7.393714358,-9.368472439,-1.974758081,0.565085,27.85,24.70604781936709,81.46329113924051,6.760759493670886,24.022222221666667,75.09,6.3101666666666665,0.5977083333333333,0.6812992071511572,NA,NA
B,pulsed,2020-08-26,239,14,PULSE2,NA,NA,NA,NA,NA,NA,7.693258525,-10.2271434,-2.533884876,NA,NA,24.753424657808218,78.5068493150685,6.509041095890411,24.39814814625,73.85833333333333,6.1625,0.7127083333333333,0.8123822194716308,NA,NA
B,pulsed,2020-08-27,240,14,PULSE2,3.46817812062299,73.4256103276899,-0.00203853862824787,5.78771950614804,141.654947291676,0.00288088773696794,6.465317308,-5.864539313,0.600777996,0.60223,38.75,25.113425927916666,80.225,6.607916666666667,24.735449735833335,74.09166666666667,6.143928571428571,0.7135416666666666,0.8133320963725039,NA,NA
B,pulsed,2020-08-28,241,14,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.287148594216866,86.88915662650602,7.0036144578313255,25.1980555554,76.30449999999999,6.2712,0.629375,0.7173945293843311,NA,NA
C,pulsed,2020-05-21,142,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.974747473333334,126.2030303030303,12.18909090909091,16.324074072499997,133.60833333333332,13.084166666666667,NA,NA,NA,NA
C,pulsed,2020-05-22,143,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25064,20,16.652777779,115.555,11.237,16.35185185,126.23888888888888,12.353333333333333,NA,NA,NA,NA
C,pulsed,2020-05-23,144,NA,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.92948717769231,131.01923076923077,12.409230769230769,17.195512821153848,145.5303846153846,13.989076923076922,0.3358333333333333,0.3828003910518179,NA,NA
C,pulsed,2020-05-24,145,1,BASE,NA,NA,NA,NA,NA,NA,2.109223141,-0.549224146,1.559998994,NA,NA,18.77777778,146.2357142857143,13.617619047619048,17.798148148416665,150.94041666666666,14.322083333333333,0.5549999999999999,0.6326180159814161,NA,NA
C,pulsed,2020-05-25,146,1,BASE,0.779579308966082,-7.68343993578467,0.00171898114251501,1.51304706208486,0.970294610257718,0.0097168107225579,5.130300422,-5.859263333,-0.728962912,0.474225,23.3,21.40972222275,133.505,11.78875,18.149572651196582,160.27777777777777,15.107820512820513,0.29354166666666665,0.3345941383325133,0.0021406997429059,NA
C,pulsed,2020-05-26,147,1,BASE,NA,NA,NA,NA,NA,NA,4.39693687,-1.72792844,2.669008431,NA,NA,21.671296296458333,127.20208333333333,11.182083333333333,18.7055555555,166.58166666666665,15.492999999999999,0.51375,0.5855991093882028,NA,NA
C,pulsed,2020-05-27,148,1,BASE,0.714401026493903,-7.83080039693875,0.00140179734933519,1.386277690584,0.724182504622284,0.0101340743192132,NA,NA,NA,0.2591,43.55,22.16666667,131.70625,11.473125,19.279914531089744,177.3400641025641,16.31628205128205,0.17729166666666668,0.20208631066073016,NA,NA
C,pulsed,2020-05-28,149,1,BASE,NA,NA,NA,NA,NA,NA,2.695338964,-1.418467676,1.276871288,NA,NA,22.83333333,139.24375,11.97,19.31547619,176.98690476190478,16.288333333333334,1.0485416666666667,1.1951826105234487,NA,NA
C,pulsed,2020-05-29,150,1,BASE,1.12318751071463,-8.96259723895097,5.9405922782446e-4,1.88184450457417,0.572974176065309,0.00866909449592989,NA,NA,NA,0.19649,16.7,21.64814815,150.2,13.214833333333333,19.624074074,166.04333333333332,15.194666666666667,0.954375,1.0878465207248,NA,NA
C,pulsed,2020-05-30,151,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.59640523014706,167.98970588235295,14.5125,21.274050024285714,170.9616883116883,15.106363636363636,0.4510416666666667,0.5141208725975097,NA,NA
C,pulsed,2020-05-31,152,2,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.27777778,169.34366197183098,14.713239436619718,21.254629629999997,165.65,14.640416666666667,0.6295833333333334,0.7176319986095494,NA,NA
C,pulsed,2020-06-01,153,2,BASE,1.19020704343854,-10.7722128670836,2.5549863118226e-4,1.73658888811178,-7.0565122869763e-4,0.00740668201927146,2.392724906,-2.260065007,0.132659899,0.152535,39.05,21.76851851861111,155.9111111111111,13.68361111111111,20.7328843980303,159.4209595959596,14.263055555555555,1.5616666666666668,1.7800693122359967,0.00491932969906041,NA
C,pulsed,2020-06-02,154,2,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.35809906120482,158.37710843373495,13.486265060240964,21.63299663242424,180.46666666666667,15.867878787878787,1.4364583333333334,1.6373503078798288,NA,NA
C,pulsed,2020-06-03,155,2,BASE,0.791153702071636,-7.92057577502235,5.4477347740395e-4,1.29705341014895,-9.1807228388964e-4,0.00705011994695361,5.699778175,-2.602470187,3.097307988,0.29844,25.2,25.4715277755,148.09625,12.12375,23.757154880530305,181.5840909090909,15.336363636363636,0.5972916666666667,0.6808242687007207,NA,NA
C,pulsed,2020-06-04,156,2,BASE,NA,NA,NA,NA,NA,NA,4.51800671,-1.789141079,2.728865631,NA,NA,26.59817351808219,154.54383561643834,12.396027397260275,23.30503267982353,181.28152941176472,15.436494117647058,0.3770833333333333,0.42981929764503124,NA,NA
C,pulsed,2020-06-05,157,2,BASE,1.10128080867401,-8.17505760715149,9.5181362944894e-4,1.74978075479048,0.320197118427993,0.00720141780886668,NA,NA,NA,0.32722,22.05,27.62962963074074,153.99012345679012,12.12567901234568,22.979629629666668,190.61,16.312666666666665,0.5764583333333333,0.6570773461788958,NA,NA
C,pulsed,2020-06-06,158,2,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.22222222,154.84603174603174,12.281269841269841,23.0378472220625,169.384375,14.428125000000001,0.839375,0.9567635084043264,NA,NA
C,pulsed,2020-06-07,159,3,BASE,NA,NA,NA,NA,NA,NA,2.887142501,-0.907280017,1.979862484,NA,NA,26.587301588571428,157.16825396825396,12.61015873015873,23.07438271727778,147.66777777777776,12.588666666666665,1.4260416666666667,1.6254768466189164,NA,NA
C,pulsed,2020-06-08,160,3,BASE,1.32406050769448,-8.71062936239846,1.7652000938569e-4,1.99865414008363,-0.00112141209467984,0.00580639824393113,NA,NA,NA,0.1975105,23.3,27.070023149166666,144.396875,11.483645833333334,24.53535353548485,144.64878787878789,12.034878787878789,1.0583333333333333,1.2063436641087064,0.00110320021492338,NA
C,pulsed,2020-06-09,161,3,BASE,NA,NA,NA,NA,NA,NA,3.811272559,-3.866486266,-0.055213707,NA,NA,26.70806100137255,138.92254901960786,11.121176470588235,24.82883597840476,116.08071428571428,9.590595238095238,0.24083333333333334,0.27451442435229617,NA,NA
C,pulsed,2020-06-10,162,3,BASE,1.67986380932427,-11.8090576325734,-0.00124416027206673,2.0250316824439,0.314392068315004,0.00447532778096519,6.162082108,-4.265213073,1.896869036,0.29849,27.7,23.485024153391304,93.59913043478261,7.951478260869566,23.359322389223486,92.5566287878788,7.879242424242424,2.12875,2.426460543280071,NA,NA
C,pulsed,2020-06-11,163,3,BASE,NA,NA,NA,NA,NA,NA,5.331635798,-2.735748512,2.595887286,NA,NA,22.465579707391306,106.02499999999999,9.184130434782608,22.137345680555555,107.86979166666666,9.400729166666666,0.954375,1.0878465207248,NA,NA
C,pulsed,2020-06-12,164,3,BASE,0.660321968837456,-8.7706678499225,-9.75643104210593e-5,1.26049907148557,-9.7452639439854e-4,0.00687987745999037,5.355511066,-3.097883622,2.257627444,0.505695,25.15,23.254861110625,134.788125,11.4981875,22.686071239617224,115.18684210526317,9.928253588516746,0.08333333333333333,0.09498769008729972,NA,NA
C,pulsed,2020-06-13,165,3,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.38888889,158.4351851851852,13.231851851851852,22.106060603181817,110.55000000000001,9.604545454545455,1.00625,1.146976357804144,NA,NA
C,pulsed,2020-06-14,166,4,BASE,NA,NA,NA,NA,NA,NA,3.80294206,-0.867073155,2.935868905,NA,NA,23.49253731283582,150.189552238806,12.753880597014925,23.05555555666667,133.7,11.442,2.0247916666666668,2.307963399896165,NA,NA
C,pulsed,2020-06-15,167,4,BASE,0.780224301850791,-10.4642489040447,-9.9017717946878e-4,1.16906384131151,-8.325137857643e-4,0.00556377857511582,NA,NA,NA,0.17398,23.55,23.01485148633663,140.11881188118812,12.008613861386138,22.869444444,144.7428846153846,12.436384615384615,1.5829166666666665,1.804291173208258,NA,NA
C,pulsed,2020-06-16,168,4,BASE,NA,NA,NA,NA,NA,NA,3.993101902,-0.813086606,3.180015295,NA,NA,23.792965627841728,145.0726618705036,12.251942446043165,23.056430905311625,115.22436974789915,9.852321428571429,1.153125,1.3143921615830099,0.0039606372657142,NA
C,pulsed,2020-06-17,169,4,BASE,0.829422359672853,-8.99505737763325,-7.9337759180421e-4,1.31004837041305,-8.8040388000155e-4,0.00537440227287867,NA,NA,NA,0.48582,NA,24.258680554479167,148.85208333333333,12.4634375,23.421023965607844,106.22823529411764,9.024686274509804,1.0472916666666665,1.1937577951721392,NA,NA
C,pulsed,2020-06-18,170,4,BASE,NA,NA,NA,NA,NA,NA,2.549585612,-0.376635022,2.17295059,NA,NA,24.849673200588235,145.50823529411764,12.048352941176471,23.8366471737193,100.68070175438598,8.48182456140351,0.826875,0.9425153548912314,NA,NA
C,pulsed,2020-06-19,171,4,BASE,0.754134101272165,-8.07485923559478,-6.0464074642635e-4,1.32937501280329,-9.0865654470077e-4,0.00550013704472977,1.791438196,-0.63859748,1.152840716,0.157955,20.3,25.33333333,136.4268292682927,11.194878048780488,23.831196579615387,97.67692307692307,8.253076923076923,0.36625,0.41747089793368225,NA,NA
C,pulsed,2020-06-20,172,4,BASE,NA,NA,NA,NA,NA,NA,3.439800156,-2.14785176,1.291948396,NA,NA,25.170707073636365,126.55818181818182,10.418363636363637,22.644444443624998,73.805,6.3306249999999995,0.25145833333333334,0.2866253548384269,NA,NA
C,pulsed,2020-06-21,173,5,BASE,1.10937243281286,-7.83897935408887,-2.1638005307671e-4,1.9219751790784,-9.7247423166979e-4,0.00609960990617835,2.83148064,-0.672950933,2.158529707,NA,NA,25.74346405264706,129.31764705882352,10.533235294117647,22.440740739833334,56.50833333333333,4.890833333333333,0.3770833333333333,0.42981929764503124,8.0741525441999e-4,NA
C,pulsed,2020-06-22,174,5,BASE,1.58233850654219,-8.89600836159812,-2.8708659422289e-4,2.73986694008932,-0.00102984381464118,0.00624667346579068,0.855823092,-2.519752504,-1.663929413,0.24622,26.9,24.969945355737703,113.58852459016393,9.388196721311475,24.616319444062498,83.82916666666667,6.965520833333334,0.41874999999999996,0.4773131426886811,NA,1.738266677
C,pulsed,2020-06-23,175,5,BASE,3.93186237678135,-7.88812003618556,-0.00012033275939830001,7.07567712300149,0.349164528735589,0.00676201944926828,NA,NA,NA,0.240485,21.3,23.639566397317072,85.25365853658536,7.220243902439025,23.33333333,85.48590909090909,7.281045454545454,0.45166666666666666,0.5148332802731646,NA,NA
C,pulsed,2020-06-24,176,5,PULSE1,1.91186385671612,-8.32339598999688,-5.1961827700395e-4,3.56047753814225,-9.0121115574577e-4,0.00635496445173028,6.493053112,-4.329923974,2.163129138,0.35315,61.9,23.53978978972973,109.76621621621622,9.31418918918919,23.12599206492857,101.89750000000001,8.711749999999999,0.24041666666666667,0.27403948590185967,NA,NA
C,pulsed,2020-06-25,177,5,PULSE1,1.04107389719571,-7.89510088461532,-6.5082996812349e-5,1.89566430033987,-8.8168035106864e-4,0.00659669902726592,5.377320814,-2.334942883,3.04237793,0.410105,19.15,24.409560722790697,130.74883720930234,10.913837209302326,23.444444444687498,82.128125,6.97625,0.28291666666666665,0.32248320784638257,NA,NA
C,pulsed,2020-06-26,178,5,PULSE1,1.03936835543095,-7.73851600081946,-4.7419582989832e-4,1.8671382165755,-8.8488830977023e-4,0.00583029250698989,NA,NA,NA,0.189075,24.2,26,133.89473684210526,10.85578947368421,24.21249999975,131.055,10.94925,0.10416666666666667,0.11873461260912464,NA,NA
C,pulsed,2020-06-27,179,5,PULSE1,0.863810748158285,-7.47345888205188,8.52627209184035e-5,1.52179121336558,-0.00114733433430097,0.00640734344670584,NA,NA,NA,NA,NA,26.924528300377357,143.79622641509434,11.464528301886793,23.272927689126984,79.29444444444444,6.732380952380952,0.10416666666666667,0.11873461260912464,NA,NA
C,pulsed,2020-06-28,180,6,PULSE1,1.585957984273,-7.84419508710146,-7.6951134042621e-4,2.60121902383537,-0.00104754113487877,0.00516895107766429,4.415484282,-1.53865726,2.876827021,NA,NA,26.68490878880597,120.24029850746268,9.630895522388059,21.661835749751553,30.664440993788823,2.6943115942028983,0.5343749999999999,0.6091085626848094,8.972941866205e-4,0
C,pulsed,2020-06-29,181,6,PULSE1,1.26456366080719,-7.26297481323974,-5.7621473288294e-4,2.11951419026567,0.378700431303647,0.00491422013739095,1.988031647,-1.502131533,0.485900114,0.25665,22.65,27.290215589402987,124.77313432835821,9.885223880597016,24.552777777,84.13499999999999,6.9955,0.3875,0.4416927589059437,NA,NA
C,pulsed,2020-06-30,182,6,PULSE1,1.60624912014761,-8.46872196985741,-8.4967260752984e-4,2.54712912557042,-0.00117037532267167,0.00447814125341906,NA,NA,NA,NA,NA,27.867003366363637,117.93787878787879,9.247878787878788,25.376653439434524,83.62083333333334,6.847261904761905,0.701875,0.8000338197602819,NA,NA
C,pulsed,2020-07-01,183,6,PULSE1,1.73216801472506,-7.49560334284024,-0.00116181390472122,2.9919129984166,0.371864272391219,0.00407076043682194,2.685635117,-1.609137127,1.07649799,0.356625,19.8,26.975517890169492,105.62881355932204,8.415254237288135,24.111842106842104,78.67236842105262,6.59592105263158,0.23020833333333335,0.26240349386616546,NA,NA
C,pulsed,2020-07-02,184,6,PULSE1,1.95581493526562,-7.7189951936534,-8.1274257822394e-4,3.40074137291333,0.327636833636444,0.0047231426511849,NA,NA,NA,NA,NA,27.03549383,109.57222222222222,8.719722222222222,24.853632479326926,87.52051282051282,7.229583333333333,0.17729166666666668,0.20208631066073016,NA,NA
C,pulsed,2020-07-03,185,6,PULSE1,2.13691112027073,-7.92239508528033,-9.3597301074226e-4,3.61926236470656,-0.00129412756326564,0.0045400069909794,5.055515617,-2.910832579,2.144683038,0.48231,26.55,28.196581197307694,121.50576923076923,9.470576923076923,26.058357700000002,79.34802631578947,6.41280701754386,0.17791666666666667,0.2027987183363849,NA,NA
C,pulsed,2020-07-04,186,6,PULSE1,1.84571452299827,-7.6191622912952,-6.3999164125755e-4,3.12819274377586,-0.0012944260864026,0.00484819976023113,3.607246976,-2.625965259,0.981281718,NA,NA,28.508417509090908,111.28636363636363,8.626969696969697,25.650793652857143,71.60357142857143,5.8289285714285715,0.14583333333333334,0.1662284576527745,NA,NA
C,pulsed,2020-07-05,187,7,PULSE1,1.71565427886156,-6.80747696096983,-6.1346207200448e-4,2.86147137745034,-0.0012355605305394,0.00472241230418833,5.412558424,-5.339372431,0.073185993,NA,NA,29.28458049877551,110.14285714285714,8.42265306122449,26.54040404104895,85.84965034965035,6.886853146853147,0.13541666666666666,0.15435499639186204,NA,NA
C,pulsed,2020-07-06,188,7,PULSE1,2.02583825191618,-7.30081141739703,-0.00120046733997324,3.36325861505335,0.589472312509942,0.0026326202152404,4.232707784,-4.413976301,-0.181268517,0.2453,42.1,28.904761903015874,110.53650793650793,8.51063492063492,24.229267312210148,63.02463768115942,5.264710144927536,0.178125,0.20303618756160316,NA,NA
C,pulsed,2020-07-07,189,7,PULSE1,1.91957563079597,-7.99034660334062,-0.00120376059690542,3.15042168535399,0.496889203240546,0.00305363704172631,2.824428677,-2.749607185,0.074821492,NA,NA,29.644955301264368,106.49885057471265,8.094367816091953,25.314309057184875,64.5359243697479,5.291050420168068,0.12583333333333332,0.14343141203182258,0.00637829798048705,0
C,pulsed,2020-07-08,190,7,PULSE1,1.9339391383083,-8.06281797594731,-0.00133281858090805,3.11940446187837,0.586088659544116,0.00253750244846987,3.173127208,-3.178252412,-0.005125205,0.672785,31.15,29.326923076153847,92.96923076923076,7.104807692307692,26.676282052091345,72.17139423076924,5.748076923076923,0.3358333333333333,0.3828003910518179,NA,NA
C,pulsed,2020-07-09,191,7,PULSE1,2.08626828856143,-8.67778033669467,-0.00156150851942703,3.36571950660272,0.320499258867574,0.00220146736136357,NA,NA,NA,NA,NA,29.174174174594594,86.66351351351351,6.642162162162162,26.291819292005492,53.94010989010989,4.344368131868132,0.314375,0.3583410608543382,NA,NA
C,pulsed,2020-07-10,192,7,PULSE1,4.5290501791252,-7.83754946262265,-0.00151646963010372,7.85966372928981,0.517326793356503,0.00390021350128682,7.994109577,-10.21544289,-2.221333317,0.309985,46.35,26.883547006923077,72.04423076923077,5.74923076923077,26.418650791785716,66.14188311688312,5.322077922077922,0.19854166666666667,0.22630817163299158,NA,NA
C,pulsed,2020-07-11,193,7,PULSE1,NA,NA,NA,NA,NA,NA,3.250564701,-2.898653407,0.351911294,NA,NA,28.553639847586208,95.21379310344828,7.373793103448276,24.675540122800925,73.26018518518518,6.07650462962963,0.25104166666666666,0.2861504163879904,NA,NA
C,pulsed,2020-07-12,194,8,PULSE1,NA,NA,NA,NA,NA,NA,2.527837252,-2.055148836,0.472688416,NA,NA,27.01091269982143,73.45178571428572,5.8475,23.248742466337966,50.20423576871358,4.276443298969072,0.25083333333333335,0.28591294716277216,NA,NA
C,pulsed,2020-07-13,195,8,PULSE1,1.66713356287035,-8.11264024733232,-0.00112303658004108,2.69367437464007,0.590602890176143,0.00439600056108977,5.232982464,-4.108802785,1.124179679,0.38198,33.4,27.117647060294118,90.01470588235294,7.152352941176471,25.612731482291665,77.7325,6.333708333333334,0.6083333333333333,0.693410137637288,NA,2.170991437
C,pulsed,2020-07-14,196,8,PULSE1,NA,NA,NA,NA,NA,NA,4.987188048,-5.026247663,-0.039059615,NA,NA,26.620181406938777,89.4265306122449,7.171428571428572,24.97601009840909,77.55,6.3918181818181825,0.48104166666666665,0.5483164410289376,0.00470282115215968,NA
C,pulsed,2020-07-15,197,8,PULSE1,2.77568181078258,-7.60343377013706,-0.00111233646323071,5.0596289622366,0.518426256915026,0.00469671143298385,4.537675932,-6.936878567,-2.399202634,0.3258,36.7,24.896135265434783,83.75217391304348,6.934130434782609,24.684947767478633,73.66602564102564,6.107286324786324,0.17729166666666668,0.20208631066073016,NA,NA
C,pulsed,2020-07-16,198,8,PULSE1,NA,NA,NA,NA,NA,NA,3.21222195,-6.478435782,-3.266213833,NA,NA,25.595387841698113,77.06603773584905,6.293396226415094,24.264814814833336,66.6,5.569166666666666,0.052083333333333336,0.05936730630456232,NA,NA
C,pulsed,2020-07-17,199,8,PULSE1,2.9975393639704,-6.73187484592629,-9.6028783597451e-4,5.08511402812698,0.735681300933932,0.00475036099292813,NA,NA,NA,0.249375,37.1,27.39583333375,89.24,7.05225,26.08873457,86.83125000000001,7.029375,0.31375,0.3576286531786834,NA,NA
C,pulsed,2020-07-18,200,8,PULSE1,NA,NA,NA,NA,NA,NA,3.409393023,-3.6122849,-0.202891877,NA,NA,27.902373246893205,91.96504854368932,7.204174757281553,24.639309764368686,75.62424242424242,6.275151515151515,0.80625,0.9190059015946247,NA,NA
C,pulsed,2020-07-19,201,9,PULSE1,NA,NA,NA,NA,NA,NA,2.17077771,-1.104885382,1.0658923279999999,NA,NA,29.875283444285714,100.46326530612245,7.603469387755102,25.46037296055944,88.04475524475524,7.191748251748252,0.31395833333333334,0.3578661224039017,NA,NA
C,pulsed,2020-07-20,202,9,PULSE1,3.69875519174472,-10.45908300928,-0.00188246322987676,6.47397766554911,0.579504212001656,0.00309096059794063,1.985202668,-5.077028018,-3.09182535,0.578165,35.15,27.172222223333332,88.82333333333334,7.0536666666666665,25.328703704444443,77.86666666666667,6.355555555555556,0.052083333333333336,0.05936730630456232,NA,0
C,pulsed,2020-07-21,203,9,PULSE1,NA,NA,NA,NA,NA,NA,4.53082972,-6.638211747,-2.107382027,NA,NA,26.270975055714285,72.26530612244898,5.8310204081632655,25.360410831932775,63.73004201680672,5.213046218487396,0.178125,0.20303618756160316,NA,NA
C,pulsed,2020-07-22,204,9,PULSE1,9.03397457228409,-12.9588295791828,-0.00217960235981581,15.2051994839085,1.28864475553875,0.00252311396740255,2.142981857,-4.234638749,-2.091656892,0.3346,53.4,28.19531250015625,75.009375,5.84390625,25.15749007959821,67.31339285714286,5.513705357142857,0.21916666666666668,0.24981762492959825,0.00123052170508966,NA
C,pulsed,2020-07-23,205,9,PULSE1,NA,NA,NA,NA,NA,NA,1.885527859,-3.035951828,-1.150423969,NA,NA,26.16666667,80.3925,6.49775,24.088235295588234,68.9735294117647,5.772352941176471,0.4085416666666667,0.46567715065298687,NA,NA
C,pulsed,2020-07-24,206,9,PULSE1,10.6985696401793,-0.0682874868715046,-0.00208835741847475,17.7362386701777,12.6029531838648,0.00284114382437239,4.378306437,-8.009436684,-3.631130247,0.4523,42.45,26.697167756666666,79.01960784313725,6.323725490196078,26.303030302727272,75.64909090909092,6.099363636363636,0.5666666666666667,0.6459162925936381,NA,NA
C,pulsed,2020-07-25,207,9,PULSE1,NA,NA,NA,NA,NA,NA,2.371425205,-2.484221389,-0.112796184,NA,NA,27.98108747106383,63.168085106382975,4.941702127659575,24.871164022571428,54.726190476190474,4.523857142857143,0.4825,0.5499787256054653,NA,NA
C,pulsed,2020-07-26,208,10,PULSE1,NA,NA,NA,NA,NA,NA,4.901729041,-8.800741404,-3.899012363,NA,NA,28.26388889,69.12222222222222,5.382777777777778,24.989831348526785,54.535267857142856,4.4971428571428564,0.1775,0.2023237798859484,NA,NA
C,pulsed,2020-07-27,209,10,PULSE1,9.94109532505698,24.1232411351972,-0.00222065768461905,17.2029058470737,57.0693516320124,0.00245457350003081,3.135927774,-4.49451852,-1.358590746,0.600335,44.6,26.9866666656,77.74,6.19,25.121794871025642,68.84102564102565,5.649871794871794,0.20875,0.2379441636686858,NA,0
