pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,flag,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,methanogenesis,DEA,sonde_zmix,sonde_strat,ch4_ebu_flux
D,reference,2020-06-30,182,6,PULSE1,1.30264458068381,-8.5035375129437,-0.00106061551273376,2.10774573773445,-0.00102806667971285,0.00427043239568265,3.70546003,-0.003306018,3.702154012,NA,NA,NA,NA,NA,27.005847953421053,107.93815789473685,8.591447368421052,16.200657894736842,6.230789473684211,278.6776315789474,268.3855263157895,-0.17934210526315789,0.13,22.894620811269842,39.72380952380952,3.3997619047619048,16.32333333333333,6.278412698412698,358.25396825396825,373.6698412698413,-0.03817460317460318,0.17753968253968255,0.701875,0.8000338197602819,NA,NA,1.2,mixed,NA
D,reference,2020-07-01,183,6,PULSE1,2.42242835821016,-7.49788104815886,-0.0018084880435725,4.2586425876687,0.430124823578475,0.00309241709601245,8.361500989,-13.69972094,-5.338219953,NA,0.564345,53.85,0.036323,10.15,26.14384920767857,86.67321428571428,7.008571428571429,16.22732142857143,5.960714285714285,275.06071428571425,269.1928571428571,-0.1405357142857143,0.13,22.772569444687498,52.346875,4.4953125,16.3290625,22.560625,365.62187500000005,381.81875,0.46062500000000006,0.18093749999999997,0.23020833333333335,0.26240349386616546,NA,NA,1.1,mixed,NA
D,reference,2020-07-02,184,6,PULSE1,3.26840878487614,-7.62218253914082,-0.00182027833989982,5.7779527367663,0.55819559196372,0.00314011522378904,6.673789079,-7.709081525,-1.035292446,NA,NA,NA,NA,NA,26.241269840857143,77.86,6.282571428571429,16.22285714285714,6.6497142857142855,275.5942857142857,269.18857142857144,-0.202,0.13,22.650252524935066,35.13051948051948,3.0217532467532466,16.3337012987013,17.25948051948052,376.5668831168831,394.37694805194803,0.35457792207792205,0.18912337662337664,0.17729166666666668,0.20208631066073016,NA,NA,1.1,mixed,NA
D,reference,2020-07-03,185,6,PULSE1,2.06656045689951,-7.77469442485266,-0.00109550110482186,3.57410712513743,0.311428456966847,0.00440559185569475,4.746726245,-6.005583471,-1.258857226,NA,0.556035,42,0.17312,6.05,27.26892109463768,89.90579710144928,7.121739130434783,16.192463768115942,3.951449275362319,286.0130434782609,274.13188405797104,-0.25478260869565217,0.13,22.161805555916665,36.93416666666667,3.214875,16.350250000000003,29.212333333333333,395.00125,417.5975,0.7493333333333333,0.200125,0.17791666666666667,0.2027987183363849,NA,NA,1.1,mixed,NA
D,reference,2020-07-04,186,6,PULSE1,2.52253020062513,-7.48777674865446,-0.00105026903720638,4.4112482990529,0.318939144027707,0.00438382656841508,4.495578557,-6.969566812,-2.473988255,NA,NA,NA,NA,NA,27.026819923448276,71.63448275862069,5.700862068965517,16.200689655172415,5.116034482758621,285.72241379310344,275.05689655172415,-0.26689655172413795,0.13,23.004059828923076,35.644615384615385,3.0461153846153843,16.31907692307692,53.56784615384615,398.9142307692308,414.805,0.3810769230769231,0.19815384615384618,0.14583333333333334,0.1662284576527745,NA,NA,1.1,mixed,NA
D,reference,2020-07-05,187,7,PULSE1,1.96705124676514,-6.86024956243002,-0.00100678496809386,3.40702183064899,-0.00100688554348127,0.00432236155897254,8.313923095,-8.463407498,-0.149484403,NA,NA,NA,NA,NA,27.55959596,80.54181818181819,6.348909090909091,16.183272727272726,5.4169090909090905,291.98545454545456,278.3727272727273,-0.27381818181818185,0.13,23.020833334583333,56.4875,4.820833333333333,16.32,20.320833333333333,382.08333333333337,397.1958333333333,1.3325,0.18958333333333333,0.13541666666666666,0.15435499639186204,NA,NA,1.1,mixed,NA
D,reference,2020-07-06,188,7,PULSE1,1.70857547636668,-7.25960758924741,-0.0014057684925832,2.9267938554797,0.759678744186747,0.0024116139258138,10.66721866,-13.60320111,-2.935982449,NA,0.19281,40.85,0.17918,5.9,27.53078982674699,81.05301204819277,6.392289156626506,16.18421686746988,5.698192771084337,293.81807228915665,280.27590361445783,-0.313855421686747,0.13,22.465567129166665,37.2578125,3.22125,16.34197916666667,53.528385416666666,459.20833333333337,482.715625,1.1550520833333333,0.23322916666666668,0.178125,0.20303618756160316,NA,NA,1.1,mixed,NA
D,reference,2020-07-07,189,7,PULSE1,1.54086716503434,-8.000706739213,-0.00170841814149363,2.61824758454507,0.587722313494982,0.0023839100010199,4.689014322,-6.441845815,-1.752831493,NA,NA,NA,NA,NA,28.13697318,79.3603448275862,6.19051724137931,16.164827586206897,11.47844827586207,300.07758620689657,283.11034482758623,-0.30379310344827587,0.13,22.28858024666667,38.727777777777774,3.3609722222222222,16.346666666666668,4.27125,472.6013888888889,498.375,1.0406944444444446,0.24027777777777776,0.12583333333333332,0.14343141203182258,0.00721623730684013,4.3160944681197e-4,1.3,mixed,7.382269209
D,reference,2020-07-08,190,7,PULSE1,2.3753415451047,-8.07576781432102,-0.00196656481576047,3.95108176939662,0.66905299315606,0.00164966112877198,9.007122223,-10.00273334,-0.99561112,NA,0.658815,44,0.0624,6.4,27.934027775625,67.35,5.273333333333333,16.17,7.281666666666666,302.04791666666665,285.9875,-0.35104166666666664,0.13,23.054365080714287,50.40714285714286,4.303285714285714,16.320999999999998,31.419142857142855,464.58000000000004,482.6692857142857,1.667642857142857,0.23249999999999998,0.3358333333333333,0.3828003910518179,NA,NA,0.7766397964168407,stratified,NA
D,reference,2020-07-09,191,7,PULSE1,1.55551252667077,-8.54456844125249,-0.00215645591409411,2.57426926895573,0.61810965051612,0.00134739417343567,8.853617461,-14.09953249,-5.245915032,NA,NA,NA,NA,NA,28.083735910869564,76.99855072463768,6.014782608695652,16.17,2.6766666666666667,303.77536231884056,286.86376811594204,-0.3388405797101449,0.13057971014492753,22.99941520410526,47.27526315789474,4.041657894736842,16.321578947368423,50.998894736842104,463.74684210526317,482.33184210526315,1.591157894736842,0.2321315789473684,0.314375,0.3583410608543382,NA,NA,0.9512121480371849,stratified,NA
D,reference,2020-07-10,192,7,PULSE1,14.8461542170739,-7.70019764438161,-0.00270254633684169,26.5857260933685,0.883651544455384,0.00204734133347586,9.653876043,-13.86148423,-4.207608187,NA,0.1219305,93.4,0.0332,13.1,25.438155136037736,50.60188679245283,4.143962264150943,16.25,2.6256603773584906,299.8320754716981,297.3433962264151,-0.2971698113207547,0.14,23.25447530763889,33.33833333333334,2.8369166666666668,16.3155,11.011694444444444,443.37666666666667,459.2455555555556,0.07047222222222221,0.22016666666666668,0.19854166666666667,0.22630817163299158,NA,NA,1.1,mixed,NA
D,reference,2020-07-11,193,7,PULSE1,NA,NA,NA,NA,NA,NA,5.191645833,-8.258345418,-3.066699585,NA,NA,NA,NA,NA,27.083333333333332,81.23611111111111,6.456111111111111,16.197222222222223,1.6941666666666666,302.2166666666667,290.64722222222224,-0.3516666666666666,0.14,23.258829365160715,57.292857142857144,4.877857142857144,16.31603571428571,6.151125,455.31517857142853,471.04553571428573,0.34505357142857146,0.2265535714285714,0.25104166666666666,0.2861504163879904,NA,NA,1.3,mixed,NA
D,reference,2020-07-12,194,8,PULSE1,NA,NA,NA,NA,NA,NA,5.975850458,-9.258621707,-3.282771249,NA,NA,NA,NA,NA,25.630555556,59.3075,4.83875,16.242749999999997,1.88775,298.8475,295.2675,-0.18,0.14,22.86154306333134,39.31997607655502,3.3751584928229663,16.32871710526316,13.863029306220096,484.2734150717704,505.01848086124403,1.2620095693779905,0.2434090909090909,0.25083333333333335,0.28591294716277216,NA,NA,1.3,mixed,NA
D,reference,2020-07-13,195,8,PULSE1,5.3388439280056,-8.08102653343382,-0.00226833649397445,8.9206125712646,0.777249939131637,0.00278618965970044,6.556176561,-6.650927853,-0.094751292,NA,0.398345,51.1,0.227935,6.7,25.50841750878788,78.06363636363636,6.385454545454546,16.247575757575756,1.8557575757575757,299.8848484848485,297.0121212121212,-0.3512121212121212,0.14,25.11921296375,75.11458333333333,6.187083333333334,16.260208333333335,10.883125,308.65,308.0020833333333,-0.21416666666666667,0.14645833333333336,0.6083333333333333,0.693410137637288,NA,NA,1,mixed,0
D,reference,2020-07-14,196,8,PULSE1,NA,NA,NA,NA,NA,NA,1.623722766,-2.045601625,-0.421878859,NA,NA,NA,NA,NA,25.38888889,77.46756756756757,6.350540540540541,16.25,3.629189189189189,301.23783783783784,298.97027027027025,-0.3459459459459459,0.14,24.962962963125,67.96041666666667,5.607291666666667,16.260416666666668,18.466250000000002,314.94166666666666,315.475,1.9385416666666668,0.148125,0.48104166666666665,0.5483164410289376,0.00660210114846042,4.3908287474811e-4,1,mixed,NA
D,reference,2020-07-15,197,8,PULSE1,7.22551418029583,-7.45980920971507,-0.00156955614721961,13.4087252295242,0.855910286310193,0.00400510381033404,6.379825267,-13.35631013,-6.97648486,NA,0.2638,49.7,0.11429,5.2,24.046296299999998,65.15666666666667,5.477,16.29,1.5663333333333334,270.85333333333335,275.86,-0.31666666666666665,0.13,24.040598293846152,59.47631578947369,4.998117408906882,16.29,7.678846153846154,271.5354251012146,276.59898785425105,-0.16593117408906882,0.13,0.17729166666666668,0.20208631066073016,NA,NA,1.1,mixed,NA
D,reference,2020-07-16,198,8,PULSE1,NA,NA,NA,NA,NA,NA,7.10917661,-9.136899021,-2.027722411,NA,NA,NA,NA,NA,24.377049180491802,76.21311475409836,6.362786885245901,16.281639344262295,6.871967213114754,282.48852459016393,285.8688524590164,-0.17918032786885246,0.14,22.84788359686508,61.12857142857143,5.250277777777778,16.33,18.67702380952381,470.15317460317465,490.3420634920635,0.21202380952380953,0.23503968253968255,0.052083333333333336,0.05936730630456232,NA,NA,1.1,mixed,NA
D,reference,2020-07-17,199,8,PULSE1,0.463761075489882,-6.68046437916749,-0.00143009911232876,0.826509347556073,0.957077871039091,0.00420516771967321,3.505671199,-2.001521314,1.504149885,NA,0.24845,42.2,0.0446,3.9,25.720867208780486,92.27073170731707,7.510731707317073,16.23829268292683,0.9919512195121951,296.30731707317074,292.2560975609756,-0.37,0.14,23.31287878831818,81.92545454545456,6.973727272727272,16.316,5.617954545454546,311.56772727272727,321.9181818181818,-0.2937272727272727,0.15181818181818182,0.31375,0.3576286531786834,NA,NA,0.9,mixed,NA
D,reference,2020-07-18,200,8,PULSE1,NA,NA,NA,NA,NA,NA,6.370184346,-7.218668906,-0.84848456,NA,NA,NA,NA,NA,26.509259258425928,79.82777777777778,6.408148148148148,16.21472222222222,3.6800925925925925,295.9287037037037,287.6351851851852,-0.22740740740740742,0.13694444444444445,23.00154320888889,58.96388888888889,5.045277777777777,16.32333333333333,19.640277777777776,465.5111111111111,484.0138888888889,0.5619444444444445,0.23194444444444445,0.80625,0.9190059015946247,NA,NA,1.1,mixed,NA
D,reference,2020-07-19,201,9,PULSE1,NA,NA,NA,NA,NA,NA,8.581999634,-10.51588021,-1.933880575,NA,NA,NA,NA,NA,27.876218324385967,107.43859649122807,8.407543859649122,16.172105263157896,2.1773684210526314,305.58947368421053,289.719298245614,-0.28736842105263155,0.13350877192982458,22.837962962916666,83.0875,7.135833333333334,16.329583333333332,11.304166666666667,458.95416666666665,478.72083333333336,0.19541666666666668,0.22958333333333333,0.31395833333333334,0.3578661224039017,NA,NA,1.1,mixed,NA
D,reference,2020-07-20,202,9,PULSE1,1.15952304787723,-10.5690560728182,-0.00215506422858935,2.09841455966341,0.527163381863685,0.00275640799630057,8.827808411,-12.20679054,-3.37898213,NA,0.397185,40.65,0.142505,3.9,25.838624338095237,84.45952380952382,6.87,16.24,1.4561904761904763,294.15238095238095,289.51666666666665,-0.3142857142857143,0.14,23.09281305059524,70.1781746031746,5.994047619047619,16.32123015873016,11.602063492063492,477.4706349206349,495.75277777777774,0.2438095238095238,0.2390079365079365,0.052083333333333336,0.05936730630456232,NA,NA,0.9539192649567727,stratified,9.071916361
D,reference,2020-07-21,203,9,PULSE1,NA,NA,NA,NA,NA,NA,6.94825421,-11.34134684,-4.393092628,NA,NA,NA,NA,NA,24.917777776,78.096,6.459,16.2678,1.4048,289.644,290.134,-0.3132,0.14,22.378690753409092,66.65174825174824,5.771870629370629,16.342954545454546,19.42131118881119,528.6944055944056,556.7917832167832,1.206486013986014,0.26895104895104893,0.178125,0.20303618756160316,NA,NA,0.9142355288488104,stratified,NA
D,reference,2020-07-22,204,9,PULSE1,5.62316147489283,-13.6571843477715,-0.00251680106620957,9.96161222389808,0.38969890848294,0.0021472366507036,8.115170736,-10.09764504,-1.982474303,NA,0.4664,52.45,0.167565,5.95,25.92328042297619,82.22857142857143,6.6691666666666665,16.233809523809523,1.1422619047619047,300.9119047619048,295.66309523809525,-0.32321428571428573,0.14,22.103703701666667,65.94333333333333,5.726666666666667,16.349666666666664,24.133333333333333,523.7166666666667,554.0533333333333,1.0986666666666667,0.2676666666666667,0.21916666666666668,0.24981762492959825,0.00128713447304515,3.4509580877692e-4,1.1,mixed,NA
D,reference,2020-07-23,205,9,PULSE1,NA,NA,NA,NA,NA,NA,7.796300277,-7.824956179,-0.028655902,NA,NA,NA,NA,NA,24.477777776222222,71.88222222222223,5.9928888888888885,16.28,1.198888888888889,294.6511111111111,297.6088888888889,-0.34155555555555556,0.14,22.906635802708337,64.21180555555556,5.492013888888889,16.318819444444443,67.62520833333333,378.22777777777776,393.77777777777777,0.8113888888888889,0.18777777777777777,0.4085416666666667,0.46567715065298687,NA,NA,0.8934385389544954,stratified,NA
D,reference,2020-07-24,206,9,PULSE1,3.42287806237785,-6.93384174962622,-0.00210565366391634,5.90880824271142,1.42444679506648,0.0029789420221409,8.846661842,-11.57533494,-2.728673102,NA,0.28673,58,0.15321,5.1,24.947712418117646,67.14941176470589,5.547176470588235,16.264470588235294,1.6963529411764706,300.5729411764706,300.8658823529412,-0.19376470588235295,0.14,23.52614379088235,59.57941176470588,5.039705882352941,16.303970588235295,7.945882352941176,409.9573529411765,421.79705882352937,0.04588235294117647,0.20176470588235296,0.5666666666666667,0.6459162925936381,NA,NA,0.95,stratified,NA
D,reference,2020-07-25,207,9,PULSE1,NA,NA,NA,NA,NA,NA,5.12703084,-9.719357727,-4.592326888,NA,NA,NA,NA,NA,26.65065913338983,65.03728813559322,5.20271186440678,16.20813559322034,3.877457627118644,312.1813559322034,302.6237288135593,0.11932203389830509,0.1410169491525424,22.22411954227902,55.083459821428576,4.790625,16.348546875,2.9275200892857143,625.9575446428571,661.5071205357143,0.9715535714285715,0.32177901785714286,0.4825,0.5499787256054653,NA,NA,1.3,mixed,NA
D,reference,2020-07-26,208,10,PULSE1,NA,NA,NA,NA,NA,NA,1.031878001,-2.959089716,-1.927211716,NA,NA,NA,NA,NA,26.878787879545456,67.01363636363637,5.3375,16.201136363636365,3.0179545454545456,312.4886363636364,301.6659090909091,-0.12113636363636364,0.14204545454545456,22.212529549808508,54.85648936170213,4.75981914893617,16.348797872340427,20.85623404255319,554.0378723404256,585.4962765957447,1.4151595744680852,0.2835957446808511,0.1775,0.2023237798859484,NA,NA,1.1,mixed,NA
D,reference,2020-07-27,209,10,PULSE1,4.10253179789987,-6.92764450811945,-0.00210368998363775,7.35748471334717,3.75351278527675,0.00278602149756107,7.965964761,-11.60734179,-3.641377024,NA,0.56365,276.55,0.260605,3.9,25.428240737916667,68.45833333333333,5.608333333333333,16.25,1.4991666666666668,309.85,307.3208333333333,-0.2866666666666667,0.15,22.563492062619048,61.21666666666667,5.272619047619047,16.33452380952381,23.08,487.9809523809524,511.8619047619047,1.2473809523809525,0.2478571428571429,0.20875,0.2379441636686858,NA,NA,0.8223388427764116,stratified,0
D,reference,2020-07-28,210,10,PULSE1,NA,NA,NA,NA,NA,NA,3.945289617,-7.054835393,-3.109545777,NA,0.8181,47.25,0.22345,3.9,24.927609429090907,74.21818181818182,6.133333333333333,16.264545454545456,1.146969696969697,310.1181818181818,310.55151515151516,-0.3184848484848485,0.15,22.56172839611111,66.51944444444445,5.7425,16.33833333333333,13.838611111111112,513.6305555555556,538.7472222222223,0.635,0.25916666666666666,0.5345833333333333,0.6093460319100277,0.00480522097158794,4.6002083255161e-4,0.9289652297734574,stratified,NA
D,reference,2020-07-29,211,10,PULSE2,2.36177373570147,-5.57514759246989,-0.0018117441506384,4.25684753476605,4.22046295561372,0.00321884465043187,1.068971344,-6.01993754,-4.950966197,NA,0.50279,38.15,0.243275,3.9,25.848888888,81.784,6.648,16.2392,1.0344,322.028,316.88,-0.33840000000000003,0.15,23.49120370475,75.01583333333333,6.355166666666666,16.305,57.31091666666667,406.15083333333337,418.0466666666666,0.6717500000000001,0.20083333333333336,0.05229166666666667,0.05960477552978057,NA,NA,0.8059394124123361,stratified,NA
D,reference,2020-07-30,212,10,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27738,35.3,0.1022965,3.9,25.11111111,72.31666666666666,5.956666666666667,16.26,0.9695833333333334,317.95416666666665,317.1583333333333,-0.335,0.15,23.183641975416666,65.26354166666667,5.5500694444444445,16.3109375,15.170868055555555,444.0020833333333,459.9586805555556,0.2736805555555556,0.21958333333333335,1.0170833333333333,1.159324757515493,NA,NA,0.8513714031131426,stratified,NA
D,reference,2020-07-31,213,10,PULSE2,2.96858915902062,-1.6578419818853,-0.00220438442271767,5.31166005291014,10.767523687609,0.00266441410188512,3.048444052,-9.845289649,-6.796845598,NA,0.25767,38.05,0.218225,3.9,24.90972222075,74.56,6.16525,16.265,1.31775,323.025,323.5675,-0.3215,0.15,24.583796297333336,70.22999999999999,5.8412500000000005,16.27433333333333,22.288833333333333,323.70416666666665,326.2933333333333,-0.12958333333333333,0.15333333333333332,0.28270833333333334,0.3222457386211643,NA,NA,0.8,mixed,NA
D,reference,2020-08-01,214,10,PULSE2,NA,NA,NA,NA,NA,NA,1.047729058,-4.660663607,-3.612934549,NA,NA,NA,NA,NA,24.727182539285714,59.544642857142854,4.9375,16.270357142857144,1.7510714285714286,327.25892857142856,328.94464285714287,-1.7857142857142697e-4,0.16,22.09120370219444,53.420138888888886,4.646569444444444,16.35194444444444,69.35680555555555,668.9691666666668,708.7656944444444,1.8919305555555554,0.34602777777777777,0.052083333333333336,0.05936730630456232,NA,NA,1.2,mixed,NA
D,reference,2020-08-02,215,11,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.690576652025317,72.20253164556962,5.993037974683545,16.27240506329114,1.6729113924050634,330.9,332.8518987341772,-0.2059493670886076,0.16,21.82598162220677,57.521466165413536,5.031116541353383,16.361428571428572,21.76415037593985,750.4660526315789,798.9234210526316,1.9017293233082708,0.3928571428571429,0.8179166666666666,0.9323041782068467,NA,NA,1.2,mixed,NA
D,reference,2020-08-03,216,11,PULSE2,11.0714468801333,25.7470092243756,-0.00382330696998326,19.0535085527667,58.3912251728828,1.0555125823934e-4,1.732022478,-7.036640618,-5.30461814,NA,0.555405,45.7,0.14487,3.9,22.921717169545456,82.7090909090909,7.098636363636364,16.33,1.0181818181818183,331.0590909090909,344.73636363636365,-0.31772727272727275,0.16,22.66396604986111,77.86215277777777,6.712430555555556,16.335,16.124444444444443,348.9451388888889,365.22430555555553,-0.08520833333333334,0.17447916666666669,0.691875,0.7886352969498058,0.00241592775314433,4.7918043989678e-4,1,mixed,0
D,reference,2020-08-04,217,11,PULSE2,NA,NA,NA,NA,NA,NA,1.436188855,-6.152541856,-4.716353001,NA,NA,NA,NA,NA,21.144444446,82.01,7.2835,16.38,1.072,327.48,353.55,-0.301,0.17,20.946296295333333,78.32476190476191,6.98147619047619,16.39,1.5923333333333334,340.64666666666665,369.2595238095238,-0.23066666666666663,0.1766666666666667,0.14604166666666668,0.16646592687799275,NA,NA,1,mixed,NA
D,reference,2020-08-05,218,11,PULSE2,7.77369230911174,62.6844069539719,-0.00389458199303605,15.1822134964878,145.296214828144,-3.406808750037e-4,1.25522491,-5.38164012,-4.12641521,NA,0.38679,60.75,0.171515,3.9,20.77777778,65.88333333333334,5.892333333333333,16.4,0.92,330.12,359.0233333333333,-0.3363333333333334,0.17,20.707070706363638,63.44090909090909,5.681818181818182,16.4,1.2068181818181818,328.99545454545455,358.4090909090909,-0.29954545454545456,0.17,0.3254166666666667,0.3709269297909054,NA,NA,1,mixed,NA
D,reference,2020-08-06,219,11,PULSE2,NA,NA,NA,NA,NA,NA,0.051792124,-0.653440801,-0.601648677,NA,NA,NA,NA,NA,21.125925926,78.64,6.986666666666666,16.381999999999998,0.9553333333333334,338.47,365.51666666666665,-0.335,0.17300000000000001,21.019097223750002,75.0875,6.6853125,16.39,1.9978124999999998,353.45,382.58125,-0.2296875,0.18375,0.65,0.7409039826809378,NA,NA,1,mixed,NA
D,reference,2020-08-07,220,11,PULSE2,2.86022526792196,87.7668049272599,-0.00371146285044797,5.03944557991225,169.696667205397,5.630767369209e-4,3.885750176,-8.18356038,-4.297810204,NA,0.25812,45.6,0.148175,3.9,21.339869280588236,82.11764705882354,7.263823529411765,16.38,0.9958823529411764,343.4323529411765,369.2352941176471,-0.3173529411764706,0.18,21.108780110209793,77.41783216783216,6.879965034965036,16.384545454545453,1.785174825174825,344.905944055944,372.5979020979021,-0.21493006993006994,0.18181818181818182,0.859375,0.9795605540252783,NA,NA,1,mixed,NA
D,reference,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,0.622124068,-4.017853531,-3.395729463,NA,NA,NA,NA,NA,23.859126983928572,75.55,6.366607142857143,16.296785714285715,1.5567857142857142,365.24107142857144,373.3178571428571,-0.11017857142857143,0.18,21.674206349214288,67.13142857142857,5.898642857142857,16.36857142857143,70.18385714285714,430.16214285714284,459.3671428571429,0.6980714285714286,0.22,0.7541666666666667,0.8596385952900625,NA,NA,1.2,mixed,NA
D,reference,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,0.622124068,-4.017853531,-3.395729463,NA,NA,NA,NA,NA,23.859126983928572,75.55,6.366607142857143,16.296785714285715,1.5567857142857142,365.24107142857144,373.3178571428571,-0.11017857142857143,0.18,21.674206349214288,67.13142857142857,5.898642857142857,16.36857142857143,70.18385714285714,430.16214285714284,459.3671428571429,0.6980714285714286,0.22,0.7541666666666667,0.8596385952900625,NA,NA,1.2,mixed,NA
D,reference,2020-08-09,222,12,PULSE2,1.37252350755178,31.5153452031361,-0.00191825200528582,2.40516905728636,70.6231225015196,0.00312644558423151,0.019469074,-1.253580609,-1.234111535,NA,0.78664,47.8,0.147741,3.9,24.656716418208955,73.34179104477612,6.09089552238806,16.272985074626867,1.8704477611940298,371.9358208955224,374.38358208955225,-0.0482089552238806,0.18,21.223501462160087,60.83958333333334,5.389375,16.380065789473683,2.904144736842105,528.2814692982456,569.36875,1.0471929824561403,0.27625,0.5135416666666667,0.5853616401629845,0.0016430553501127,4.7307099225902e-4,1.2,mixed,12.48339533
D,reference,2020-08-10,223,12,PULSE2,NA,NA,NA,NA,NA,NA,2.303967409,-3.424867815,-1.120900407,NA,NA,NA,NA,NA,25.4007285947541,83.04918032786885,6.804918032786885,16.25,1.270983606557377,381.1196721311475,378.1983606557377,-0.28918032786885245,0.18,22.56196581,75.43846153846154,6.508076923076922,16.336923076923078,15.018461538461539,438.6615384615385,459.9192307692308,-0.09038461538461538,0.22,0.8497916666666667,0.9686369696652389,NA,NA,0.7019624520863168,stratified,NA
D,reference,2020-08-11,224,12,PULSE2,9.56811651843802,79.80981314141,-0.0016798159385079,18.393924297241,172.439501087737,0.00365233001802528,8.431644685,-6.114611806,2.317032879,NA,0.542485,70.65,0.077733,3.9,21.865873014714285,64.01285714285714,5.605714285714286,16.36,2.4754285714285715,343.8514285714286,365.7657142857143,-0.2312857142857143,0.17285714285714288,21.5833333355,60.48642857142857,5.3262857142857145,16.37,19.367642857142858,342.6325,366.52250000000004,-0.1027142857142857,0.1755,0.2725,0.3106097465854701,NA,NA,1,mixed,NA
D,reference,2020-08-12,225,12,PULSE2,NA,NA,NA,NA,NA,NA,5.57780546,-6.853423519,-1.275618059,NA,NA,NA,NA,NA,23.18229166625,83.4453125,7.12578125,16.32,3.08296875,356.55625,369.371875,-0.18015625,0.18,22.70000000057143,80.38714285714286,6.921785714285715,16.334,51.073214285714286,412.09642857142853,431.0985714285714,0.519,0.2082142857142857,0.471875,0.5378677951193347,NA,NA,1,mixed,NA
D,reference,2020-08-13,226,12,PULSE2,0.679819815365109,18.1471523638608,-0.00158212957301588,1.17963501572847,45.0502146578146,0.00370793174986918,5.295225518,-4.04821927,1.247006248,NA,0.57321,46.2,0.20152,3.9,24.771296296,92.665,7.6805,16.2705,2.6863333333333332,369.7366666666667,371.33666666666664,-0.21183333333333332,0.18,22.494444444000003,84.32166666666666,7.269166666666667,16.334666666666667,10.440999999999999,448.6583333333333,471.31333333333333,0.1305,0.22799999999999998,0.6083333333333334,0.693410137637288,NA,NA,1,mixed,NA
D,reference,2020-08-14,227,12,PULSE2,NA,NA,NA,NA,NA,NA,9.116250686,-10.63074633,-1.514495647,NA,NA,NA,NA,NA,25.204491725319148,93.79148936170213,7.712340425531915,16.26,3.116595744680851,374.62978723404257,373.11063829787236,-0.264468085106383,0.18,22.89743589653846,87.91153846153847,7.522692307692308,16.32230769230769,39.67,458.54230769230765,477.7711538461539,0.8574999999999999,0.23038461538461538,0.5345833333333333,0.6093460319100277,NA,NA,0.850450443538453,stratified,NA
D,reference,2020-08-15,228,12,PULSE2,NA,NA,NA,NA,NA,NA,6.451538492,-8.897118274,-2.445579782,NA,NA,NA,NA,NA,25.324999997499997,92.485,7.588,16.25,2.6005,385.485,383.09,-0.2565,0.18,25.134920635714288,91.5,7.532857142857143,16.26,15.472142857142858,381.50714285714287,380.49285714285713,-0.13785714285714284,0.18,0.64,0.7295054598704619,NA,NA,1,mixed,NA
D,reference,2020-08-16,229,13,PULSE2,20.4849362176901,13.6208562926398,-0.00178560623775975,38.1494245619024,43.3745412300267,0.00320573289970857,6.086036003,-7.477122209,-1.391086206,NA,0.49222,44.35,0.03,3.9,24.422431863584904,72.98301886792453,6.089245283018868,16.28,4.492452830188679,382.57169811320756,386.85471698113207,-0.14075471698113207,0.18,23.54814814793137,65.21303921568628,5.52578431372549,16.307470588235294,10.615137254901962,491.20774509803925,505.255,0.9348235294117647,0.2435980392156863,0.03125,0.035620383782737394,0.00124486501314221,2.8842701422223e-4,1.15,stratified,0
D,reference,2020-08-17,230,13,PULSE2,NA,NA,NA,NA,NA,NA,5.740435349,-7.311851157,-1.571415808,NA,NA,NA,NA,NA,24,60.80294117647059,5.113970588235294,16.29,2.296764705882353,382.43823529411765,389.9235294117647,-0.2772058823529412,0.19,23.912037035,60.32222222222222,5.083333333333334,16.3,9.733194444444445,387.325,395.5680555555556,-0.2098611111111111,0.19083333333333335,0.94375,1.0757355902386692,NA,NA,0.9,mixed,NA
D,reference,2020-08-18,231,13,PULSE2,29.7360224294399,81.1041381493957,-0.00248422121106354,55.0614903139644,163.769110941132,0.00217542734044856,4.160599608,-5.562004315,-1.401404707,NA,0.4009,42.85,0.2794,3.9,23.079520699215685,70.12156862745098,5.999411764705882,16.32,2.3170588235294116,385.2352941176471,399.9,-0.1868627450980392,0.19,22.935185181666668,68.02888888888889,5.836222222222222,16.33,16.630111111111113,384.9722222222222,400.7977777777778,-0.13333333333333333,0.19,0.3145833333333333,0.3585785300795564,NA,NA,0.9,mixed,NA
